source_id,chapter,accessed_date,publication_date,author_or_institution,title,source_type,claim_or_use,url,notes
ch13-002,13,2026-09-11,2025-09-27,CNBC,Miracle under threat: South Korea's birth rate collapse could undo decades of growth,Business journalism,"South Korea's birth rate near 0.9 and demographic-decline context for the youth labor-market and marriage-and-childbearing retreat described as the 'sampo' pattern",https://www.cnbc.com/2025/09/27/south-koreas-birth-rate-collapse-threatens-growth.html,"Used for demographic and economic context, not as a labor-market data source in itself."
ch13-003,13,2026-09-11,2021-01-01,Korea Economic Institute of America,"Low Youth Employment in Korea Part 1: The 'Golden Ticket Syndrome'",Policy analysis,"Structural explanation of Korean youth labor-market dysfunction: credentialism, intense competition for a narrow band of large-firm jobs, and resulting underemployment and withdrawal",https://keia.org/the-peninsula/low-youth-employment-in-korea-part-1the-golden-ticket-syndrome/,"Used for institutional and structural context distinct from any AI-displacement mechanism."
ch14-001,14,2026-09-11,2023-04-01,Nippon.com (citing Japan Cabinet Office),Survey Findings Suggest Japan Has More than 1 Million 'Hikikomori',Journalism summarizing government survey,"2022 Japan Cabinet Office survey estimating roughly 1.46 million people across all ages, about 2% of the population, meeting hikikomori criteria",https://www.nippon.com/en/japan-data/h00463/survey-findings-suggest-japan-has-more-than-1-million-hikikomori.html,"First nationwide, all-age Cabinet Office survey of hikikomori, conducted in 2022."
ch14-002,14,2026-09-11,2025-03-01,OECD,Supporting Japanese people affected by severe social isolation: A case study,Policy case study,"Policy response context, including Japan's 2021 appointment of a Minister for Social Isolation and Loneliness and 2024 loneliness law",https://www.oecd.org/en/blogs/2025/03/supporting-opportunities-insights-from-communities/supporting-japanese-people-affected-by-severe-social-isolation-a-case-study.html,"International-organization case study used for policy-response detail."
ch14-003,14,2026-09-11,2023-04-01,Asia Pacific Foundation of Canada,2% of Japanese Labour Force Could Be 'Modern-day Recluses': Government Survey,Journalism / analysis,"Additional detail and commentary on the 2022 Cabinet Office survey's findings and definitional boundaries",https://www.asiapacific.ca/publication/2-percent-japanese-labour-force-modern-day-recluses,"Used to cross-check the Nippon.com figures."
ch15-001,15,2026-09-11,2015-11-02,Anne Case; Angus Deaton,Rising morbidity and mortality in midlife among white non-Hispanic Americans in the 21st century,Academic journal article,"Original 'deaths of despair' finding: reversal of expected mortality declines among midlife white non-Hispanic Americans, driven by suicide, drug and alcohol poisoning, and chronic liver disease",https://deaton.scholar.princeton.edu/document/165,"Proceedings of the National Academy of Sciences, 2015. Landmark, widely cited, and also widely contested finding."
ch15-002,15,2026-09-11,2021-11-01,Anne Case; Angus Deaton,Education, Despair, and Death,NBER working paper,"Extension of the deaths-of-despair finding along educational-attainment lines, and the authors' account of its relationship to labor-market and community decline",https://www.nber.org/system/files/working_papers/w29241/w29241.pdf,"Later working paper extending the original 2015 PNAS study; companion to the authors' 2020 book Deaths of Despair and the Future of Capitalism."
ch15-003,15,2026-09-11,2021-07-01,Multiple authors (Annual Review of Sociology),Deaths of Despair in Comparative Perspective,Academic review article,"Independent scholarly review assessing competing explanations for deaths-of-despair trends, including opioid-supply and regional-economic-decline accounts",https://www.annualreviews.org/content/journals/10.1146/annurev-soc-030320-031757,"Used specifically as the chapter's counter-evidence and scientific-controversy source."
ch16-001,16,2026-09-11,2026,Gallup,State of the Global Workplace 2026,Research report,"Global employee engagement at 20% in 2025, down from a 2022 peak of 23%, with two consecutive years of decline and no region increasing engagement",https://www.gallup.com/workplace/349484/state-of-the-global-workplace.aspx,"Gallup's annual flagship workplace report; figures are survey-based estimates, not a census."
ch16-002,16,2026-09-11,2025,Gallup,The Great Detachment: Why Employees Feel Stuck,Research report,"'Great Detachment' framing: record-low employee satisfaction and connection to company mission (down from 38% in 2021 to a low of 30% in 2024) combined with employees' reduced ability to find new jobs in a cooling market",https://www.gallup.com/workplace/653711/great-detachment-why-employees-feel-stuck.aspx,"First-party Gallup analysis; survey conducted Oct 23-Nov 5, 2024, with 22,558 employees."
ch16-003,16,2026-09-11,2022-09-01,World Economic Forum,What is Quiet Quitting And Why Is It Happening,Explainer journalism,"Origin of 'quiet quitting' in a July 25, 2022 TikTok video by Zaid Khan, and its rapid spread into mainstream workplace discourse",https://www.weforum.org/stories/2022/09/quiet-quitting-explained/,"Used for the term's documented origin and early framing."
ch16-004,16,2026-09-11,2022-09-13,NPR,The economics behind 'quiet quitting' — and what we should call it instead,Public radio journalism,"Economic framing of quiet quitting as reduced discretionary effort rather than literal resignation, and Gallup's contemporaneous engagement data",https://www.npr.org/sections/money/2022/09/13/1122059402/the-economics-behind-quiet-quitting-and-what-we-should-call-it-instead,"Used for economic context and Gallup's early response to the phenomenon."
ch16-005,16,2026-09-11,2022-02-01,U.S. Bureau of Labor Statistics,Job openings and quits reach record highs in 2021, layoffs and discharges fall to record lows,Official government data report,"Quits rate reaching a then-record 3.0% in November-December 2021, and 4.5 million voluntary quits in November 2021 alone, as the peak-visibility contrast to later disengagement trends",https://www.bls.gov/opub/mlr/2022/article/job-openings-and-quits-reach-record-highs-in-2021.htm,"Monthly Labor Review; official JOLTS-derived figures."
ch17-001,17,2026-09-11,2023-02-21,Autonomy Institute (with 4 Day Week Global, Cambridge University, and Boston College),The results are in: the UK's four-day week pilot,Research report,"UK 2022 pilot (61 companies, ~2,900 workers): revenue roughly stable and up about 35% year-over-year across the trial group, staff turnover down 57%, and 71% of employees reporting reduced burnout",https://autonomy.work/portfolio/uk4dwpilotresults/,"Coordinated by 4 Day Week Global with researchers including Professor Juliet Schor of Boston College."
ch17-002,17,2026-09-11,2024-02-01,Autonomy Institute,Making It Stick: The UK Four-Day Week Pilot One Year On,Follow-up research report,"One-year follow-up: 56 of 61 companies (92%) retained the four-day week, 18 made it permanent, and roughly a third reported improved recruitment",https://autonomy.work/wp-content/uploads/2024/02/making-it-stick_-1.pdf,"Follow-up report assessing durability of the original 2022 pilot's changes."
ch17-003,17,2026-09-11,2021-01-01,Alda (Association for Democracy and Sustainability) and Autonomy Institute,Going Public: Iceland's Journey to a Shorter Working Week,Research report,"Iceland's 2015-2019 public-sector trials (66 workplaces, about 2,500 workers): reduced hours without pay cuts did not reduce productivity, and 86% of Iceland's workforce subsequently gained shorter hours or the right to shorten them",https://autonomy.work/portfolio/icelandsww/,"Co-published by an Icelandic and a British research organization; covers Reykjavik City Council and Icelandic government trials specifically."
ch17-004,17,2026-09-11,2024-10-25,CNN Business,Iceland embraced a shorter work week. Here's how it turned out,Business journalism,"Follow-up economic context: Iceland's GDP growth (4.1% in 2023) and low unemployment (3.6%) cited alongside the shorter-week trials, with appropriate caution against over-attributing macroeconomic outcomes to the labor policy alone",https://www.cnn.com/2024/10/25/business/iceland-shorter-working-week-economy,"Used for context and explicitly flagged in-text as correlational, not causal, macroeconomic evidence."
ch18-001,18,2026-09-11,2012-01-01,Valve Corporation,Valve Handbook for New Employees,First-party company document,"Documented details of Valve's flat structure ('nobody reports to anybody else'), desks on wheels enabling self-organized project teams, and 100%-self-directed project selection",https://www.slideshare.net/slideshow/valve-employee-handbook-17696426/17696426,"Leaked and later semi-officially distributed internal handbook; a first-party document describing intended structure, not an independent audit of lived experience."
ch18-002,18,2026-09-11,2026-04-27,Commodore Waves / PC Gamer (reporting),Valve's unusual corporate structure causes its problems, report suggests,Journalism,"Documented criticism of Valve's flat structure, including internal status hierarchies and clique formation despite the absence of formal management",https://www.pcgamer.com/valves-unusual-corporate-structure-causes-its-problems-report-suggests/,"Used deliberately as counter-evidence to the idealized reading of the Valve handbook."
ch18-003,18,2026-09-11,2009-08-01,Reed Hastings and Patty McCord,Netflix Culture: Freedom and Responsibility,First-party company document (slide deck),"Netflix's 2009 culture deck: 'freedom and responsibility,' 'context not control,' the 'keeper test,' and unlimited vacation policy, later described by Sheryl Sandberg as an unusually influential Silicon Valley document",https://en.wikipedia.org/wiki/Freedom_and_Responsibility,"Wikipedia entry used to confirm dating, authorship, and reception details of the original SlideShare deck (which by 2026 had accumulated over 15 million views)."
ch18-004,18,2026-09-11,2019-03-28,Forbes,Is Netflix's 2009 Culture Deck Still Relevant Today To Shape Company Culture?,Business journalism,"Retrospective assessment of the Netflix culture deck's influence and its later, more institutionalized and criticized form inside Netflix itself",https://www.forbes.com/sites/emmazangs/2019/03/28/is-netflixs-2009-culture-deck-still-relevant-today-to-shape-company-culture/,"Used for the chapter's counter-evidence on how 'freedom and responsibility' was later experienced as high-pressure by some employees."
ch19-001,19,2026-09-11,2023-12-07,NPR,It's one of the biggest experiments in fighting global poverty. Now, the results are in,Public radio journalism,"Reuse of the Kenya UBI enterprise-formation finding as evidence that income security and purposeful economic activity moved together rather than as a trade-off in the long-horizon arm",https://www.npr.org/sections/goatsandsoda/2023/12/07/1217478771/its-one-of-the-biggest-experiments-in-fighting-global-poverty-now-the-results-ar,"Same source as ch12-004, revisited here for the book's synthesis argument about complements versus trade-offs."
ch19-002,19,2026-09-11,2015-11-02,Anne Case; Angus Deaton,Rising morbidity and mortality in midlife among white non-Hispanic Americans in the 21st century,Academic journal article,"Reuse to argue that purpose loss carries material, not merely subjective, stakes",https://deaton.scholar.princeton.edu/document/165,"Same source as ch15-001, revisited in the synthesis argument."
ch19-003,19,2026-09-11,2018-05-15,David Graeber,Bullshit Jobs: A Theory,Trade nonfiction book,"Argues a large share of jobs are subjectively experienced by their own holders as lacking meaningful social contribution, citing a YouGov survey finding 37% of UK workers believed their job made no meaningful contribution to the world",https://en.wikipedia.org/wiki/Bullshit_Jobs,"Simon & Schuster, 2018. Cited alongside its academic critics (Soffia, Wood, and Burchell's empirical critique) rather than as an uncontested finding."
ch19-004,19,2026-09-11,2022-06-01,Magdalena Soffia; Alex J. Wood; Brendan Burchell,Alienation Is Not 'Bullshit': An Empirical Critique of Graeber's Theory of BS Jobs,Academic journal article,"Empirical critique finding considerably fewer than Graeber's suggested 20-60% of jobs are experienced as 'useless' when measured more precisely, with well under 10% of European workers reporting their job as useless in some surveys, and that figure declining rather than growing over time",https://journals.sagepub.com/doi/10.1177/09500170211015067,"Work, Employment and Society. Used as counter-evidence tempering Graeber's more sweeping claims."
ch20-001,20,2026-09-11,2015-11-25,Neel Doshi and Lindsay McGregor,How Company Culture Shapes Employee Motivation,Harvard Business Review article,"Closing reuse of the total-motivation framework to organize the book's practical synthesis for individuals, managers, and policymakers",https://hbr.org/2015/11/how-company-culture-shapes-employee-motivation,"Same source as ch03-001."
ch20-002,20,2026-09-11,2025-01-01,World Economic Forum,The Future of Jobs Report 2025,Research report,"Closing reuse of the net job-creation projection to keep the book's final chapter honest about genuine uncertainty rather than false closure",https://www.weforum.org/publications/the-future-of-jobs-report-2025/digest/,"Same source as ch08-001."
