id,year,author_or_institution,title,source_type,book_use,url
nrc-decommissioning-faq-2026,2026,U.S. Nuclear Regulatory Commission,Frequently Asked Questions About Reactor Decommissioning,Regulatory guidance,"Ch. 12: supplementary detail on notification, planning, fuel removal, and regulatory obligations after shutdown; used as a high-stakes case rather than a template for ordinary products.",https://www.nrc.gov/waste/decommissioning/faq
nara-disposition-2019,2019,National Archives and Records Administration,Preparing Disposition Instructions,Official records-management guidance,"Chs. 14 and 25: retention periods and final disposition instructions; supports the distinctions among active use, archive, transfer, deletion, and destruction.",https://www.archives.gov/records-mgmt/scheduling/instructions
nist-media-sanitization-2025,2025,National Institute of Standards and Technology,SP 800-88 Rev. 2: Guidelines for Media Sanitization,Technical standard,"Chs. 14 and 24: secure sanitization as a defined lifecycle function and evidence that destruction is a controlled process rather than a UI gesture.",https://csrc.nist.gov/pubs/sp/800/88/r2/final
stanford-ai-index-economy-2026,2026,Stanford Institute for Human-Centered AI,AI Index Report 2026 — Economy,Research synthesis,"Ch. 16: broad context for AI adoption and investment; used only to ground the expansion of AI use, not to infer that every generated artifact becomes persistent infrastructure.",https://hai.stanford.edu/ai-index/2026-ai-index-report/economy
nist-ai600-1-2024,2024,National Institute of Standards and Technology,Artificial Intelligence Risk Management Framework: Generative Artificial Intelligence Profile,NIST guidance,"Chs. 17, 18, and 25: AI lifecycle risk management and explicit decommissioning considerations, including dependencies, retained artifacts, security, and human factors.",https://doi.org/10.6028/NIST.AI.600-1
ulc-rufadaa,undated,Uniform Law Commission,"Fiduciary Access to Digital Assets Act, Revised",Model law,"Chs. 20, 22, and 29: fiduciary access to digital assets after death or incapacity and deliberate limits around private electronic communications; supports bounded digital succession rather than blanket inheritance.",https://www.uniformlaws.org/acts/catalog/current/f
dixit-pindyck-2001,2001,Avinash K. Dixit / Robert S. Pindyck,Investment Under Uncertainty,Book / real-options scholarship,"Ch. 21: real-options logic as a rigorous basis for valuing delay, staged commitment, and preserved flexibility under uncertainty; not converted into an unsupported universal premium.",https://press.princeton.edu/books/paperback/9780691034102/investment-under-uncertainty
sec-applovin-2026,2026,AppLovin Corporation,2026 Annual Report — key-person risk disclosure,SEC filing,"Ch. 26: contemporary public-company example explicitly describing dependence on a co-founder/CEO for vision, strategy, culture, products, and technology; used as evidence that founder dependence is recognized as a material business risk, not as proof that founder-led companies are poorly governed.",https://www.sec.gov/Archives/edgar/data/1751008/000175100826000030/applovinfinalcombobook-2026a.pdf
epa-design-disassembly-2026,2026,U.S. Environmental Protection Agency,Best Practices for Reducing Reusing and Recycling Construction and Demolition Materials,Government guidance,"Ch. 27: design for adaptability, disassembly, reuse, visible connections, modular components, accessible repair information, and the explicit limit that complete deconstruction is not always feasible.",https://www.epa.gov/smm/best-practices-reducing-reusing-and-recycling-construction-and-demolition-materials
nist-sp80053-ac2,2020,National Institute of Standards and Technology,SP 800-53 Rev. 5 — AC-2 Account Management,Technical standard,"Ch. 28: account lifecycle controls require account managers, defined authorizations, disabling expired or no-longer-associated accounts, and auditing account changes; used as a credential-lifecycle baseline that agent retirement must extend beyond.",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-53r5.pdf
nist-sp80063a-4,2025,National Institute of Standards and Technology,SP 800-63A-4 — Subscriber Accounts,Technical standard,"Chs. 28 and 29: account suspension or termination can be triggered by death, legal instruments, inactivity, compromise, or cessation of identity services; supports the claim that identity systems already encode lifecycle states rather than indefinite technical continuity.",https://pages.nist.gov/800-63-4/sp800-63a/accounts/
apple-legacy-contact-2026,2026,Apple,How to add a Legacy Contact for your Apple Account,Platform guidance,"Ch. 29: concrete example of selective posthumous access requiring an access key and death certificate, while excluding some purchased content and Keychain data; supports selective continuity rather than blanket inheritance.",https://support.apple.com/en-la/102631
google-inactive-account-manager,undated,Google,About Inactive Account Manager,Platform guidance,"Ch. 29: user-configured inactivity periods can trigger notification or selective data sharing with designated contacts; demonstrates a platform-level transition state while also exposing dependence on platform policy and continued service.",https://support.google.com/accounts/answer/3036546?hl=en
