id,year,author_or_institution,title,source_type,book_use,url
ran-amazon-750k-2023,2023,Robotics and Automation News,"Amazon adds two new robots, including one humanoid, to the 750,000 already working in its warehouses",Trade press,Amazon's October 2023 robot fleet milestone and Digit test announcement,https://roboticsandautomationnews.com/2023/10/18/amazon-adds-two-new-robots-including-one-humanoid-to-the-750000-already-working-in-its-warehouses/73149/
amazon-1millionth-robot-2025,2025,Amazon,Amazon launches a new AI foundation model to power its robotic fleet and deploys its 1 millionth robot,Company announcement,"Amazon's one-millionth robot milestone and DeepFleet model, July 2025",https://www.aboutamazon.com/news/operations/amazon-million-robots-ai-foundation-model
geekwire-digit-amazon-2023,2023,GeekWire,"Getting to know 'Digit,' the humanoid robot that Amazon just started testing for warehouse work",News report,"Amazon's 2023 Digit test at an R&D facility, tote-recycling task",https://www.geekwire.com/2023/getting-to-know-digit-the-humanoid-robot-that-amazon-just-started-testing-for-warehouse-work/
computerworld-amazon-600k-2025,2025,Computerworld,"Amazon to replace 600,000 workers with robots",News report,Reporting on internal Amazon documents projecting avoided hires through 2033,https://www.computerworld.com/article/4076455/data-amazon-to-replace-600000-workers-with-robots.html
bmwgroup-figure-pilot-2024,2024,BMW Group,Humanoid Robots for BMW Group Plant Spartanburg,Press release,BMW's August 2024 Figure 02 pilot announcement and task description,https://www.bmwgroup.com/en/news/general/2024/humanoid-robots.html
manufacturingdive-bmw-figure-2024,2024,Manufacturing Dive,BMW touts humanoid robot pilot success at South Carolina plant,News report,BMW's clarification that no robots were yet deployed after the August 2024 pilot,https://www.manufacturingdive.com/news/bmw-completes-sucessful-pilot-humanoid-robots-spartanburg-plant-figure-02/723819/
repairerdriven-bmw-figure-2025,2025,Repairer Driven News,Humanoid robots complete 11-month project at BMW plant,News report,"Figure/BMW deployment metrics: hours, components, vehicles, November 2025",https://www.repairerdrivennews.com/2025/11/25/humanoid-robots-complete-11-month-project-at-bmw-plant/
robotreport-bmw-hexagon-2026,2026,The Robot Report,BMW piloting Hexagon's wheeled humanoid in Germany,Trade press,BMW diversifying to a second humanoid vendor for its Leipzig plant,https://www.therobotreport.com/bmw-piloting-hexagons-wheeled-humanoid-in-germany/
prnewswire-apptronik-mercedes-2024,2024,PR Newswire / Apptronik,Apptronik and Mercedes-Benz Enter Commercial Agreement,Press release,"Apollo humanoid pilot at Mercedes-Benz, March 2024",https://www.prnewswire.com/news-releases/apptronik-and-mercedes-benz-enter-commercial-agreement-that-will-pilot-apptroniks-apollo-humanoid-robot-in-mercedes-benz-manufacturing-facilities-302089972.html
gxo-apptronik-2024,2024,GXO Logistics,"GXO advances humanoid strategy, announces multi-phase R&D initiative with Apptronik",Press release,"GXO/Apptronik humanoid R&D program, June 2024",https://investors.gxo.com/news-releases/news-release-details/gxo-advances-humanoid-strategy-announces-multi-phase-rd
scmp-ubtech-nio-2024,2024,South China Morning Post,UBTech breakthrough sees humanoid robots work as a team in car factory,News report,UBTech Walker S humanoid field training at NIO's F2 plant,https://www.scmp.com/tech/tech-trends/article/3300872/future-made-china-ubtech-robotics-deploys-first-humanoid-team-car-factory
cnevpost-ubtech-zeekr-2024,2024,CnEVPost,Zeekr follows Nio in piloting use of humanoid robots in factory,Trade press,"UBTech Walker S Lite pilot at Zeekr, July 2024",https://cnevpost.com/2024/08/05/zeekr-piloting-use-humanoid-robots-in-factory/
uscc-humanoid-robots-2024,2024,U.S.-China Economic and Security Review Commission,Humanoid Robots (staff research report),Government advisory report,"China's MIIT humanoid robotics industrial policy, November 2023",https://www.uscc.gov/sites/default/files/2024-10/Humanoid_Robots.pdf
autor-levy-murnane-2003,2003,"David Autor, Frank Levy, Richard Murnane",The Skill Content of Recent Technological Change: An Empirical Exploration,Peer-reviewed paper,Routine-biased technical change framework and task taxonomy,https://academic.oup.com/qje/article-abstract/118/4/1279/1925105
autor-2015-jep,2015,David Autor,Why Are There Still So Many Jobs? The History and Future of Workplace Automation,Peer-reviewed paper,Automation complementarity and Polanyi's paradox,https://www.aeaweb.org/articles?id=10.1257/jep.29.3.3
frey-osborne-2013,2013,"Carl Benedikt Frey, Michael Osborne",The Future of Employment: How Susceptible Are Jobs to Computerisation?,Working paper,47% US-employment-at-risk estimate and occupation-level methodology,https://www.oxfordmartin.ox.ac.uk/downloads/academic/The_Future_of_Employment.pdf
arntz-oecd-2016,2016,"Melanie Arntz, Terry Gregory, Ulrich Zierahn",The Risk of Automation for Jobs in OECD Countries,OECD working paper,Task-based critique yielding ~9% at-risk estimate versus Frey/Osborne's 47%,https://www.oecd.org/en/publications/the-risk-of-automation-for-jobs-in-oecd-countries_5jlz9h56dvq7-en.html
acemoglu-restrepo-2020,2020,"Daron Acemoglu, Pascual Restrepo",Robots and Jobs: Evidence from US Labor Markets,Peer-reviewed paper,Employment and wage effects per robot added per thousand workers,https://www.journals.uchicago.edu/doi/abs/10.1086/705716
autor-nber-2024,2024,David Autor,Applying AI to Rebuild Middle Class Jobs,NBER working paper,"Autor's AI-specific labor market argument, distinct from prior automation waves",https://www.nber.org/papers/w32140
bessen-imf-2015,2015,James Bessen,Toil and Technology,Magazine article (IMF Finance & Development),ATM adoption and bank teller employment growth,https://www.imf.org/external/pubs/ft/fandd/2015/03/bessen.htm
retailbrew-selfcheckout-2024,2024,Retail Brew,"Walmart, Target, and Dollar General shake up self-checkout",Trade press,"Retailer reversals on self-checkout due to theft/shrink, 2023-2024",https://www.retailbrew.com/stories/2024/03/20/walmart-target-and-dollar-general-shake-up-self-checkout
retaildive-dollargeneral-2024,2024,Retail Dive,Dollar General eliminates self-checkout amid shrink concerns,Trade press,"Dollar General removing self-checkout from ~12,000 stores",https://www.retaildive.com/news/dollar-general-eliminate-self-checkout-shrink/717520/
ifr-robot-density-doubled,2024,International Federation of Robotics,Global Robot Density in Factories Doubled in Seven Years,Press release,"Global industrial robot density trend, reaching 162 per 10,000 employees",https://ifr.org/ifr-press-releases/news/global-robot-density-in-factories-doubled-in-seven-years
ifr-china-density-2024,2024,International Federation of Robotics,China Overtakes Germany and Japan in Robot Density,Press release,China's 2023 robot density surpassing Germany and Japan,https://www.roboticstomorrow.com/news/2024/11/20/china-overtakes-germany-and-japan-in-robot-density-ifr-reports/23591/
stanford-fsi-japan-care-robots,2025,Stanford Freeman Spogli Institute,Robots ease elder care shortages without displacing workers or diminishing care quality,Research summary,Yong Suk Lee's study of robot adoption and employment in Japanese nursing homes,https://fsi.stanford.edu/news/robots-ease-elder-care-shortages-without-displacing-workers-or-diminishing-care-quality-study
aist-paro-2004,2004,National Institute of Advanced Industrial Science and Technology (AIST),AIST press release on PARO therapeutic robot,Government research institute press release,Origin and commercialization of the PARO therapeutic robot seal,https://www.aist.go.jp/aist_e/list/latest_research/2004/20041208_2/20041208_2.html
nbc-southkorea-fertility-2024,2024,NBC News,"South Korea, Japan hit record low fertility rates",News report,"South Korea's 2023 total fertility rate of 0.72, lowest in the world",https://www.nbcnews.com/news/world/south-korea-japan-record-low-fertility-2023-rcna140849
dmv-ca-disengagement-2024,2024,California Department of Motor Vehicles,2024 Autonomous Vehicle Disengagement Reports,Government dataset,California's mandatory AV disengagement reporting regime,https://www.dmv.ca.gov/portal/file/2024-autonomous-vehicle-disengagement-reports-csvdriverless/
nhtsa-cruise-consent-order,2024,National Highway Traffic Safety Administration,Consent Order: Cruise Crash Reporting,Government regulatory action,NHTSA's consent order over Cruise's October 2023 crash reporting failure,https://www.nhtsa.gov/press-releases/consent-order-cruise-crash-reporting
doj-cruise-false-report-2024,2024,"U.S. Department of Justice, N.D. Cal.",Cruise Admits Submitting False Report to Influence Federal Investigation,Press release,"DOJ deferred prosecution agreement and $500,000 fine against Cruise",https://www.justice.gov/usao-ndca/pr/cruise-admits-submitting-false-report-influence-federal-investigation-and-agrees-pay
techcrunch-cruise-permit-2023,2023,TechCrunch,CPUC pulls Cruise robotaxi permit after DMV suspension,News report,"California's suspension of Cruise's driverless permits, October 2023",https://techcrunch.com/2023/10/24/cpuc-pulls-cruise-robotaxi-permit-after-dmv-suspension
techcrunch-irobot-amazon-2024,2024,TechCrunch,"iRobot and Amazon call it quits, terminate acquisition agreement",News report,Collapse of Amazon's proposed iRobot acquisition amid EU antitrust concerns,https://techcrunch.com/2024/01/29/irobot-and-amazon-call-it-quits-terminate-acquisition-agreement/
ftc-irobot-amazon-2024,2024,Federal Trade Commission,Statement Regarding the Termination of Amazon's Proposed Acquisition of iRobot,Government statement,FTC's stance on the terminated Amazon-iRobot deal,https://www.ftc.gov/news-events/news/press-releases/2024/01/statement-regarding-termination-amazons-proposed-acquisition-irobot
techcrunch-jibo-2019,2019,TechCrunch,"The lonely death of Jibo, the social robot",News report,Jibo's 2018-2019 shutdown as a home-robot failure case study,https://techcrunch.com/2019/03/04/the-lonely-death-of-jibo-the-social-robot/
robotreport-1x-teleop-2025,2025,The Robot Report,"Teleop, not autonomy, is the path for 1X's Neo humanoid",Trade press,1X NEO's reliance on remote human teleoperators and privacy mitigations,https://www.therobotreport.com/teleop-not-autonomy-the-path-for-1x-neo-humanoid/
techcrunch-1x-factories-2025,2025,TechCrunch,1X struck a deal to send its 'home' humanoids to factories and warehouses,News report,1X redirecting home-oriented NEO units to commercial/industrial deployment,https://techcrunch.com/2025/12/11/1x-struck-a-deal-to-send-its-home-humanoids-to-factories-and-warehouses/
cnbc-gates-robottax-2017,2017,CNBC,Bill Gates says robots that take your job should pay taxes,News report,Bill Gates's February 2017 robot-tax proposal,https://www.cnbc.com/2017/02/17/bill-gates-job-stealing-robots-should-pay-income-taxes.html
technologyreview-southkorea-tax-2017,2017,MIT Technology Review,South Korea Is Decreasing Tax Breaks on Automation,News report,South Korea's 2017 automation-investment tax credit reduction,https://www.technologyreview.com/2017/08/09/242207/south-korea-is-decreasing-tax-breaks-on-automation-and-thats-probably-a-bad-idea/
cnbc-eu-robottax-2017,2017,CNBC,The EU rejects a robot tax,News report,European Parliament's 2017 rejection of a robot-tax proposal,https://www.cnbc.com/2017/06/02/bill-gates-robot-tax-eu.html
miso-flippy-whitecastle-2022,2022,Miso Robotics,White Castle Expands Partnership with Miso Robotics to Install Flippy 2 in 100 New Locations,Press release,Miso Robotics' announced 2022 Flippy 2 rollout plan at White Castle,https://www.prnewswire.com/news-releases/white-castle-expands-partnership-with-miso-robotics-to-install-flippy-2-in-100-new-locations-301482275.html
caplooly-sam100-study,2019,Andrew J. Madsen (Cal Poly),The SAM100: Analyzing Labor Productivity,Academic capstone study,Independent productivity study of the SAM100 bricklaying robot,https://digitalcommons.calpoly.edu/cgi/viewcontent.cgi?article=1275&context=cmsp
electrek-deere-tractor-2022,2022,Electrek,John Deere takes a step into the future with first fully autonomous tractor,News report,"John Deere's autonomous 8R tractor, unveiled CES 2022",https://electrek.co/2022/01/04/john-deere-takes-a-step-into-the-future-with-first-fully-autonomous-tractor/
