id,year,author_or_institution,title,source_type,book_use,url
rim-ch09-001,2026,Naval History and Heritage Command,"Monitor I (Ironclad Monitor)",Government ship history,"Chapter 9: construction, commissioning, design, armament, and Civil War service of USS Monitor.",https://www.history.navy.mil/research/histories/ship-histories/danfs/m/monitor-i.html
rim-ch09-002,2026,National Park Service,"Battle of the Ironclads",Government history,"Chapter 9: March 9 1862 Monitor–Virginia battle; armor deflected fire and signaled a new era of steam-powered iron warships.",https://home.nps.gov/articles/battle-of-the-ironclads.htm
rim-ch10-001,2025,National Park Service,"A Brief Overview of the Pullman Story",Government history,"Chapter 10: Pioneer sleeping car, 1867 Pullman Palace Car Company, lease-and-service business model, and transformation of passenger experience.",https://www.nps.gov/pull/learn/historyculture/a-brief-overview-of-the-pullman-story.htm
rim-ch10-002,2026,National Park Service,"Stories — Pullman National Historical Park",Government history,"Chapter 10 and later consequences: Pullman as luxury-car company plus labor-rights and civil-rights history; porters and service staff.",https://www.nps.gov/pull/learn/historyculture/stories.htm
rim-ch11-001,2026,Smithsonian National Museum of American History,"Bicycles = Liberation",Museum history,"Chapter 11: 1880s–1910s bicycle adoption; affordable personal mobility before the automobile; use to date the broader craze and avoid pulling 1890s effects backward.",https://americanhistory.si.edu/explore/exhibitions/object-project/online/bicycles
rim-ch11-002,2026,Smithsonian National Museum of American History,"Women on the move",Museum history,"Chapter 11: 1890s bicycle mobility and independence for women, clothing changes, and social reaction; later consequence of the vehicle introduced in prior period.",https://americanhistory.si.edu/explore/exhibitions/object-project/online/bicycles/sheet-music
rim-ch12-001,2026,Smithsonian National Museum of American History,"A Streetcar City",Museum history,"Chapter 12: Washington conversion to electric streetcars beginning 1888; lines helped create modern suburbs and commuters and interacted with real-estate development.",https://americanhistory.si.edu/explore/exhibitions/america-on-the-move/online/streetcar-city
rim-ch13-001,2010,Smithsonian National Museum of American History,"Race to the Museum: Oldsmobile curved-dash runabout, 1903",Museum history,"Chapter 13: Ransom Olds volume production, work-station assembly flow, affordability and the Curved Dash as a 1901–1905 best seller; distinguish from Ford's later moving line.",https://americanhistory.si.edu/explore/stories/race-museum-oldsmobile-curved-dash-runabout-1903
rim-ch13-002,1903,The Henry Ford,"Sales Brochure for the 1903 Oldsmobile — The Oldsmobile Ahead",Museum object record,"Chapter 13: Curved Dash introduced 1901, $650 price, 5,000 units per year by 1904; museum characterizes it as first U.S. mass-produced car with a qualifier around global firsts.",https://www.thehenryford.org/collections/explore/artifact/368896
rim-ch14-001,2026,Smithsonian National Museum of American History,"Model T Coupe, 1924",Museum object record,"Chapter 14: assembly-line production, low price and more than 15 million Model Ts sold 1908–1927.",https://americanhistory.si.edu/collections/object/nmah_843011
rim-ch14-002,2026,Smithsonian National Museum of American History,"Building and Fixing Cars",Museum history,"Chapter 14: Model T parts/service availability and dealer repair networks; use to frame the car as a system rather than an isolated product.",https://www.americanhistory.si.edu/explore/exhibitions/america-on-the-move/online/americans-adopt-auto/building-fixing-cars
rim-ch15-001,2026,The Henry Ford,"Fordson Tractor, 1917–1918, Used by Luther Burbank",Museum object record,"Chapter 15: first lightweight mass-produced tractor affordable to the average farmer; production-model and agricultural-mechanization context.",https://www.thehenryford.org/collections/explore/artifact/219291
rim-ch15-002,2026,The Henry Ford,"Emergence of the Tractor",Museum history,"Chapter 15: Ford applied assembly-line production in 1917; Fordson undercut competing prices when U.S. sales began in 1918; more than 700,000 produced by 1928.",https://www.thehenryford.org/collections/explore/sets/detail/emergence-of-the-tractor
rim-ch16-001,2026,Smithsonian National Air and Space Museum,"The Evolution of the Commercial Airliner",Museum history,"Chapter 16: Ford Tri-Motor first flight 1926; all-metal aircraft helped convince public that air travel was safe and practical; also provides 707 context for Chapter 19.",https://airandspace.si.edu/explore/stories/evolution-commercial-airliner
rim-ch17-001,2022,U.S. Maritime Administration,"The Emergency Shipbuilding Program",Government maritime history,"Chapter 17: standardized emergency ship program; by 1945 more than 6,000 vessels including more than 2,600 Liberty Ships; speed-of-construction and simplified machinery context.",https://www.maritime.dot.gov/multimedia/emergency-shipbuilding-program
rim-ch17-002,2022,U.S. Maritime Administration,"SS Patrick Henry",Government ship history,"Chapter 17: Liberty design optimized for construction speed; prefabrication and reduced specialized craftsmanship requirements.",https://www.maritime.dot.gov/multimedia/ss-patrick-henry
rim-ch18-001,2026,Ford Motor Company,"Company Timeline",Company history,"Chapters 18 and 22: 1948 F-Series launch, purpose-built truck platform rather than car platform, range from F-1 to F-8; also the 1990 introduction of the 1991 Explorer and Ford's claim that it helped launch the domestic SUV market. Treat category-impact language as a company claim pending independent corroboration.",https://corporate.ford.com/about/history/company-timeline/?intcmp=corp-history-cta-comptimeline
rim-ch19-001,2026,Smithsonian National Air and Space Museum,"Boeing 367-80 Jet Transport",Museum object/history,"Chapter 19: Pan Am 707 service in 1958; early transcontinental jet trip around five hours, roughly three hours faster and about 25 percent cheaper than cited piston-airliner comparison; demand surge.",https://airandspace.si.edu/collection-objects/boeing-367-80-jet-transport/nasm_A19730272000
rim-ch19-002,2026,Smithsonian National Air and Space Museum,"Passenger Flight",Museum history,"Chapter 19: by 1955 more Americans traveled by air than rail; by 1957 airliners had overtaken ocean liners for Atlantic crossing; jet engines lowered operating costs and fares.",https://airandspace.si.edu/explore/stories/passenger-flight
rim-ch20-001,2022,NASA,"55 Years Ago: Apollo 4, the First Flight of the Saturn V",Government space history,"Chapter 20: first Saturn V flight Nov. 9 1967; 363-foot vehicle, 7.5 million pounds of thrust, all-up test philosophy and Apollo 4 mission.",https://www.nasa.gov/history/55-years-ago-apollo-4-the-first-flight-of-the-saturn-v/
rim-ch20-002,2019,NASA,"50 Years Ago: Apollo Astronauts Land, Take First Steps on Moon",Government space history,"Chapter 20: Apollo 11 Saturn V launch July 16 1969, staging and translunar injection; use for the vehicle's operational role in the lunar mission.",https://www.nasa.gov/centers-and-facilities/kennedy/50-years-ago-apollo-astronauts-land-take-first-steps-on-moon/
rim-ch21-001,2015,Stellantis North America,"Three decades plus of Chrysler minivan leadership",Company history,"Chapter 21: 1984 Dodge Caravan/Plymouth Voyager introduction and Windsor Assembly; use for company chronology, then check household/cultural consequences independently.",https://blog.stellantisnorthamerica.com/2015/12/29/three-decades-plus-of-chrysler-minivan-leadership/?autoplay=true
rim-ch23-001,2014,U.S. Department of Energy,"The History of the Electric Car",Government technology history,"Chapter 23: Prius released Japan 1997 as world's first mass-produced hybrid electric vehicle and worldwide in 2000; DOE-supported NiMH research context.",https://www.energy.gov/articles/history-electric-car
rim-ch23-002,2020,Toyota Motor North America,"The Car That Changed an Industry: Toyota Marks 20th Anniversary of Prius",Company history,"Chapter 23: U.S. Prius launch in 2000 and company-reported U.S. cumulative sales; use dates and sales with attribution, not promotional importance claims as neutral fact.",https://pressroom.toyota.com/the-car-that-changed-an-industry-toyota-marks-20th-anniversary-of-prius-with-special-anniversary-edition/
rim-ch24-001,2012,Tesla,"Tesla Motors Delivers World's First Premium Electric Sedan to Customers",Company press release,"Chapter 24: first Model S customer deliveries June 22 2012 and initial product architecture; promotional superlatives require attribution.",https://ir.tesla.com/press-release/tesla-motors-delivers-worlds-first-premium-electric-sedan
rim-ch24-002,2020,Tesla,"2019 Form 10-K — Our Products and Services",Company filing,"Chapter 24: Model S introduced Tesla mainstays including large touchscreen interface, over-the-air updates and Supercharger fast charging; use company filing for product architecture, not causal market claims.",https://ir.tesla.com/_flysystem/s3/sec/000156459020004475/tsla-10k_20191231-gen_0.pdf
rim-ch25-001,2026,SpaceX,"Mission",Company history,"Chapter 25 chronology: first Falcon 9 land landing Dec. 2015, first droneship landing Apr. 2016, first orbital-class first-stage reflight Mar. 2017; company source for milestones.",https://new.spacex.com/mission
rim-ch25-002,2020,NASA,"NASA Astronauts Launch from America in Historic Test Flight of SpaceX Crew Dragon",Government spaceflight release,"Chapter 25: May 30 2020 Falcon 9/Crew Dragon launch returned astronaut launches from U.S. soil after the Shuttle era and demonstrated NASA Commercial Crew partnership.",https://www.nasa.gov/news-release/nasa-astronauts-launch-from-america-in-historic-test-flight-of-spacex-crew-dragon/
rim-ch01-002,2026,Smithsonian Institution,"Conestoga wagon",Museum object record,"Chapter 1: Pennsylvania German origin near the Conestoga River around 1750; curved freight body and later long-haul role; essential timing guardrail against projecting its nineteenth-century peak backward into 1776.",https://www.si.edu/object/conestoga-wagon%3Anmah_842999
rim-ch01-003,2026,U.S. Army Quartermaster Museum,"Nathanael Greene and the Supply of the Continental Army",Government historical essay,"Chapter 1: Valley Forge transport and supply breakdown; scarcity of wagons and horses; available provisions could remain unusable because the army lacked transport.",https://qmmuseum.army.mil/research/history-heritage/history/Nathanael-Green-and-the-Supply-of-the-Continental-Army.html
rim-ch03-005,2025,National Park Service,"Camp River Dubois and the Lewis and Clark Expedition",Government history,"Chapter 3: federal expedition as exploration, diplomacy, and colonization project; use to describe state projection without erasing Indigenous sovereignty.",https://www.nps.gov/places/camp-river-dubois.htm
rim-ch04-003,2016,Smithsonian American Art Museum,"From Man to Machine",Smithsonian educational history,"Chapter 4: Fulton did not invent the steamboat; his 1807 Hudson voyage demonstrated commercial viability; New York–Albany run took 32 hours versus a cited four-day sailing trip.",https://americanexperience.si.edu/historical-eras/industrial-united-states/pair-iron-mine-storm-king/
rim-ch04-004,1807,Smithsonian Libraries and Archives,"Robert Fulton letter to Robert R. Livingston, dated New York, 29 August 1807",Primary-document catalog record,"Chapter 4: letter describes plans to establish commercial New York–Albany service following the successful first voyage; use as primary-source anchor for transition from demonstration to route.",https://www.si.edu/object/siris_sil_1101466
rim-ch04-005,2025,Smithsonian National Postal Museum,"Moving the Mail: Steamboats",Museum history,"Chapter 4: October 1807 proposal for New York–Albany mail carriage and evidence that Fulton's steamboat carried mail by 1808; use to connect steam service to the postal network.",https://postalmuseum.si.edu/moving-the-mail-steamboats
rim-ch05-003,2026,New York State Canal Corporation,"History of the New York State Canals",Government canal history,"Chapter 5: 1817 authorization; $7 million commitment; original Erie dimensions 363 miles by 40 feet wide; 1825 opening and Seneca Chief/Wedding of the Waters chronology.",https://www.canals.ny.gov/About/History
rim-ch05-004,2026,Smithsonian National Museum of American History,"An Artificial River: Canal Builders",Museum history,"Chapter 5 labor: workforce about 3,000 in 1818 and 9,000 in 1821; hand digging, draft animals, explosives, stump pullers, wages, local residents and immigrants; supports labor-made-invisible theme.",https://americanhistory.si.edu/explore/exhibitions/on-the-water/online/inland-waterways/river-towns-networks/artificial-river-erie-canal
rim-ch06-002,2026,Smithsonian Institution,"Steam Locomotive, John Bull",Museum object record,"Chapter 6: Robert Stephenson manufacture, Isaac Dripps assembly despite no prior locomotive experience, guide wheels added for uneven U.S. track, 25–30 mph operation and 35-year service; supports technology absorption/adaptation argument.",https://www.si.edu/object/steam-locomotive-john-bull%3Anmah_841968
rim-ch07-002,2025,National Park Service,"National Historic Trail Interpretive Themes — Oregon Trail",Government interpretive framework,"Chapter 7: mass overland migration, landforms/forage/water constraints, and the devastating cumulative impacts of emigrant corridors on Indigenous political/economic independence through resource loss, disease and violence.",https://www.nps.gov/articles/000/national-historic-trail-interpretive-themes.htm
rim-ch07-003,2026,National Park Service,"Making the Trek",Government history,"Chapter 7: four-month/2,000-mile journey framing, departure timing, overloading, livestock and daily operating constraints; use for wagon-as-mobile-logistics-system rather than heroic passenger-car framing.",https://www.nps.gov/oreg/learn/historyculture/making-the-trek.htm
rim-ch07-004,2026,National Park Service,"War on the Oregon & California Trails",Government history,"Chapter 7 moral ledger: resource use and rising tensions along emigrant corridors; use alongside evidence that many early encounters were peaceful and later conflict was cumulative rather than an inevitable wagon-train trope.",https://www.nps.gov/articles/000/war-on-the-oregon-california-trails.htm
rim-ch08-003,2026,Smithsonian Time and Navigation,"Eleanor Creesy",Museum history,"Chapter 8: Creesy as Flying Cloud navigator; chronometer, sextant, mathematics, and use of wind/current routing associated with Matthew Fontaine Maury's charts; supports information-as-performance argument.",https://timeandnavigation.si.edu/navigating-at-sea/us-goes-to-sea/early-contributions/meet-the-navigator
