id,year,author_or_institution,title,source_type,book_use,url
bleeding-kansas,2024,National Park Service,Bleeding Kansas,Official historical article,"Chapter 9 Kansas-Nebraska political violence and sectional conflict",https://www.nps.gov/articles/bleedingks.htm
lincoln-assassination,2024,National Archives,Assassination of President Abraham Lincoln,Primary-record exhibit,"Chapter 10 assassination chronology and immediate succession context",https://www.archives.gov/exhibits/eyewitness/html.php?section=13
colfax-nara,2024,National Archives,Colfax Riot: U.S. v. Columbus Nash et al.,Archival case history,"Chapter 11 massacre, federal prosecution, and Cruikshank consequence",https://www.archives.gov/fort-worth/highlights/columbus-nash
colfax-nps,2024,National Park Service,National Historic Landmarks Reconstruction Era Theme Study,Official research report,"Chapter 11 Reconstruction violence and federal enforcement limits",https://www.nps.gov/subjects/nationalhistoriclandmarks/upload/Reconstruction.pdf
colfax-2026-count,2026,Journal of the Civil War Era,How Many Died in the Colfax Massacre?,Scholarly reassessment,"Chapter 11 current reassessment of disputed Black death toll",https://www.journalofthecivilwarera.org/2026/07/how-many-died-in-the-colfax-massacre/
rock-springs-gibbon,2024,National Park Service,John Gibbon,Official biography and historical context,"Chapter 12 federal response and Chinese exclusion context around Rock Springs",https://www.nps.gov/people/johngibbon.htm
ida-wells-nps,2024,National Park Service,Ida B. Wells,Official biography,"Chapter 13 People's Grocery lynching and Wells's anti-lynching transformation",https://home.nps.gov/people/idabwells.htm
ida-wells-places,2024,National Park Service,Places of Ida B. Wells,Official historical article,"Chapter 13 Memphis, journalism, migration, and organizing geography",https://www.nps.gov/articles/000/places-of-ida-b-wells.htm
mckinley-secret-service,2024,National Archives,Records of the U.S. Secret Service,Archival agency history,"Chapter 14 post-McKinley shift to presidential protection",https://www.archives.gov/research/guide-fed-records/groups/087.html
presidential-protection,1964,National Archives,Warren Commission Appendix 7: A Brief History of Presidential Protection,Official commission report,"Chapter 14 development of continuous Secret Service protection after McKinley",https://www.archives.gov/research/jfk/warren-commission-report/appendix7.html
leo-frank-georgia,2026,New Georgia Encyclopedia,Leo Frank Case,State historical encyclopedia,"Chapter 15 trial, lynching, later Mann statement, and precise 1986 pardon basis",https://www.georgiaencyclopedia.org/articles/history-archaeology/leo-frank-case/
leo-frank-adl,2026,Anti-Defamation League,Remembering Leo Frank,Institutional history,"Chapter 15 antisemitism and the case's place in ADL memory",https://www.adl.org/resources/backgrounder/remembering-leo-frank
osage-fbi,2026,Federal Bureau of Investigation,Osage Murders Case,Official case history,"Chapter 16 Reign of Terror investigation, Hale conspiracy, and Bureau role",https://www.fbi.gov/history/cases-and-criminals/osage-murders-case
lindbergh-fbi,2026,Federal Bureau of Investigation,Lindbergh Kidnapping,Official case history,"Chapter 17 kidnapping, murder, investigation, evidence, and federal law-enforcement context",https://www.fbi.gov/history/cases-and-criminals/lindbergh-kidnapping
moores-ford-fbi,2026,Federal Bureau of Investigation,Atlanta Field Office History,Official agency history,"Chapter 18 Moore's Ford lynching investigation and failure to secure indictments",https://www.fbi.gov/history/field-office-histories/atlanta
emmett-till-nps,2026,National Park Service,Emmett Till and Mamie Till-Mobley National Monument History and Culture,Official historical synthesis,"Chapter 19 murder, open casket, acquittal, confession, and civil-rights catalytic role",https://www.nps.gov/till/learn/historyculture/index.htm
emmett-till-person,2026,National Park Service,Emmett Till,Official biography,"Chapter 19 chronology, funeral, trial, and later investigation",https://www.nps.gov/people/emmett-till.htm
jfk-warren,1964,National Archives,Warren Commission Report Introduction,Official commission report,"Chapter 20 Warren Commission mandate and assassination investigation",https://www.archives.gov/research/jfk/warren-commission-report/intro
jfk-hsca,1979,National Archives,House Select Committee on Assassinations Summary and Findings,Official congressional report,"Chapter 20 later congressional findings and distinction from Warren conclusions",https://www.archives.gov/research/jfk/select-committee-report/summary.html
jfk-records,2026,National Archives,JFK Assassination Records Collection,Official archive,"Chapter 20 archival afterlife and records-disclosure infrastructure",https://www.archives.gov/research/jfk/available-online
milk-california,2009,California Legislature,SB 572 Harvey Milk Day,State statute history,"Chapter 21 Milk's political legacy and state commemoration",https://www.leginfo.ca.gov/pub/09-10/bill/sen/sb_0551-0600/sb_572_bill_20091011_chaptered.html
milk-sfpl,2026,San Francisco Public Library,Harvey Milk: The Personal Is Political,Public archive guide,"Chapter 21 Milk political career and archival record",https://sfpl.org/locations/main-library/lgbtqia-center/personal-political/harvey-milk
feinstein-newsom,2023,State of California,Governor Newsom Statement on Senator Feinstein,Official statement,"Chapter 21 assassination succession and Feinstein's later political trajectory",https://www.gov.ca.gov/2023/02/14/governor-newsom-statement-on-announcement-by-senator-feinstein/
vincent-chin-nps,2026,National Park Service,Vincent Chin,Official biography,"Chapter 22 killing, sentencing, civil-rights prosecution, and pan-Asian organizing",https://www.nps.gov/people/vincent-chin.htm
vincent-chin-usccr,1985,U.S. Commission on Civil Rights,Recent Activities Against Citizens and Residents of Asian Descent,Federal report,"Chapter 22 federal civil-rights and anti-Asian violence context",https://www.usccr.gov/files/historical/1985/85-008.pdf
columbine-fbi,2026,Federal Bureau of Investigation,Columbine High School,Official investigative archive,"Chapter 23 attack record and federal investigative materials",https://vault.fbi.gov/Columbine%20High%20School%20/
safe-school,2002,U.S. Secret Service and U.S. Department of Education,The Final Report and Findings of the Safe School Initiative,Federal research report,"Chapter 23 post-Columbine behavioral threat-assessment evidence",https://www.secretservice.gov/media/67/download?inline=true
nine-eleven-report,2004,National Commission on Terrorist Attacks Upon the United States,The 9/11 Commission Report,Official commission report,"Chapter 24 attack chronology, institutional failures, and reform recommendations",https://www.9-11commission.gov/report/index.htm
nine-eleven-exec,2004,National Commission on Terrorist Attacks Upon the United States,9/11 Commission Executive Summary,Official commission summary,"Chapter 24 national-security transformation and preparedness findings",https://9-11commission.gov/report/911Report_Exec.htm?wb48617274=EF5B6A36
trayvon-doj,2015,U.S. Department of Justice,Federal Officials Close Investigation Into Death of Trayvon Martin,Official prosecution decision,"Chapter 25 Zimmerman acquittal aftermath and federal civil-rights charging standard",https://www.justice.gov/archives/opa/pr/federal-officials-close-investigation-death-trayvon-martin
trayvon-nmaahc,2026,National Museum of African American History and Culture,Trayvon Martin Emmett Till and Black Lives Matter,Smithsonian historical article,"Chapter 25 movement memory connecting Martin, Till, and BLM",https://nmaahc.si.edu/explore/stories/trayvon-martin-emmett-till-black-lives-matter
blm-nmah,2026,National Museum of American History,Black Lives Matter Poster,Smithsonian collection record,"Chapter 25 movement origin after Zimmerman acquittal and later growth",https://americanhistory.si.edu/collections/object/nmah_1834114
floyd-doj-chauvin,2021,U.S. Department of Justice,Derek Chauvin Pleads Guilty in Federal Court to Depriving George Floyd of Constitutional Rights,Official prosecution record,"Chapter 26 federal civil-rights case and Chauvin guilty plea",https://www.justice.gov/archives/opa/pr/former-minneapolis-police-officer-derek-chauvin-pleads-guilty-federal-court-depriving-george
floyd-doj-officers,2022,U.S. Department of Justice,Three Former Minneapolis Police Officers Convicted of Federal Civil Rights Violations in Death of George Floyd,Official prosecution record,"Chapter 26 federal convictions of other officers and duty-to-intervene context",https://www.justice.gov/archives/opa/pr/three-former-minneapolis-police-officers-convicted-federal-civil-rights-violations-death
minneapolis-state,2026,Minnesota Department of Human Rights,City of Minneapolis and Minneapolis Police Department Court-Enforceable Settlement Agreement,State civil-rights agreement,"Chapter 26 continuing state police-reform obligation",https://mn.gov/mdhr/mpd/agreement/
minneapolis-doj-2023,2023,U.S. Department of Justice,Justice Department Finds Civil Rights Violations by Minneapolis Police Department and City of Minneapolis,Official pattern-or-practice finding,"Chapter 26 federal investigation findings under prior administration",https://www.justice.gov/archives/opa/pr/justice-department-finds-civil-rights-violations-minneapolis-police-department-and-city
minneapolis-doj-2025,2025,U.S. Department of Justice,Civil Rights Division Dismisses Biden-Era Police Investigations and Proposed Consent Decrees,Official policy action,"Chapter 26 2025 federal reversal and dismissal request",https://www.justice.gov/opa/pr/us-department-justices-civil-rights-division-dismisses-biden-era-police-investigations-and
minneapolis-current,2026,City of Minneapolis,Federal Consent Decree,Official city status page,"Chapter 26 federal dismissal status and city's stated continuation of reform work",https://www.minneapolismn.gov/resident-services/public-safety/police-public-safety/investigations-settlement-agreement/consent-decree/
