source_id,chapter,accessed_date,publication_date,author_or_institution,title,source_type,claim_or_use,url,notes
ch03-005,3,2026-08-28,n.d.,The Rockefeller University,Her scientific breakthrough took 5 years. Getting credit took decades.,Institutional feature,"Rockefeller's own account of Mojsov's GLP-1(7-36)amide discovery timeline",https://www.rockefeller.edu/news/35004-her-scientific-breakthrough-took-5-years-getting-credit-took-decades/,Institutional primary source.
ch03-006,3,2026-08-28,2024,Fundacion Princesa de Asturias,2024 laureates: Drucker Friedman Habener Holst and Mojsov,Award citation,"Confirms the five-way 2024 Princess of Asturias Award including Mojsov alongside the earlier-honored trio",https://www.fpa.es/en/princess-of-asturias-awards/laureates/2024-daniel-j-drucker-jeffrey-m-friedman-joel-f-habener-jens-juul-holst-and-svetlana-mojsov/,Used for the 'full circle' recognition beat.
ch03-007,3,2026-08-28,2026-04,GlobeNewswire,Svetlana Mojsov honored as King Faisal Prize 2026 laureate,Award announcement,Confirms Mojsov's 2026 King Faisal Prize in Medicine,https://www.globenewswire.com/news-release/2026/04/15/3274834/0/en/,Most recent honor referenced in the chapter's closing.
ch04-001,4,2026-08-28,n.d.,pharmaphorum,A history of... Novo Nordisk,Trade-press company history,"Krogh/Hagedorn founding narrative and the 1989 Novo/Nordisk merger",https://pharmaphorum.com/views-and-analysis/a_history_of-_novo_nordisk,Founding-history source.
ch04-002,4,2026-08-28,2010-01-25,Fierce Biotech,Novo Nordisk Receives US Approval for Victoza (liraglutide),Trade press,Victoza's January 25 2010 FDA approval date,https://www.fiercebiotech.com/biotech/novo-nordisk-receives-us-approval-for-victoza%C3%A2%C2%AE-liraglutide-for-treatment-of-type-2,Approval-date source; cross-checked against Drugs.com.
ch04-003,4,2026-08-28,2017-12-05,Novo Nordisk,Ozempic (semaglutide) approved in the US,Company press release,Primary source for Ozempic's December 5 2017 FDA approval,https://www.novonordisk.com/content/nncorp/global/en/news-and-media/news-and-ir-materials/news-details.html?id=712,Primary company announcement.
ch04-004,4,2026-08-28,2021-06-04,Novo Nordisk / GlobeNewswire,Wegovy (semaglutide 2.4 mg) approved in the US,Company press release,"Primary source for Wegovy's June 4 2021 approval and STEP-program basis",https://www.globenewswire.com/news-release/2021/06/04/2242293/0/en/Wegovy-semaglutide-2-4-mg-the-first-and-only-once-weekly-GLP-1-therapy-for-weight-management-approved-in-the-US.html,Primary company announcement with 17-18% weight-loss figure.
ch04-005,4,2026-08-28,2023-10-17,STAT News,How Lotte Bjerre Knudsen helped kick off the Age of Wegovy,Named-outlet investigative profile,"Knudsen's 1995-96 mouse-appetite observation and the ~4000-molecule screen leading to semaglutide",https://www.statnews.com/2023/10/17/lotte-knudsen-novo-nordisk-obesity-drug-liraglutide-ozempic-wegovy/,Central biographical source for chapter 4.
ch04-006,4,2026-08-28,n.d.,PMC (NCBI),The Discovery and Development of Liraglutide and Semaglutide,Peer-reviewed technical review,Fatty-acid acylation mechanism underlying Victoza/Ozempic/Wegovy's extended half-life,https://pmc.ncbi.nlm.nih.gov/articles/PMC6474072/,Peer-reviewed mechanism source.
ch05-001,5,2026-08-28,2024,The Conversation,The rise of Ozempic (see ch02-002),Academic-press explainer,Byetta's early off-label weight-loss adoption as precedent for Ozempic's own off-label spread,https://theconversation.com/the-rise-of-ozempic-how-surprise-discoveries-and-lizard-venom-led-to-a-new-class-of-weight-loss-drugs-219721,Reused from chapter 2 research for the off-label-precedent argument.
ch05-002,5,2026-08-28,2023,Scientific American,Ozempic Quiets Food Noise in the Brain — But How?,Named-outlet science explainer,Plain-language explanation of the appetite/reward-circuit mechanism patients described as 'food noise',https://www.scientificamerican.com/article/ozempic-quiets-food-noise-in-the-brain-but-how/,Used for the mechanism and 'food noise' terminology discussion.
ch05-003,5,2026-08-28,n.d.,PBS NewsHour,Patients say drugs like Ozempic help with 'food noise'. Here's what that means,Named-outlet patient-experience reporting,Patient-reported experience of reduced food preoccupation,https://www.pbs.org/newshour/health/patients-say-drugs-like-ozempic-help-with-food-noise-heres-what-that-means,Corroborating patient-experience source.
ch06-001,6,2026-08-28,2021-03-18,"Wilding JPH et al., New England Journal of Medicine",Once-Weekly Semaglutide in Adults with Overweight or Obesity,Peer-reviewed clinical trial (primary),"Primary STEP 1 publication: 14.9% vs 2.4% weight loss, trial design, investigator list",https://www.nejm.org/doi/full/10.1056/NEJMoa2032183,Central primary source for chapter 6.
ch06-002,6,2026-08-28,n.d.,AJMC,Trial Finds Semaglutide With Lifestyle Intervention Reduces Body Weight by Nearly 15%,Medical trade press summary,Plain-language confirmation of STEP 1's 14.9%/2.4%/12.4pp figures,https://www.ajmc.com/view/trial-finds-semaglutide-with-lifestyle-intervention-reduces-body-weight-by-nearly-15-,Secondary cross-check of STEP 1 figures.
ch07-001,7,2026-08-28,n.d.,PMC (NCBI),Tirzepatide is an imbalanced and biased dual GIP and GLP-1 receptor agonist,Peer-reviewed mechanism paper (Coskun et al.),Original mechanistic description of tirzepatide's dual-receptor pharmacology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7526454/,Primary mechanism source.
ch07-002,7,2026-08-28,2022-05-13,Eli Lilly,FDA approves Lilly's Mounjaro (tirzepatide) injection,Company investor press release,"Primary source for Mounjaro's May 13 2022 approval, SURPASS trial-site figures",https://investor.lilly.com/news-releases/news-release-details/fda-approves-lillys-mounjarotm-tirzepatide-injection-first-and,Primary company announcement.
ch07-003,7,2026-08-28,2023-11-08,Eli Lilly,FDA Approves Lilly's Zepbound (tirzepatide) for Chronic Weight Management,Company investor press release,Primary source for Zepbound's November 8 2023 approval,https://investor.lilly.com/news-releases/news-release-details/fda-approves-lillys-zepboundtm-tirzepatide-chronic-weight,Primary company announcement.
ch07-004,7,2026-08-28,n.d.,HCPLive,SURMOUNT-5: Tirzepatide Bests Semaglutide in Head-to-Head Weight Loss Trial,Medical trade press,"SURMOUNT-5 data: 20.2% vs 13.7% weight loss, waist-circumference and threshold-response secondary endpoints",https://www.hcplive.com/view/surmount-5-tirzepatide-best-semaglutide-in-head-to-head-weight-loss-trial,Central source for the head-to-head comparison.
ch07-005,7,2026-08-28,n.d.,Applied Clinical Trials Online,Tirzepatide Demonstrates Superior Weight Loss to Semaglutide in 72-Week Phase IIIb SURMOUNT-5 Trial,Trade press,SURMOUNT-5 trial design detail (751 patients 32 sites),https://www.appliedclinicaltrialsonline.com/view/tirzepatide-weight-loss-semaglutide-surmount-trial,Corroborating trial-design source.
ch08-001,8,2026-08-28,2023-09-05,CNN Business,Novo Nordisk the maker of Wegovy and Ozempic is now Europe's most valuable company,Named-outlet financial journalism,"DKK 2.96T / ~$428B market-cap figure, September 2023 LVMH overtake, 58%/367% Ozempic/Wegovy sales growth",https://www.cnn.com/2023/09/05/investing/novo-nordisk-wegovy-europe-stock/index.html,Primary source for the 'bigger than Denmark' framing.
ch08-002,8,2026-08-28,2023-09-01,CNBC,Weight loss drugmaker Novo Nordisk vies to become Europe's most valuable company toppling LVMH,Named-outlet financial journalism,Corroborates the September 2023 LVMH overtake and market-cap figures,https://www.cnbc.com/2023/09/01/ozempic-maker-novo-nordisk-briefly-becomes-europes-most-valuable-firm.html,Cross-check source.
ch08-003,8,2026-08-28,2024-12-20,CNBC,Novo Nordisk shares plunge 20% after disappointing trial results; Lilly jumps,Named-outlet financial journalism,"CagriSema REDEFINE-1 topline data (~20.4% vs ~25% expected) and the resulting share-price collapse",https://www.cnbc.com/2024/12/20/novo-nordisk-shares-plunge-22percent-after-cagrisema-obesity-drug-trial-results.html,Central source for the market-correction narrative.
ch08-004,8,2026-08-28,2026-02-25,CNBC,These 4 charts show the scale of Novo Nordisk's woes,Named-outlet financial journalism,"$615B peak to ~$310B market-cap decline, ~40%/60% US market-share split vs Eli Lilly",https://www.cnbc.com/2026/02/25/novo-nordisk-stock-nvo-lly-eli-lilly-ozempic-weight-loss-obesity.html,Primary source for the peak-to-trough figures (flagged in the research brief as a chart analysis rather than a primary filing).
ch08-005,8,2026-08-28,2025-09-10,BioPharma Dive,Novo Nordisk to lay off 9000 workers in major restructuring,Named-outlet trade journalism,"September 2025 layoff figures (~9000/11% of workforce 5000 in Denmark) and DKK 8B savings target",https://www.biopharmadive.com/news/novo-nordisk-layoffs-restructuring-obesity-drug-competition/759748/,Primary source for the restructuring narrative.
ch08-006,8,2026-08-28,2025-11-21,CNBC,Eli Lilly hits $1 trillion market value first for health care company,Named-outlet financial journalism,"Eli Lilly's November 21 2025 $1T market cap milestone, $1,059.70 closing price",https://www.cnbc.com/2025/11/21/eli-lilly-hits-1-trillion-market-value-first-for-health-care-company.html,Primary source for the closing 'mirror image' comparison.
ch09-001,9,2026-08-28,2025-02,Foley & Lardner,GLP-1 Drugs: FDA Removes Semaglutide from the Drug Shortage List,Legal/regulatory analysis,"February 21 2025 Declaratory Order and April 22/May 22 2025 enforcement-discretion deadlines",https://www.foley.com/insights/publications/2025/02/glp-1-drugs-fda-removes-semaglutide-from-drug-shortage-list/,Primary regulatory-timeline source.
ch09-002,9,2026-08-28,2024-12-19,FDA,Resolution of Tirzepatide Injection Product Shortage,Government regulatory document,Primary FDA order resolving the tirzepatide shortage and setting 60/90-day grace periods,https://www.fda.gov/media/185577/download,Primary government source.
ch09-003,9,2026-08-28,2023-12,PR Newswire / Novo Nordisk,Novo Nordisk warns consumers about counterfeit Ozempic injection 1 mg in the US,Company/regulatory press release,"Counterfeit Ozempic pen warning, lot NAR0074, serial 430834149057, five adverse events",https://www.prnewswire.com/news-releases/novo-nordisk-warns-consumers-about-counterfeit-ozempic-semaglutide-injection-1-mg-in-the-us-302427723.html,Primary source for the counterfeit-pen narrative.
ch09-004,9,2026-08-28,n.d.,FDA,FDA warns consumers not to use counterfeit Ozempic found in US drug supply chain,Government safety communication,Primary FDA statement confirming the counterfeit lot and adverse-event count,https://www.fda.gov/drugs/drug-alerts-and-statements/fda-warns-consumers-not-use-counterfeit-ozempic-semaglutide-found-us-drug-supply-chain,Primary government source.
ch09-005,9,2026-08-28,n.d.,Renal & Urology News,FDA: Dosing Errors Adverse Events Reported With Compounded Semaglutide,Medical trade press,"Specific dosing-error case (20 units vs 2 units, three patients receiving 10x intended dose)",https://www.renalandurologynews.com/news/fda-dosing-errors-adverse-events-reported-with-compounded-semaglutide/,Central source for the dosing-error narrative.
ch09-006,9,2026-08-28,2026-01-14,Pharmaceutical Technology,Compounder sues Lilly and Novo for suppressing GLP-1RA competition,Trade press,"Strive Compounding Pharmacy's January 14 2026 antitrust suit against Lilly and Novo Nordisk in W.D. Texas",https://www.pharmaceutical-technology.com/news/compounder-sues-lilly-and-novo-for-suppressing-glp-1ra-competition/,Primary source for the closing litigation narrative.
ch10-001,10,2026-08-28,2025-07-30,CNN Style,Ozempic face,Named-outlet style/culture journalism,"Dr. Paul Jarrod Frank's account of coining 'Ozempic face' and the resulting cosmetic-surgery boom",https://www.cnn.com/2025/07/30/style/ozempic-face-cosmetic-surgery,Primary source attributing the term's coinage.
ch10-002,10,2026-08-28,2023-06,American Academy of Facial Plastic and Reconstructive Surgery,The Ozempic Face,Professional association survey,"60% of surveyed surgeons reporting increased 'Ozempic face' patients, June 2023",https://www.aafprs.org/Media/Press_Releases/The_Ozempic_Face.aspx,Primary survey source.
ch10-003,10,2026-08-28,2024,NewBeauty (citing ASPS statistics),ASPS Statistics Report 2024,Industry statistics summary,Hyaluronic-acid filler use doubling (2.6M to 5.2M Americans) and 8% facelift growth,https://www.newbeauty.com/asps-statistics-report-2024/,Statistics source for the filler-boom figures.
ch10-004,10,2026-08-28,2024-04-05,Washington Post,Women using Ozempic and similar drugs are reporting unexpected pregnancies,Named-outlet health journalism,Origin reporting on the 'Ozempic babies' phenomenon,https://www.washingtonpost.com/wellness/2024/04/05/ozempic-babies-weight-loss-fertility/,Primary named-outlet source (reused in chapter 17).
ch11-001,11,2026-08-28,2024-01-27,WECT/AP,NC State Health Plan will no longer cover weight loss medications for state employees starting in April,Named-outlet news reporting,"NC State Health Plan's 4-3 vote, effective date, and >23000 affected members",https://www.wect.com/2024/01/27/nc-state-health-plan-will-no-longer-cover-weight-loss-medications-state-employees-starting-april/,Central source for the North Carolina case study.
ch11-002,11,2026-08-28,2025-12-19,NC Medicaid,NC Medicaid to Reinstitute Coverage of GLP-1s for Weight Management,Government agency announcement,Primary source for the December 2025 coverage reversal,https://medicaid.ncdhhs.gov/blog/2025/12/19/nc-medicaid-reinstitute-coverage-glp-1s-weight-management,Primary government source.
ch11-003,11,2026-08-28,2025,KFF,2025 Employer Health Benefits Survey,Annual survey (primary),"Employer GLP-1 coverage rates by firm size (16%/30%/43%), up from 2024 figures",https://www.kff.org/health-costs/2025-employer-health-benefits-survey/,Primary annual survey.
ch11-004,11,2026-08-28,2026,Business Group on Health,GLP-1 Costs Loom Large for Employers,Industry survey (primary),"72% to 60% coverage decline 2025-2026, ~8-in-10 employers citing cost pressure",https://www.businessgrouphealth.org/newsroom/news-and-press-releases/press-releases/2026-glp-1-survey,Primary survey source for the coverage-retreat narrative.
ch11-005,11,2026-08-28,2003,U.S. Congress,Medicare Prescription Drug Improvement and Modernization Act of 2003,Federal statute,Statutory basis for Part D's exclusion of weight-loss drugs,https://www.congress.gov/crs-product/IF12758,Accessed via Congressional Research Service primer summarizing the statute.
ch11-006,11,2026-08-28,2023-11 to 2023-12,"Lincoff AM et al., New England Journal of Medicine",Semaglutide and Cardiovascular Outcomes in Obesity without Diabetes (SELECT),Peer-reviewed clinical trial (primary),"SELECT trial's role in opening Medicare Part D coverage for a non-obesity indication (20% MACE reduction)",https://pubmed.ncbi.nlm.nih.gov/37952131/,Reused primary trial citation (see also chapter 18).
ch11-007,11,2026-08-28,2024-11-26,CMS,Contract Year 2026 Policy and Technical Changes to the Medicare Advantage Program,Government fact sheet,"Proposed obesity-coverage rule and CMS's own $24.8B/$14.8B ten-year cost estimate",https://cms.gov/newsroom/fact-sheets/contract-year-2026-policy-and-technical-changes-medicare-advantage-program-medicare-prescription,Primary government source.
ch11-008,11,2026-08-28,2024-10,Congressional Budget Office,How Would Authorizing Medicare to Cover Anti-Obesity Medications Affect the Federal Budget?,Government budget estimate (primary),"CBO's independent ~$35B/10-year estimate and 12.5M newly eligible beneficiaries projection",https://www.cbo.gov/system/files/2024-10/60441-medicare-coverage-obesity.pdf,Primary government source.
ch11-009,11,2026-08-28,2025-04,Forbes (Joshua Cohen),Trump Administration Nixes Plan To Allow Medicare To Cover Obesity Drugs,Named-outlet policy journalism,April 2025 withdrawal of the proposed Medicare obesity-coverage rule,https://www.forbes.com/sites/joshuacohen/2025/04/05/trump-administration-nixes-plan-to-allow-medicare-coverage-of-obesity-drugs/,Primary source for the rule's non-finalization.
ch12-001,12,2026-08-28,2024-09-24,Senate HELP Committee,Why Is Novo Nordisk Charging Americans with Diabetes and Obesity Outrageously High Prices for Ozempic and Wegovy?,Official congressional hearing record,"Official record of the September 24 2024 hearing, international price comparison table",https://www.congress.gov/event/118th-congress/senate-event/LC74240/text,Primary government source.
ch12-002,12,2026-08-28,2024-09-24,CNBC,'Stop ripping us off': Senate grills Novo Nordisk CEO on weight loss drug pricing,Named-outlet financial journalism,"Direct Sanders quote to Jorgensen and hearing coverage",https://www.cnbc.com/2024/09/24/novo-nordisk-ceo-to-testify-at-senate-over-weight-loss-drug-prices.html,Direct-quote source.
ch12-003,12,2026-08-28,2024-05-15,Senate HELP Committee (Chairman Bernie Sanders),Weight Loss Drugs Could Bankrupt American Health Care,Congressional committee report,"$411B/year cost projection, $166B Medicare/Medicaid exposure, $317B potential savings at Danish pricing",https://www.help.senate.gov/dem/newsroom/press/news-chairman-sanders-releases-report-exposing-how-weight-loss-drugs-could-bankrupt-american-health-care,Primary government source (also cited in chapter 20).
ch12-004,12,2026-08-28,2024-03,"Barber M. et al., JAMA Network Open",Cost-based pricing study of semaglutide and comparators,Peer-reviewed health-economics study,"Estimated $0.89-$4.73/month cost-based fair price for semaglutide",https://medicine.yale.edu/news-article/prices-of-expensive-diabetes-medicines-and-weight-loss-drugs-are-drastically-higher-than-production-costs/,Accessed via Yale School of Medicine's institutional summary of the JAMA Network Open study.
ch12-005,12,2026-08-28,n.d.,KFF Health News,How Little Denmark Got Homegrown Giant Novo Nordisk To Lower Ozempic Prices,Named-outlet investigative journalism,"Denmark's own 34% domestic Ozempic price cut, to ~$130/month",https://kffhealthnews.org/health-care-costs/novo-nordisk-ozempic-denmark-obesity-diabetes-drugs-cost/,Primary source for the Denmark-pricing narrative.
ch12-006,12,2026-08-28,2026-02-24,PR Newswire / Novo Nordisk,Novo Nordisk announces significant reduction in US list price for Wegovy Ozempic and Rybelsus,Company press release,"Primary source for the February 2026 list-price cut to $675/month effective January 1 2027 and Jamey Millar quote",https://www.prnewswire.com/news-releases/novo-nordisk-announces-significant-reduction-in-us-list-price-for-wegovy-ozempic-and-rybelsus-semaglutide-medicines-building-on-continued-efforts-to-expand-access-302695705.html,Primary company announcement.
ch12-007,12,2026-08-28,2025-11-06,CNBC,Trump announces deals with Eli Lilly Novo Nordisk to slash weight loss drug prices,Named-outlet financial/political journalism,"TrumpRx deal terms: $350 to $245/month, $50 Medicare copay, $149/month future pills, tariff exemption",https://www.cnbc.com/2025/11/06/trump-eli-lilly-novo-nordisk-deal-obesity-drug-prices.html,Primary source for the November 2025 White House deal.
ch13-001,13,2026-08-28,2023-10-04,Bloomberg,Ozempic Is Making People Buy Less Food Walmart Says,Named-outlet financial journalism,"Original John Furner quote: 'slight pullback in overall basket'",https://www.bloomberg.com/news/articles/2023-10-04/walmart-says-ozempic-weight-loss-drugs-causing-slight-pullback-by-shoppers,Primary direct-quote source.
ch13-002,13,2026-08-28,n.d.,Food Dive,Food makers warn GLP-1s will have 'lasting influence' on sector,Trade press,"Jeff Harmening's CAGNY quote, PepsiCo mini-meal testing, Kraft Heinz $600M investment",https://www.fooddive.com/news/food-makers-warn-glp-1-drugs-will-have-a-lasting-influence-on-the-sector/812412/,Primary source for the Harmening quote and industry reformulation examples.
ch13-003,13,2026-08-28,2024-07,Yahoo Finance,PepsiCo CEO: GLP-1 drugs are 'not impacting us',Named-outlet financial journalism,Ramon Laguarta's July 2024 dismissive quote,https://finance.yahoo.com/news/pepsico-ceo-glp-1-drugs-are-not-impacting-us-220728297.html,Direct-quote source.
ch13-004,13,2026-08-28,2026,Yahoo Finance,PepsiCo CEO sees 'big opportunities' from GLP-1 drugs,Named-outlet financial journalism,Laguarta's February 2026 more measured framing,https://finance.yahoo.com/news/pepsico-ceo-sees-big-opportunities-135801615.html,Direct-quote source showing the shift in framing over time.
ch13-005,13,2026-08-28,2025-04-25,Bloomberg,Pepsi CEO Faces Tough GLP-1 Question From 13 Year Old on Earnings Call,Named-outlet financial journalism,The Milena Gajrawala 'Bring Your Kid to Work Day' exchange,https://www.bloomberg.com/news/articles/2025-04-25/pepsi-ceo-dodges-question-from-wall-street-analyst-s-kid-on-earnings-call,Primary source for the anecdote.
ch13-006,13,2026-08-28,2025-12,Cornell Chronicle,Ozempic is changing the foods Americans buy,University news feature,"Institutional summary of Hristakeva/Liaukonyte/Feler's Numerator-panel study",https://www.news.cornell.edu/stories/2025/12/ozempic-changing-foods-americans-buy,Institutional summary of the underlying peer-reviewed study.
ch13-007,13,2026-08-28,n.d.,Food Business News,GLP-1 users cut food spending by 5.3%,Trade press,"Precise 5.3%/9% grocery-spending-cut figures by income tier",https://www.foodbusinessnews.net/articles/29532-glp-1-users-cut-food-spending-by-53,Precise-figure source cross-checked against the Cornell summary.
ch13-008,13,2026-08-28,n.d.,SAGE Journals (Journal of Marketing Research),"Hristakeva S, Liaukonyte J, Feler L. The No-Hunger Games: How GLP-1 Medication Adoption Is Changing Consumer Food Demand",Peer-reviewed academic study (primary),Underlying peer-reviewed source for the grocery-spending findings,https://journals.sagepub.com/doi/10.1177/00222437251412834,Primary academic source.
ch13-009,13,2026-08-28,n.d.,Morgan Stanley,GLP-1 Market Expected to More Than Double to $190B by 2035,Company research note,"$190B/2035 and $79B/2025 market-size estimates, 55M projected US users",https://www.morganstanley.com/insights/articles/glp1-weight-loss-market-may-double-190-billion-2035,Primary market-projection source.
ch13-010,13,2026-08-28,2023-10 to 2026-06,Bloomberg / Goldman Sachs,Goldman Sachs obesity-drug market-size revisions ($100B to $130B to $95B to $114B),Company research notes (sequence),Chronological sequence of Goldman's market-size forecast revisions,https://www.bloomberg.com/news/articles/2023-10-17/lilly-lly-and-novo-novob-seen-dominating-100-billion-obesity-market-in-2030,Illustrates forecast volatility discussed in chapter 13's closing.
ch14-001,14,2026-08-28,2026-08-05,CNBC,UK Exchange: Diageo's turnaround test,Named-outlet financial journalism,"Dave Lewis quote ('forget all the noise about alcohol-free and GLP-1 drugs') and H1 FY2026 tequila sales figures",https://www.cnbc.com/2026/08/05/uk-exchange-diageo-earnings-spirits-lewis.html,Primary direct-quote source.
ch14-002,14,2026-08-28,n.d.,MarketScreener Canada,Diageo's Challenges Posed by GLP-1 Weight-Loss Drugs Cited by Fundsmith Manager for Selling Stake,Financial press,Terry Smith's quote on GLP-1 risk and his Diageo stake sale,https://ca.marketscreener.com/quote/stock/DIAGEO-PLC-4000514/news/Diageo-s-Challenges-Posed-by-GLP-1-Weight-Loss-Drugs-Cited-by-Fundsmith-Manager-for-Selling-Stake-48720062/,Direct-quote source.
