id,year,author_or_institution,title,source_type,book_use,url
ch06-001,2024,Stephanie Assad; Robert Clark; Daniel Ershov; Lei Xu,Algorithmic Pricing and Competition: Empirical Evidence from the German Retail Gasoline Market,"Academic journal article (Journal of Political Economy, vol. 132, no. 3)",Field evidence that algorithmic pricing adoption raised margins only in non-monopoly markets with near-universal adoption; Chapter: 6; Notes: Originally circulated as CESifo Working Paper No. 8521 (2020); JPE publication in 2024.,https://www.journals.uchicago.edu/doi/10.1086/726906
ch06-002,2026,Bundeskartellamt,Market Transparency Unit for Fuels,Regulator explainer,"Structure, August 2013 origin, December 2013 launch, and five-minute real-time price-reporting requirement for the MTS-K; Chapter: 6; Notes: Confirms coverage of more than 14,000 stations nationwide.",https://www.bundeskartellamt.de/EN/Tasks/markettransparencyunit_fuels/markettransparencyunit_fuels_node.html
ch06-003,2026,E-Control (Austria) via The Local Austria,Revealed: How Austria wants to curb fuel and energy price swings,Regulator/press summary,Austria's once-daily fuel price increase rule and its extension through 2028; Chapter: 6; Notes: Used as a comparative regulatory case against Germany's pure-transparency approach.,https://www.thelocal.at/20260311/revealed-how-austria-wants-to-curb-fuel-and-energy-price-swings
ch06-004,2022,Robert Clark; Daniel Ershov (et al.),Identifying Algorithmic Pricing Technology Adoption in Retail Gasoline Markets,Academic conference paper (AEA Papers and Proceedings),Methodology for detecting algorithmic-pricing adoption via structural breaks in price-change frequency; Chapter: 6; Notes: Companion methodology paper to the main JPE study.,https://www.aeaweb.org/articles?id=10.1257/pandp.20221060
ch07-001,2010,Peter P. Belobaba (via Journal of Revenue and Pricing Management),Milestones in the application of analytical pricing and revenue management,Academic journal article (secondary summary),"1985 Ultimate Super Saver fares, Crandall's 'most important technical development' quotation, and revenue/profit impact figures; Chapter: 7; Notes: Cross-checked against Wikipedia's 'Yield management' entry and Donald Burr/PeopleExpress collapse figures.",https://link.springer.com/article/10.1057/rpm.2010.39
ch07-002,2002,RealPage / Crunchbase,RealPage Acquires YieldStar Multifamily Revenue Management System,Company announcement (secondary record),RealPage's 2002 acquisition of YieldStar from Camden Property Trust; Chapter: 7; Notes: Establishes the direct corporate lineage between yield management and RealPage's later pricing product.,https://www.crunchbase.com/acquisition/realpage-acquires-yieldstar-technology--8ee182d8
ch07-003,2019,Cendyn,Cendyn Announces Acquisition of The Rainmaker Group,Company press release,"Cendyn's August 2019 acquisition of the Rainmaker Group hotel/casino revenue-management platform; Chapter: 7; Notes: Establishes Rainmaker's pre-existing, decades-long hotel revenue-management pedigree.",https://www.cendyn.com/news/cendyn-announces-acquisition-of-the-rainmaker-group/
ch07-004,2026,INFORMS,Edelman Prize program background,Award-program description (secondary summary),"Franz Edelman Award's rigorous, quantitatively verified standard for real-world analytics impact; Chapter: 7; Notes: Used to contextualize the credibility of American Airlines' 1985 Edelman-recognized submission.",https://en.wikipedia.org/wiki/Franz_Edelman_Award_for_Achievement_in_Operations_Research_and_the_Management_Sciences
ch08-001,2022,Heather Vogell (ProPublica),Rent Going Up? One Company's Algorithm Could Be Why,Investigative journalism,"Original RealPage/YieldStar investigation: marketing language, former-executive quotations, Seattle 70% figure, and Greystar's 4.8% outperformance figure; Chapter: 8; Notes: Central primary source for chapter eight; direct propublica.org access was blocked in this research session and the article's contents were reconstructed via search-result summaries and secondary quotations in law-firm and news coverage.",https://www.propublica.org/article/yieldstar-rent-increase-realpage-rent
ch08-002,2022,"U.S. Senators (Warren, Smith, Sanders, Markey)",Letter to RealPage CEO on YieldStar,Congressional letter (secondary summary),"'Cartel to artificially inflate rental rates' quotation and congressional pressure following the ProPublica report; Chapter: 8; Notes: Also cites RealPage's reported use to price roughly 20 million units in 2020 and Greystar's use across 150,000+ units.",https://www.warren.senate.gov/newsroom/press-releases/warren-smith-sanders-markey-question-realpage-ceo-on-yieldstar-price-setting-softwares-role-in-creating-landlord-cartel-and-exacerbating-housing-inflation/
ch08-003,2026,News4Jax / classaction.org,Did you overpay rent? RealPage settlement could mean money back to millions,News report,$359.9 million private class-action settlement and October 2018-November 2025 eligibility window; Chapter: 8; Notes: Cross-checked against topclassactions.com and classaction.org summaries of the same settlement.,https://www.news4jax.com/news/local/2026/08/24/did-you-overpay-rent-realpage-settlement-could-mean-money-back-to-millions/
ch08-004,2025,MarketBeat / Yahoo Finance,Greystar and other landlords agree to a $141M deal to settle a rent-setting lawsuit,News report,"$141 million Greystar-specific settlement reached in October 2025; Chapter: 8; Notes: Distinguished from the later, broader $359.9 million settlement covering RealPage and remaining defendants.",https://finance.yahoo.com/news/greystar-other-landlords-agree-141m-191233342.html
ch08-005,2023,U.S. Judicial Panel on Multidistrict Litigation,"In re: RealPage, Inc., Rental Software Antitrust Litigation (No. II), MDL No. 3071",Court record (secondary summary),April 2023 consolidation of tenant lawsuits in M.D. Tenn. before Judge Waverly D. Crenshaw Jr.; December 2023 denial of motion to dismiss; Chapter: 8; Notes: Case-management order sets trial no earlier than 2028.,https://www.tnmd.uscourts.gov/mdl-3071-case-information
ch09-001,2024,Orrick,DOJ Takes Aim at AI-Powered Rent Prices,Law-firm client alert,"August 23, 2024 filing date, Middle District of North Carolina venue, eight state attorneys general, and Sherman Act Sections 1-2 theories; Chapter: 9; Notes: Cross-checked against NPR's August 23, 2024 coverage of the same filing.",https://www.orrick.com/en/Insights/2024/09/DOJ-Takes-Aim-at-AI-Powered-Rent-Prices
ch09-002,2025,Multifamily Dive / Yahoo Finance,DOJ amends RealPage complaint to include 6 major landlords,News report,"January 2025 amended complaint naming Greystar, LivCor, Camden, Cushman & Wakefield, Willow Bridge, and Cortland as co-defendants; 1.3 million units across 43 states; Chapter: 9; Notes: Also source for the Sun Belt neighborhood concentration figures (one-third to two-thirds of building stock).",https://finance.yahoo.com/news/doj-amends-realpage-complaint-6-093300782.html
ch09-003,2024,U.S. Department of Justice,Assistant Attorney General Jonathan Kanter Delivers Remarks on the Justice Department's Lawsuit Against RealPage,Speech transcript (secondary summary),"Kanter's 'independent decision making... not RealPage' and 'frustrating the natural forces of vigorous competition' quotations; Chapter: 9; Notes: Archived DOJ speech transcript, accessed via search-result summary.",https://www.justice.gov/archives/opa/speech/assistant-attorney-general-jonathan-kanter-delivers-remarks-justice-departments-lawsuit
ch09-004,2026,Baker McKenzie / Global Compliance News,United States: DOJ Reaches Proposed Settlement with RealPage Pertaining to Algorithmic Pricing Tools,Law-firm client alert,"November 24, 2025 proposed settlement terms: seven-year term, no fine, twelve-month data-freshness restriction, state-level geographic floor; Chapter: 9; Notes: Cross-checked against Wilson Sonsini and Paul, Weiss client memos on the same settlement.",https://www.globalcompliancenews.com/2026/01/02/https-insightplus-bakermckenzie-com-bm-antitrust-competition_1-united-states-department-of-justice-reaches-proposed-settlement-with-realpage-pertaining-to-algorithmic-pricing-tools_12022025/
ch09-005,2026,PESP / Bisnow / Revolving Door Project,Thoma Bravo's RealPage reaches settlement with DOJ,Advocacy commentary,K Agbebiyi and Andrea Beaty critiques of the settlement's leniency; Chapter: 9; Notes: Also source for Attorney General Pam Bondi's stated antitrust-priority framing.,https://pestakeholder.org/news/thoma-bravos-realpage-reaches-settlement-with-doj/
ch09-006,2021,Thoma Bravo,Thoma Bravo Completes Acquisition of RealPage,Company press release,"$10.2 billion RealPage acquisition, completed April 22, 2021; Chapter: 9; Notes: Confirms RealPage's private-equity ownership structure at the time of the DOJ litigation.",https://www.thomabravo.com/press-releases/thoma-bravo-completes-acquisition-of-realpage/
ch09-007,1974,U.S. Congress,Antitrust Procedures and Penalties Act (Tunney Act),Federal statute (secondary summary),Statutory requirement for public comment and judicial public-interest review of DOJ antitrust consent judgments; Chapter: 9; Notes: Background on the procedural mechanism governing the RealPage settlement's finalization.,https://en.wikipedia.org/wiki/Tunney_Act
ch10-001,2024,Crowell & Moring,"Court Dismisses Algorithmic Price-Fixing Case, but Opens Door to Amended Complaint",Law-firm client alert,May 2024 D. Nev. dismissal with prejudice of Gibson v. Cendyn Group and its concerted-action reasoning; Chapter: 10; Notes: Cross-checked against Holland & Knight's separate summary of the same ruling.,https://www.crowell.com/en/insights/client-alerts/court-dismisses-algorithmic-price-fixing-case-but-opens-door-to-amended-complaint
ch10-002,2025,American Antitrust Institute,AAI Urges Ninth Circuit to Overturn Dismissal of Suit Alleging Algorithmic Price-Fixing on the Las Vegas Strip,Advocacy filing summary,Ninth Circuit's August 2025 affirmance of the Gibson dismissal and subsequent Supreme Court cert denial; Chapter: 10; Notes: AAI's amicus position opposed the dismissal; used here for procedural history rather than for its advocacy conclusions.,https://www.antitrustinstitute.org/work-product/aai-urges-ninth-circuit-to-overturn-dismissal-of-suit-alleging-algorithmic-price-fixing-on-the-las-vegas-strip-gibson-v-cendyn-group/
ch10-003,2026,Mayer Brown,Algorithmic Price Fixing After Cornish-Adebiyi: The Third Circuit Revives Hub-and-Spoke Claims Against Shared Pricing Software,Law-firm client alert,"July 29, 2026 Third Circuit reversal in Cornish-Adebiyi v. Caesars Entertainment, the alleged 90% compliance rate, and the resulting circuit split with Gibson; Chapter: 10; Notes: Cross-checked against Foley & Lardner, Covington & Burling, Arnold & Porter, Paul Weiss, Willkie, and Sheppard client alerts on the same ruling.",https://www.mayerbrown.com/en/insights/publications/2026/07/algorithmic-price-fixing-after-cornish-adebiyi-the-third-circuit-revives-hub-and-spoke-claims-against-shared-pricing-software
ch10-004,2007,U.S. Supreme Court,"Bell Atlantic Corp. v. Twombly, 550 U.S. 544",Judicial opinion (secondary summary),Heightened pleading-plausibility standard governing both the Gibson and Cornish-Adebiyi dismissal motions; Chapter: 10; Notes: Standard antitrust civil-procedure background.,https://en.wikipedia.org/wiki/Bell_Atlantic_Corp._v._Twombly
ch11-001,2017,U.S. Court of Appeals for the Second Circuit,"Meyer v. Uber Technologies, Inc., No. 16-2750",Judicial opinion (secondary summary via Justia),Second Circuit's 2017 ruling compelling arbitration of Spencer Meyer's antitrust claims against Travis Kalanick and Uber; Chapter: 11; Notes: Includes the case's procedural history from S.D.N.Y. through the Second Circuit.,https://law.justia.com/cases/federal/appellate-courts/ca2/16-2750/16-2750-2017-08-17.html
ch11-002,2015,NBC News,Uber CEO Must Face Price-Fixing Lawsuit by Passengers,News report,Judge Jed Rakoff's 'the advancement of technological means for the orchestration of large-scale price-fixing conspiracies need not leave antitrust law behind' quotation; Chapter: 11; Notes: Rakoff's quotation cross-checked against Law360 and appliedantitrust.com case-file summaries.,https://www.nbcnews.com/tech/tech-news/uber-ceo-must-face-price-fixing-lawsuit-passengers-n548981
ch11-003,2023,Manish Tripathy et al.,Driver Collusion in Ride-Hailing Platforms,Academic journal article (Decision Sciences),"Driver forums coordinating simultaneous app logoffs to trigger surge pricing, and platform engineers' confirmation of the pattern; Chapter: 11; Notes: Cross-checked against a second paper, 'Hiding in plain sight: Surge pricing and strategic providers' (Production and Operations Management, 2023).",https://onlinelibrary.wiley.com/doi/full/10.1111/deci.12561
ch12-001,2025,Federal Trade Commission,FTC Surveillance Pricing Study Indicates Wide Range of Personal Data Used to Set Individualized Consumer Prices,Press release / staff research summary,"January 2025 preliminary findings, the six responding companies (Mastercard, Accenture, PROS, Bloomreach, Revionics, McKinsey), and mouse-movement/cart-abandonment tracking; Chapter: 12; Notes: Direct ftc.gov access was limited in this research session; corroborated via McCarter & English and other law-firm summaries of the same release.",https://www.ftc.gov/news-events/news/press-releases/2025/01/ftc-surveillance-pricing-study-indicates-wide-range-personal-data-used-set-individualized-consumer
ch12-002,2026,The American Prospect,FTC Says It Will Enforce Surveillance Pricing. It Won't.,Investigative/opinion journalism,"Assessment that the FTC's surveillance-pricing enforcement had produced little concrete action by August 2026, and Ferguson/Holyoak's dissenting statement; Chapter: 12; Notes: Also source for the April 2026 ANPRM and April 2026 Ferguson staff-inquiry statements.",https://prospect.org/2026/08/21/ftc-says-it-will-enforce-surveillance-pricing-it-wont/
ch12-003,2025,Senators Ruben Gallego; Mark Warner; Richard Blumenthal,Letter to Delta Air Lines on AI-based individualized pricing,Congressional letter (secondary summary),Senators' 'pain point' quotation and concerns about Delta's AI pricing plans; Chapter: 12; Notes: Cross-checked against NBC News and Fox Business coverage of Delta's response and denial.,https://mexicobusiness.news/aerospace/news/deltas-ai-pricing-plan-draws-scrutiny-us-senators
ch12-004,2025,"Delta Air Lines (Glen Hauenstein, earnings call)",Delta AI pricing earnings-call remarks,Company statement (secondary summary),"Hauenstein's 'a price that's available on that flight, at that time, to you, the individual' quotation and the 1%-to-20% AI-fare expansion target; Chapter: 12; Notes: Cross-checked against Delta's own subsequent denial statement reported by NBC News.",https://moneywise.com/news/top-stories/delta-ai-pricing-personalized-airfare
ch13-001,2000,CNN,Amazon apologizes for random DVD price test,Contemporaneous news report,"2000 Amazon dynamic-pricing controversy, the $26.24/$22.74 price discrepancy, and the company's public response; Chapter: 13; Notes: Refund figures (6,896 customers, average $3.10, ~$21,378 total) cross-checked against secondary retrospectives.",https://www.cnn.com/2000/TECH/computing/09/28/amazon.reut/
ch13-002,2012,Wall Street Journal (via secondary coverage),Orbitz steers Mac users to pricier hotels,Investigative journalism (secondary summary),"2012 Orbitz Mac-vs-PC hotel pricing story, the $20-30/night and 40% figures; Chapter: 13; Notes: Original WSJ reporting accessed via CBS News, Forbes, and NPR secondary summaries.",https://www.cbsnews.com/news/report-orbitz-steers-mac-users-to-pricier-hotels/
ch13-003,1986,Daniel Kahneman; Jack L. Knetsch; Richard H. Thaler,Fairness as a Constraint on Profit Seeking: Entitlements in the Market,"Academic journal article (American Economic Review, vol. 76, no. 4)",The snow-shovel fairness survey and the 82% 'unfair'/'very unfair' finding underlying the dual-entitlement framework; Chapter: 13; Notes: Original paper text consulted via University of Chicago Booth faculty archive.,https://faculty.chicagobooth.edu/-/media/research/cdr/docs/thaler/fairness-as-a-constraint-on-profit-seeking.pdf
ch13-004,2026,U.S. Federal Trade Commission,Price Discrimination: Robinson-Patman Violations,Regulatory explainer,"Robinson-Patman Act's business-to-business scope and inapplicability to individual consumer price discrimination; Chapter: 13; Notes: Confirms the Act covers commodity resale transactions, not consumer-facing retail pricing.",https://www.ftc.gov/advice-guidance/competition-guidance/guide-antitrust-laws/price-discrimination-robinson-patman-violations
ch13-005,2025,Sidley Austin,EU Consults on Digital Fairness Act: Big Changes Ahead for Consumer-Facing Platforms,Law-firm client alert,European Commission's Digital Fairness Act timeline (Q4 2026 proposal; 2026-2027 legislative process) and its treatment of personalized pricing; Chapter: 13; Notes: Cross-checked against digitalfairnessact.com tracker and Taylor Wessing's 2026 predictions summary.,https://www.sidley.com/en/insights/newsupdates/2025/07/eu-consults-on-digital-fairness-act-big-changes-ahead-for-consumer-facing-platforms
ch14-001,2015,National Association of Insurance Commissioners,Price Optimization White Paper,Regulatory white paper (secondary summary),"NAIC's definition of price optimization, its elasticity-of-demand basis, and adoption date; Chapter: 14; Notes: Cross-checked against CAS Task Force materials and Bressler, Amery & Ross's 18-jurisdiction summary.",https://content.naic.org/sites/default/files/inline-files/committees_c_catf_related_price_optimization_white_paper.pdf
ch14-002,2014,Maryland Insurance Administration,Bulletin 14-23,Regulatory bulletin (secondary summary),"Maryland's October 2014 bulletin banning price optimization as unfairly discriminatory; Chapter: 14; Notes: Ohio (Jan. 2015), Montana (Sept. 2015), and Connecticut (Dec. 2015) bulletins summarized in the same source.",https://www.lexology.com/library/detail.aspx?g=16523bfc-6d62-4860-adb7-68a99273ad84
ch14-003,2021,Colorado General Assembly,"SB21-169, Protecting Consumers from Unfair Discrimination in Insurance Practices",State statute (secondary summary),Colorado's first-in-the-nation algorithmic-bias testing requirement for insurers using external consumer data; Chapter: 14; Notes: Compliance deadlines and scope cross-checked against Credo AI and Milliman summaries.,https://doi.colorado.gov/for-consumers/sb21-169-protecting-consumers-from-unfair-discrimination-in-insurance-practices
ch14-004,2023,STAT News (via secondary coverage),UnitedHealth faces class action lawsuit over algorithmic care denials in Medicare Advantage plans,Investigative journalism (secondary summary),"nH Predict algorithm, the alleged 90% appeal-reversal rate, and the November 2023 class action; Chapter: 14; Notes: Cross-checked against CBS News and Healthcare Finance News coverage of the same litigation and subsequent discovery order.",https://www.statnews.com/2023/11/14/unitedhealth-class-action-lawsuit-algorithm-medicare-advantage/
ch14-005,1945,U.S. Congress,McCarran-Ferguson Act,Federal statute (secondary summary),"State-primacy framework for insurance regulation, enacted in response to United States v. South-Eastern Underwriters Association; Chapter: 14; Notes: Background on why insurance regulation runs through state commissioners rather than federal antitrust agencies.",https://en.wikipedia.org/wiki/McCarran%E2%80%93Ferguson_Act
ch15-001,2024,Sen. Amy Klobuchar et al.,"Preventing Algorithmic Collusion Act of 2024 (S.3686, 118th Congress)",Bill text,"Core prohibition on pricing algorithms using nonpublic competitor data, and its audit/transparency provisions; Chapter: 15; Notes: Reintroduced as S.232 in the 119th Congress (2025).",https://www.congress.gov/bill/118th-congress/senate-bill/3686/text
ch15-002,2024,DLA Piper,The Preventing Algorithmic Collusion Act: A swing and a miss?,Law-firm commentary,Critique that the bill's broad definitions risk chilling legitimate data-sharing and analytics practices; Chapter: 15; Notes: Representative of skeptical legal commentary on the bill's drafting.,https://www.dlapiper.com/en/insights/publications/2024/02/the-preventing-algorithmic-collusion-act
ch15-003,2024,City and County of San Francisco,New law prohibits algorithmic devices used to set rents in San Francisco,Government notice,"September 2024 passage and October 2024 effective date of San Francisco's algorithmic rent-setting ban, its definition of 'algorithmic device,' and its per-violation penalty; Chapter: 15; Notes: Sponsor Aaron Peskin's framing corroborated by Local News Matters and Mission Local coverage.",https://www.sf.gov/news--new-law-prohibits-algorithmic-devices-used-set-rents-san-francisco
ch15-004,2026,SF Standard,San Francisco's rent algorithm ban has no teeth and rents keep rising,Investigative journalism,Finding that San Francisco's ordinance produced no civil enforcement action in its first two years; Chapter: 15; Notes: Central source for the chapter's account of the ordinance's enforcement gap.,https://sfstandard.com/2026/08/21/sf-ban-rent-software-ai-boom/
ch15-005,2025,The Real Deal,GOP tax bill threatens local bans on rent algorithms,News report,House-passed 10-year state/local AI-regulation moratorium provision in the One Big Beautiful Bill Act and its threat to algorithmic rent-pricing ordinances; Chapter: 15; Notes: Cross-checked against CNN Business and CalMatters coverage of the same provision and its removal from the Senate's final bill.,https://therealdeal.com/national/2025/05/27/gop-tax-bill-threatens-local-bans-on-rent-algorithms/
ch15-006,2025,Sen. Elizabeth Warren et al.,"Warren, Senators Press RealPage on Multi-Million Lobbying Campaign",Congressional press release,Senators' letter connecting RealPage's lobbying spending to the House AI-moratorium provision; Chapter: 15; Notes: Used for the direct link drawn between RealPage's lobbying and the moratorium fight.,https://www.warren.senate.gov/newsroom/press-releases/warren-senators-press-realpage-on-multi-million-lobbying-campaign-and-house-republicans-provision-blocking-states-from-protecting-renters
ch16-001,2025,Berkeleyside,"Facing a lawsuit, Berkeley to pause ban on rent-setting algorithms",News report,RealPage's April 2025 First Amendment lawsuit against Berkeley and the city's June 2025 unanimous vote to postpone enforcement; Chapter: 16; Notes: Cross-checked against KQED's parallel coverage and the SF Standard's 'RealPage fended off Berkeley ban' follow-up.,https://www.berkeleyside.org/2025/06/20/berkeley-stands-down-realpage-algorithmic-rent-setting-lawsuit
ch16-002,2025,Arnold & Porter,Algorithmic Pricing Bans Go Coast to Coast,Law-firm advisory,"National inventory of city-level algorithmic-rent-pricing bans (Philadelphia, Berkeley, Minneapolis, San Diego, Seattle, and others) and their effective dates; Chapter: 16; Notes: Primary source for the chapter's roster of city ordinances and their comparative penalty structures.",https://www.arnoldporter.com/en/perspectives/advisories/2025/10/algorithmic-pricing-bans-go-coast-to-coast
ch16-003,2025,National Apartment Association,Revenue Management Legislation Remains Hot Topic in 2025,Trade-association commentary,Industry-association opposition campaign against the wave of local algorithmic-pricing ordinances; Chapter: 16; Notes: Represents the regulated industry's own framing of the legislative wave.,https://naahq.org/revenue-management-legislation-remains-hot-topic-2025
ch16-004,2026,Morgan Lewis,"New York Bans Algorithmic Rent-Setting Tools, Signaling Heightened State Antitrust Enforcement",Law-firm advisory,New York's statewide algorithmic rent-setting ban (S.7882) and its significance relative to the city-level wave; Chapter: 16; Notes: Also confirms California and New Jersey as the other states with statewide bans.,https://www.morganlewis.com/pubs/2025/11/new-york-bans-algorithmic-rent-setting-tools-signaling-heightened-state-antitrust-enforcement
