id,year,author_or_institution,title,source_type,book_use,url
ch08-001,2019,Jennifer M. Logg; Julia A. Minson; Don A. Moore,Algorithm Appreciation: People Prefer Algorithmic to Human Judgment,Peer-reviewed journal article,"Six experiments showing lay people adhered more to advice framed as algorithmic than as human; effect present for numeric estimation and forecasting tasks; effect shrank when choosing between an algorithm and one's own judgment, and shrank further for domain experts, who relied less on algorithmic advice than laypeople did and were hurt by it; Chapter: 8; Notes: Organizational Behavior and Human Decision Processes 151: 90-103.",https://doi.org/10.1016/j.obhdp.2018.12.005
ch09-001,2020,Scott Mayer McKinney et al.,International evaluation of an AI system for breast cancer screening,Peer-reviewed journal article,"AI system trained on UK data (about 76,000 women) generalized to US data (more than 15,000 women); reduced false positives by 5.7% (US) and 1.2% (UK) and false negatives by 9.4% (US) and 2.7% (UK) relative to the original radiologist reads; Chapter: 9; Notes: Nature 577: 89-94. An addendum was later published (Nature 2020, s41586-020-2679-9); note its existence rather than treat the original as unrevised.",https://www.nature.com/articles/s41586-019-1799-6
ch10-001,2016,Julia Angwin; Jeff Larson; Surya Mattu; Lauren Kirchner (ProPublica),Machine Bias,Investigative journalism / data analysis,"Broward County, Florida COMPAS dataset analysis: among defendants who were not re-arrested, 45% of Black defendants were misclassified as higher risk versus 24% of white defendants; the inverse asymmetry in false 'low risk' labels for white defendants who did reoffend; Chapter: 10; Notes: Secondary summary of the original ProPublica investigation and dataset; Northpointe/Equivant's methodological rebuttal (accuracy-equity and calibration counter-analysis) is used as required counterevidence.",https://mallika-chawla.medium.com/compas-case-study-investigating-algorithmic-fairness-of-predictive-policing-339fe6e5dd72
ch10-002,2016,Wisconsin Supreme Court,"State v. Loomis, 881 N.W.2d 749 (Wis. 2016)",Court opinion,"Wisconsin Supreme Court upheld the use of COMPAS at sentencing against a due-process challenge, but held it could not be the determinative factor and required cautionary disclosures about the tool's proprietary, undisclosed scoring method; Chapter: 10; Notes: Case 2015AP157-CR; Eric Loomis pleaded guilty to fleeing an officer and operating a vehicle without owner's consent in connection with a 2013 drive-by shooting investigation.",https://www.wicourts.gov/sc/opinion/DisplayDocument.pdf?content=pdf&seqNo=171690
ch11-001,2025,The Register (reporting on academic/NGO research),Amazon's algorithmic management of warehouse workers slated,Investigative journalism,"Description of scanner-based real-time productivity tracking, quota enforcement, and algorithmically generated discipline/termination decisions; Chapter: 11; Notes: Used for mechanism description of algorithmic rate management.",https://www.theregister.com/software/2025/03/18/amazons-algorithmic-management-of-warehouse-workers-slated/1064445
ch11-002,2024,The Nation / multiple outlets citing Amazon and industry injury data,Amazon injury-rate reporting versus warehousing-industry average,Investigative journalism / statistical reporting,Amazon warehouses recorded over 30% more injuries than the warehousing-industry average in 2023; robotic Amazon facilities showed a 54% higher serious-injury rate than non-robotic facilities in cited research; Chapter: 11; Notes: Cross-checked against New Republic and In These Times coverage of the same underlying injury-rate research and Senate inquiry material.,https://www.thenation.com/article/economy/amazon-injury-rate/
ch12-001,2010,U.S. Securities and Exchange Commission; U.S. Commodity Futures Trading Commission,"Findings Regarding the Market Events of May 6, 2010",Joint regulatory report,"A single large automated sell algorithm (targeting roughly $4.1 billion in E-mini S&P 500 futures at a fixed 9%-of-volume execution rate without regard to price or time) combined with liquidity withdrawal and manipulative spoofing activity to produce the Dow's intraday plunge of about 9% between 2:30 and 3:00pm; Chapter: 12; Notes: Joint SEC-CFTC staff report to the Joint Advisory Committee on Emerging Regulatory Issues, issued September 30, 2010.",https://www.sec.gov/sec-cftc-prelimreport.pdf
ch12-002,2013,U.S. Securities and Exchange Commission,Knight Capital Group order and $12 million penalty (market access rule violations),Regulatory enforcement action,"August 1, 2012 deployment error activated dormant 'Power Peg' legacy code, sending erroneous orders into NYSE-listed securities for roughly 45 minutes and producing an approximately $440 million realized pre-tax loss; SEC fined Knight $12 million for market-access and supervisory violations; Chapter: 12; Notes: Cross-checked against Knight Capital's own 8-K and 10-Q filings for the loss figure and timeline.",https://www.sec.gov/Archives/edgar/data/0001060749/000119312512332176/d391111dex991.htm
ch13-001,2000,Eleanor A. Maguire; David G. Gadian; Ingrid S. Johnsrude; Catriona D. Good; John Ashburner; Richard S. J. Frackowiak; Christopher D. Frith,Navigation-related structural change in the hippocampi of taxi drivers,Peer-reviewed journal article,"London taxi drivers had more posterior-hippocampal gray matter than matched controls, correlated with years of experience; London bus drivers (fixed routes) did not show the same pattern, isolating navigation demand rather than driving itself as the causal factor; Chapter: 13; Notes: PNAS 97(8): 4398-4403. Used as the strongest neuroscientific anchor for the deskilling chapter; the chapter is explicit that broader deskilling claims (calculators, autocorrect, GPS) rest on thinner and more contested evidence than this study.",https://www.pnas.org/doi/10.1073/pnas.070039597
ch14-001,2019,Malin Eiband; Daniel Buschek; Alexander Kremer; Heinrich Hussmann,The Impact of Placebic Explanations on Trust in Intelligent Systems,Peer-reviewed conference paper,"A fabricated ('placebic') explanation produced compliance rates (93%) nearly identical to a genuine explanation (94%) and far above no explanation (60%) when the required user effort was low, showing explanation format alone can move trust independent of explanation content; Chapter: 14; Notes: CHI 2019 Extended Abstracts. Central study for chapter 14's argument that explanation can satisfy without informing.",https://dl.acm.org/doi/10.1145/3290607.3312787
ch15-001,2019,Madeleine Clare Elish,Moral Crumple Zones: Cautionary Tales in Human-Robot Interaction,Peer-reviewed journal article,"Coins 'moral crumple zone': in a joint human-automation system, moral and legal accountability for a failure concentrates on the human operator with the least control, analogous to how a car's crumple zone absorbs impact to protect what's inside; Chapter: 15; Notes: Engaging Science, Technology, and Society 5: 40-60.",https://estsjournal.org/index.php/ests/article/view/260
ch15-002,2019,National Transportation Safety Board,"Highway Accident Report: Collision Between Vehicle Controlled by Developmental Automated Driving System and Pedestrian, Tempe, Arizona, March 18, 2018",Government accident report,"Uber's self-driving test SUV struck and killed 49-year-old pedestrian Elaine Herzberg, who was walking a bicycle outside a crosswalk; the system could not classify a pedestrian outside a crosswalk, correctly recognized an imminent collision only 1.2 seconds before impact, automatic emergency braking was disabled while under computer control, and the safety driver was found to have been watching a video streaming app rather than monitoring the road; Chapter: 15; Notes: Secondary summary of the NTSB final report and public docket; cross-checked against CBC, NBC News, PBS NewsHour, and the Eno Center for Transportation's summary of the earlier preliminary report.",https://www.npr.org/2019/11/07/777438412/feds-say-self-driving-uber-suv-did-not-recognize-jaywalking-pedestrian-in-fatal-
ch16-001,2026,Tesla,Inc.,Tesla Vehicle Safety Report (quarterly Autopilot safety data),First-party safety report; Chapter: 16; Notes: https://www.nextbigfuture.com/2024/07/tesla-autopilot-fsd-and-robotaxi-safety-versus-human.html,"Tesla-reported crash rate of roughly one crash per 7.63 million miles driven with Autopilot engaged versus about one crash per 955,000 miles for Tesla vehicles without Autopilot active, with later quarters (including Q3 2025, about one per 6.36 million miles) showing the Autopilot figure worsening for three consecutive quarters"
ch16-002,2024,Waymo,Waymo Safety Impact,First-party safety report,"Waymo's published driverless-operation data reporting roughly one crash per 50,000 miles in fully driverless operation and a low rate of critical disengagements (about 0.07 per 1,000 miles), with Waymo characterizing most collisions as low-speed and caused by another road user's error or illegal behavior; Chapter: 16; Notes: First-party Waymo data; same caveat as ch16-001 about self-reported methodology and definitional differences between 'disengagement,' 'crash,' and 'critical incident' across companies.",https://waymo.com/safety/impact/
ch17-002,2010,Qantas; Australian Transport Safety Bureau (secondary reporting),"Qantas Flight 32 uncontained engine failure, November 4 2010",Accident case study (secondary reporting of investigation),"An uncontained failure in a Rolls-Royce Trent 900 engine over the Riau Islands generated roughly 100 ECAM (Electronic Centralised Aircraft Monitor) checklist messages; a five-pilot crew (present because of a scheduled route check) divided the workload, with Captain Richard de Crespigny making judgment calls the ECAM system could not resolve; the aircraft landed safely at Singapore Changi with no injuries; Chapter: 17; Notes: Secondary synthesis drawing on public accident accounts and de Crespigny's own public statements; used descriptively without invented cockpit dialogue beyond what is publicly documented.",https://admiralcloudberg.medium.com/a-matter-of-millimeters-the-story-of-qantas-flight-32-bdaa62dc98e7
ch17-003,1969,NASA (historical); multiple secondary sources,Apollo 11 lunar descent 1202/1201 program alarms,Historical case study (secondary reporting of NASA records),"During Apollo 11's final descent, the Apollo Guidance Computer twice raised 1202 'executive overflow' alarms; 24-year-old guidance officer support engineer Jack Garman, using a handwritten alarm-code reference sheet, confirmed to guidance officer Steve Bales that the alarm did not require an abort, allowing the landing to proceed; Chapter: 17; Notes: Secondary account synthesizing NASA oral histories and contemporaneous mission records; no invented dialogue beyond documented radio-transcript content.",https://www.space.com/apollo-11-guidance-officer-remembers-moon-landing-drama.html
ch18-001,2019,Indonesian National Transportation Safety Committee (KNKT/NTSC),Lion Air Flight 610 final accident investigation report,Government accident report,"October 29, 2018 crash killing 189; MCAS repeatedly activated on erroneous data from a single angle-of-attack sensor and progressively overpowered the flight crew's manual control inputs; Chapter: 18; Notes: Secondary summary of the NTSC final report via CNN; cross-checked against code7700.com's technical case-study summary.",https://edition.cnn.com/2019/10/25/world/lion-air-crash-report/index.html
ch18-002,2019,Ethiopia Aircraft Accident Investigation Bureau,Ethiopian Airlines Flight 302 accident investigation,Government accident report,"March 10, 2019 crash near Ejere, Ethiopia, killing all 157 aboard shortly after takeoff from Addis Ababa; left angle-of-attack sensor diverged sharply from the right (reaching about 74.5 degrees versus 15.3 degrees), again triggering repeated MCAS activation consistent with the Lion Air 610 failure pattern; Chapter: 18; Notes: Cross-checked against Al Jazeera's contemporaneous reporting and the NTSB's later public comments (2023) on Ethiopia's final report.",https://www.aerotime.aero/articles/22534-ethiopian-302-crash-investigation-points-to-mcas-boeing-responds
ch18-003,2023,National Transportation Safety Board,NTSB Publishes Additional Comments on Ethiopia's Final Report on 737 MAX 8 Accident,Government press release / comment letter,"Both 737 MAX accidents led to the type's worldwide grounding and a mandated redesign of MCAS, including reliance on both angle-of-attack sensors and revised crew procedures and training; Chapter: 18; Notes: Used to establish the regulatory aftermath and correction, required as counterevidence that institutions did respond.",https://www.ntsb.gov/news/press-releases/Pages/NR20230124.aspx
ch19-001,2000,Raja Parasuraman; Thomas B. Sheridan; Christopher D. Wickens,A Model for Types and Levels of Human Interaction with Automation,Peer-reviewed journal article,"Four automation-function classes (information acquisition, information analysis, decision/action selection, action implementation) crossed with ten graduated levels each, replacing an all-or-nothing view of automation with a design framework for choosing how much and what kind of automation a task needs; Chapter: 19; Notes: IEEE Transactions on Systems, Man, and Cybernetics — Part A 30(3): 286-297. Central framework for chapter 19's design argument.",https://www.researchgate.net/publication/11596569_A_model_for_types_and_levels_of_human_interaction_with_automation_IEEE_Trans_Syst_Man_Cybern_Part_A_Syst_Hum_303_286-297
