id,year,author_or_institution,title,source_type,book_use,url
SD-014,2016,Institute for Advanced Study,Claude Shannon Celebrated at IAS with Lecture by Sergio Verdú,institutional history,"Confirms Shannon's 1940-41 IAS membership and the retrospective assessment that the 1948 paper created information theory.; Chapter: 7; Notes: Useful for institutional context, not proof of particular conversations or friendships during 1940-41.",https://www.ias.edu/press-releases/claude-shannon-celebrated-ias-lecture-sergio-verd%C3%BA
SD-016,2026,Legacy research source,Research gap: Shannon-Turing meetings,research hold,"Flags the need for a primary or high-quality archival source establishing dates, setting, and substance of the 1943 Shannon-Turing meetings before narrative drafting.; Chapter: 9; Notes: Superseded in part by SD-030.",urn:svyable:desk:shannons-demon:sd-016
SD-017,1948,Claude E. Shannon,A Mathematical Theory of Communication,primary paper,"Primary evidence for Shannon's general theory of communication, treatment of noise, statistical structure of messages, entropy, coding, and channel limits.; Chapter: 10; Notes: Reprint notes original Bell System Technical Journal publication in vol. 27, July and October 1948.; Primary evidence for entropy, redundancy and coding bounds.; Chapter: 11; Notes: Controlling source.; Legacy duplicate source id: SD-031; Controlling primary evidence for source coding, channel capacity, noise, redundancy, and the separation of semantic meaning from the engineering communication problem that underlies the chapter's technology lineage.; Chapter: 18; Notes: Do not credit Shannon with later specific codecs, protocols, devices, or network architectures that other researchers and engineers built.; Legacy duplicate source id: SD-050; Primary basis for the conclusion's claims about channel limits, noise, representation, redundancy, and Shannon's deliberate exclusion of semantic meaning from the engineering problem.; Chapter: 20; Notes: Keep technical claims within the paper's scope and distinguish modern analogies about attention or organizations from Shannon's theorem.; Legacy duplicate source id: SD-057",https://people.math.harvard.edu/~ctm/home/text/others/shannon/entropy/entropy.pdf
SD-018,2016,Institute for Advanced Study,Claude Shannon: The Father of the Information Age,institutional lecture,Provides a modern expert institutional account of the paper's historical impact.; Chapter: 10; Notes: Use as retrospective context.,https://www.ias.edu/ideas/2016/claude-shannon
SD-020,1930,Smithsonian National Museum of American History,Differential Analyzer Parts and Documentation,museum collection record,Documents the first MIT differential analyzer.; Chapter: 4; Notes: Do not infer Shannon-specific actions.,https://americanhistory.si.edu/collections/object-groups/mechanical-integrators/differential-analyzers
SD-021,1941,Claude E. Shannon,Mathematical Theory of the Differential Analyzer,primary paper,Primary evidence of Shannon's technical engagement with the differential analyzer.; Chapter: 4; Notes: Blocks simplistic analog-versus-digital framing.,https://onlinelibrary.wiley.com/doi/10.1002/sapm1941201337
SD-022,1930,Computer History Museum,Vannevar Bush's differential analyzer,museum history,Confirms analyzer configuration and reconfiguration.; Chapter: 4; Notes: Avoid unsourced sensory reconstruction.,https://www.computerhistory.org/revolution/analog-computers/3/143/311
SD-023,2003,Erico Guizzo / MIT,The Essential Message: Claude Shannon and the Making of Information Theory,MIT thesis,"Records chronology of Shannon's genetics work and later habits.; Chapter: 6; Notes: Secondary scholarly reconstruction.; Provides scholarly biographical evidence for Shannon's reluctance to write and publish, unfinished-paper files, and preference for solving new problems over documenting every result.; Chapter: 14; Notes: Secondary scholarly source drawing on interviews and archives; paraphrase rather than importing quoted interview language.; Legacy duplicate source id: SD-040",https://dspace.mit.edu/bitstream/handle/1721.1/39429/54526133-MIT.pdf
SD-024,2012,MIT EECS,Introduction to EECS II lecture materials,institutional teaching material,Confirms Shannon's 1940 genetics PhD.; Chapter: 6; Notes: Do not inflate later influence.,https://web.mit.edu/6.02/www/f2012/handouts/L01_slides.pdf
SD-025,1940,Claude E. Shannon / Institute for Advanced Study Archives,"Letter to the Office of the Dean, April 7, 1940",primary archival correspondence,Shannon states his proposed IAS research agenda.; Chapter: 7; Notes: Check scan before quoting OCR.,https://albert.ias.edu/server/api/core/bitstreams/6b2ca2f6-a7ec-4e2a-a845-46e1883a293e/content
SD-026,1940,Institute for Advanced Study Archives,Faculty and Staff Directory 1940-1941,primary institutional record,Contemporaneous record of IAS community.; Chapter: 7; Notes: Not evidence of personal interaction.,https://albert.ias.edu/entities/archivalmaterial/c958031f-60b7-43ac-9c0c-4c5ad930418f
SD-027,1949,Claude E. Shannon,Communication Theory of Secrecy Systems,primary paper,Primary technical evidence for Shannon's wartime secrecy research.; Chapter: 8; Notes: Not evidence for room-level scenes.,https://onlinelibrary.wiley.com/doi/10.1002/j.1538-7305.1949.tb00928.x
SD-028,1949,Nokia Bell Labs,Communication Theory of Secrecy Systems,Bell Labs publication archive,Institutional provenance for secrecy paper.; Chapter: 8; Notes: Paper controls technical interpretation.,https://www.nokia.com/bell-labs/publications-and-media/publications/communication-theory-of-secrecy-systems/
SD-029,2026,Legacy research source,Research boundary: Turing encounter remains partly unverified,research hold,Popular precise formulations remain partly unsupported.; Chapter: 9; Notes: Use SD-030 as controlling source.,urn:svyable:desk:shannons-demon:sd-029
SD-030,1982,Claude E. Shannon / Robert Price / IEEE History Center,Oral History: Claude E. Shannon,primary oral history,Shannon recalls lunches with Turing and their subjects while denying exchange of cryptographic information.; Chapter: 9; Notes: Paraphrase because IEEE reserves literary rights.,https://ethw.org/Oral-History:Claude_E._Shannon
SD-032,2026,IEEE Technology Navigator,Information entropy,professional technical reference,Cross-checks standard interpretation of Shannon entropy.; Chapter: 11; Notes: Secondary reference.,https://technav.ieee.org/topic/information-entropy/
SD-034,2026,Nokia Bell Labs,Information Theory Turns 75,institutional history,Bell Labs identifies Theseus as an early adaptive machine.; Chapter: 12; Notes: Retrospective framing.,https://www.nokia.com/bell-labs/about/history/innovation-stories/information-theory-turns-75/
SD-035,1950,Claude E. Shannon,Programming a Computer for Playing Chess,primary paper,"Controlling evidence for Shannon's chess-program proposal, search limits, evaluation, Type A/Type B strategies, and his argument that chess could serve as a wedge into broader symbolic and judgment problems.; Chapter: 13; Notes: Published in Philosophical Magazine 41; received November 8, 1949 after presentation at the National IRE Convention March 9, 1949.",https://archive.computerhistory.org/projects/chess/related_materials/text/2-0%20and%202-1.Programming_a_computer_for_playing_chess.shannon/2-0%20and%202-1.Programming_a_computer_for_playing_chess.shannon.062303002.pdf
SD-036,2026,Computer History Museum,Opening Moves: Origins of Computer Chess,museum history,Places Shannon's paper in early computer-chess history and documents the persistence of search/evaluation techniques under severe computing limits.; Chapter: 13; Notes: Use as retrospective field context; Shannon's paper controls his claims.,https://www.computerhistory.org/chess/opening-moves/
SD-037,1950,Computer History Museum,Shannon and Lasker at Shannon's chess machine,museum collection record,Documents Shannon and Edward Lasker with Shannon's early relay-based chess machine at MIT around 1950.; Chapter: 13; Notes: Photographic artifact record; do not infer dialogue or exact demonstration details.,https://www.computerhistory.org/chess/stl-430b9bbe92716/
SD-041,1998,Edward O. Thorp,The Invention of the First Wearable Computer,primary retrospective technical paper,"Thorp's own detailed account of the 1960-61 collaboration with Shannon, the roulette model, June 1961 basement test, body-worn analog computer, concealed input/output scheme, Las Vegas trial, expected 44 percent octant advantage, and hardware failure that prevented sustained betting.; Chapter: 15; Notes: Primary retrospective source from the co-inventor; use for mechanism and chronology while distinguishing later terminology such as wearable computer from language used in 1961.",https://escholarship.org/uc/item/8342j4k0
SD-042,2026,MIT Arts,Ed Thorp,institutional profile,"MIT account of Thorp meeting Shannon, building the roulette computer largely in Shannon's basement laboratory, testing it in 1961, and using concealed toe input and earpiece output.; Chapter: 15; Notes: Institutional corroboration; Thorp's technical paper controls exact device claims.",https://arts.mit.edu/opportunities/giving-to-the-arts-at-mit/ed-thorp/
SD-043,2026,UC Irvine Libraries,A Spin of the Wheel,archival exhibit,"Exhibit from the Edward O. Thorp Papers documents the 1960 meeting, 1961 roulette collaboration, surviving correspondence/artifacts, and the device's place in wearable-computing history.; Chapter: 15; Notes: Useful archival context; avoid quoting memoir language beyond fair-use limits.",https://exhibits.lib.uci.edu/thorp/spin
SD-044,1956,J. L. Kelly Jr.,A New Interpretation of Information Rate,primary paper,Primary Bell System Technical Journal paper connecting Shannon information rate to the maximum exponential growth rate of a gambler's capital under specified conditions; foundational for distinguishing Kelly growth optimization from the later rebalancing example called Shannon's Demon.; Chapter: 16; Notes: Use to explain growth-optimal betting and repeated multiplicative decisions; do not collapse Kelly criterion and rebalancing into one strategy.,https://onlinelibrary.wiley.com/doi/abs/10.1002/j.1538-7305.1956.tb03809.x
SD-045,1956,Nokia Bell Labs,A New Interpretation of Information Rate,Bell Labs archive,Institutional archive preserves Kelly's paper and its explicit reliance on Shannon's communication-rate theorem.; Chapter: 16; Notes: Institutional provenance; Kelly paper controls technical interpretation.,https://www.nokia.com/bell-labs/publications-and-media/publications/a-new-interpretation-of-information-rate/
SD-046,2026,Legacy research source,Research boundary: Shannon's Demon provenance,research hold,"The rebalancing thought experiment is associated with Shannon's lectures and later financial writing about him, but this pass did not locate a canonical Shannon-authored paper fixing the name 'Shannon's Demon' or one definitive published formulation.; Chapter: 16; Notes: Treat the label as later usage; present the 50/50 rebalancing arithmetic as an illustrative model and keep transaction costs, taxes, correlation shifts, asset impairment, and model instability visible as counterevidence to any free-lunch interpretation.",urn:svyable:desk:shannons-demon:sd-046
SD-047,2003,Erico Guizzo / MIT,The Essential Message: Claude Shannon and the Making of Information Theory,MIT thesis,"Primary secondary anchor for Shannon's later work habits, unfinished papers, reluctance to publish, and preference for moving to new problems once the intellectual core of a question felt settled.; Chapter: 17; Notes: Based on papers, letters, interviews, and archival research; use for documented habits without converting them into an invented anti-productivity creed.",https://cmsw.mit.edu/claude-shannon-making-information-theory/
SD-051,2026,Nokia Bell Labs,Coding and Compression: A Happy Union of Theory and Practice,institutional technical history,Explains how Shannon's probabilistic framework supplied fundamental limits for coding and compression and how subsequent engineering approached those limits in real products.; Chapter: 18; Notes: Useful bridge from theorem to implementation; retain credit for later coding and compression researchers rather than turning the lineage into a single-inventor story.,https://www.nokia.com/bell-labs/publications-and-media/publications/coding-and-compression-a-happy-union-of-theory-and-practice/
SD-052,2026,IEEE Technology Navigator,Channel Coding,professional technical reference,Summarizes channel coding as structured redundancy for error detection/correction and explicitly traces the field to Shannon's 1948 existence theorem while noting that later decades focused on practical codes approaching the bound.; Chapter: 18; Notes: Use for modern technical framing; Shannon's 1948 paper controls historical claims.,https://technav.ieee.org/area/channel-coding/
SD-054,1956,Claude E. Shannon,The Bandwagon,primary editorial,Primary evidence that Shannon warned against overextending information-theory language into other disciplines without rigorous mathematical justification.; Chapter: 19; Notes: Use the editorial's argument rather than long quotation; it is especially important for resisting a simplistic entropy-equals-Alzheimer's metaphor.; Supports the final chapter's argument for scope discipline: successful information-theory vocabulary should not be treated as universal explanatory authority.; Chapter: 20; Notes: Controlling counterweight to heroic claims that Shannon's mathematics directly explains every modern informational phenomenon.; Legacy duplicate source id: SD-058,https://reimbar.org/papers/bandwagon/
