id,year,author_or_institution,title,source_type,book_use,url
ct-ch04-001,2026,U.S. Government Accountability Office,"Critical Minerals: Actions Needed to Address Risks to Semiconductor and Battery Supply Chains",Government audit,"Chapters 4 and 7: substitution and recycling may not reduce short-term semiconductor import reliance; supports separating long-run technical substitutes from executable emergency substitutes.",https://www.gao.gov/products/gao-26-108687
ct-ch04-002,2025,Intel,"Ohio One Construction Timeline Update",Company project update,"Chapter 4 and later cost/infrastructure chapters: revised Ohio fab construction and operations timelines illustrate why leading-edge capacity cannot be created on emergency timescales.",https://newsroom.intel.com/corporate/ohio-one-construction-timeline-update
ct-ch04-003,2026,U.S. Government Accountability Office,"Semiconductor Manufacturing: Commerce Has Made Progress but Needs Plans for Research and Development Programs",Government audit,"Chapter 4 and implementation chapters: funded-project counts, disbursement progress, milestone execution, and stalled R&D elements; use to avoid both 'CHIPS solved it' and 'CHIPS did nothing' narratives.",https://www.gao.gov/products/gao-26-109121
ct-general-001,2026,The White House,"Adjusting Imports of Semiconductors, Semiconductor Manufacturing Equipment, and Their Derivative Products into the United States",Presidential proclamation,"Opening context: executive-branch Section 232 finding that the U.S. consumes roughly a quarter of world semiconductors and fully manufactures about 10% of chips it requires; attribute as a government finding and retain the date.",https://www.whitehouse.gov/presidential-actions/2026/01/adjusting-imports-of-semiconductors-semiconductor-manufacturing-equipment-and-their-derivative-products-into-the-united-states/
ct-future-001,2026,National Institute of Standards and Technology,"Semiconductor Traceability and Provenance Workshop",Government workshop,"Chapter 19: counterfeit risk, malicious tampering, opaque sourcing, provenance, and traceability as semiconductor supply-chain security concerns.",https://csrc.nist.gov/events/2026/semiconductor-traceability-and-provenance-workshop
ct-future-002,2023,U.S. Department of Commerce,"Commerce Department Announces Industrial Base Survey of American Semiconductor Supply Chain",Government survey announcement,"Chapter 10: mature-node/current-generation semiconductors remain important to automotive, telecommunications, medical, defense, and other critical sectors.",https://www.commerce.gov/news/press-releases/2023/12/commerce-department-announces-industrial-base-survey-american
ct-future-003,2023,Semiconductor Industry Association,"Chipping Away: Assessing and Addressing the Labor Market Gap Facing the U.S. Semiconductor Industry",Industry workforce study,"Chapter 12: projected U.S. semiconductor workforce expansion and possible technical-worker shortfall by 2030; present as a projection with assumptions, not a fact already realized.",https://www.semiconductors.org/chipping-away-assessing-and-addressing-the-labor-market-gap-facing-the-u-s-semiconductor-industry/
ct-future-004,2026,U.S. Bureau of Industry and Security,"Department of Commerce Revises License Review Policy for Semiconductors Exported to China",Government export-control release,"Chapter 17: current case-by-case licensing policy for specified advanced accelerators; date all export-control rules because they change quickly.",https://www.bis.gov/press-release/department-commerce-revises-license-review-policy-semiconductors-exported-china
ct-future-005,2025,U.S. Bureau of Industry and Security,"Department of Commerce Closes Export Controls Loophole for Foreign-Owned Semiconductor Fabs in China",Government export-control release,"Chapter 17: illustrates policy changes affecting foreign-owned fabs and the importance of second-order operational effects of controls.",https://www.bis.gov/press-release/department-commerce-closes-export-controls-loophole-foreign-owned-semiconductor-fabs-china
ct-future-006,2026,Samsung Semiconductor,"Samsung Austin Semiconductor — Taylor",Company project overview,"Chapters 11-15: current Texas fab investment and operating timeline context; distinguish investment plans from realized qualified output.",https://semiconductor.samsung.com/sas/company/taylor/
