source_id,chapter,accessed_date,publication_date,author_or_institution,title,source_type,claim_or_use,url,notes
ch16-003,ch16,2026-09-10,2025,Congress.gov,H.R.2087 - SAFE Bet Act of 2025 - 119th Congress,government document,House companion bill status,https://www.congress.gov/bill/119th-congress/house-bill/2087,
ch16-004,ch16,2026-09-10,2026-04,PR Newswire / Blumenthal Senate office,Senator Blumenthal and Congressman Tonko vow to advance SAFE Bet Act,press release,April 2026 renewed push; bill remains stalled in committee since 2025 reintroduction,https://www.prnewswire.com/news-releases/us-senator-blumenthal-and-congressman-tonko-vow-to-advance-safe-bet-act-to-protect-consumers-from-predatory-sports-gambling-practices-302756101.html,
ch16-005,ch16,2026-09-10,2024-09,American Gaming Association,AGA Statement on Introduction of SAFE Bet Act,press release,Industry response opposing federal bill; framing around tax contributions and illegal-market protection,https://www.americangaming.org/aga-statment-on-proposed-safe-bet-act/,
ch16-006,ch16,2026-09-10,2026,OpenSecrets,American Gaming Assn Lobbying Profile,government/nonprofit database,AGA federal lobbying expenditure figures by quarter/cycle,https://www.opensecrets.org/federal-lobbying/clients/summary?id=D000023966,
ch16-007,ch16,2026-09-10,2026,Legis1,American Gaming Association Lobbies Cornerstone on Tax Relief / Escalates Lobbying Push,trade press,AGA Q4 2025/Q1 2026 lobbying spend detail ($60k Cornerstone retainer; $730k Q1 2026 total; $2.9M across five quarters),https://legis1.com/news/american-gaming-association-lobbying-escalates,
ch16-008,ch16,2026-09-10,2018-05,CNBC,Market for illegal sports betting in US is not really a $150 billion business,news,Origin and critique of AGA's pre-2018 $150B illegal market estimate (1999 government estimate inflated by GDP growth),https://www.cnbc.com/2018/05/16/market-illegal-sports-betting-in-us-not-really-150-billion-business.html,Reused for ch16 federal-baseline argument and ch17 steelman
ch16-009,ch16,2026-09-10,2025,Maryland Center of Excellence on Problem Gambling / Legal Sports Report,Introduction of the GRIT Act / Reintroduced GRIT Act Would Use US Sports Betting Tax Funds,advocacy org page / trade press,GRIT Act provisions: redirects existing federal 0.25% handle excise tax, 75% to states/25% to NIDA research, sponsored by Rep. Andrea Salinas and Sen. Richard Blumenthal,https://www.mdproblemgambling.com/grit-act/,
ch16-010,ch16,2026-09-10,2026-05-14,legalsportsbetting.com,8 Years After PASPA: Legal Sports Betting Was Supposed to Be a Tax Windfall It Became a Tax War,news,History of 1951-origin 0.25% federal handle excise tax; over $500M collected since 2018; IRS unable to specify current collections; AGA-backed Titus-Reschenthaler bill to repeal it,https://www.legalsportsbetting.com/news/paspa-year-8-05-14-2026/,
ch16-011,ch16,2026-09-10,2025,Titus/Reschenthaler congressional offices,Reps. Titus Reschenthaler introduce bipartisan bill to repeal excise tax on legal sports betting,press release,Bipartisan bill to repeal the federal handle-based excise tax, backed by industry framing it as favoring legal over illegal operators,https://titus.house.gov/press-releases/reps-titus-reschenthaler-introduce-bipartisan-bill-to-repeal-excise-tax-on-legal,
ch16-012,ch16,2026-09-10,2018-12,Legal Sports Report / Senate Democrats press office,Hatch Schumer Preparing To Drop Federal Sports Betting Bill / Schumer Hatch introduce bipartisan sports betting integrity legislation,news/press release,Sports Wagering Market Integrity Act of 2018 introduced by Sens. Orrin Hatch and Chuck Schumer within eight months of Murphy v. NCAA; referred to Judiciary Committee, never received a vote,https://www.legalsportsreport.com/26901/federal-sports-betting-bill-drop/,
ch16-013,ch16,2026-09-10,2024-2025,Congress.gov / Lexology,H.R.2087 SAFE Bet Act of 2025 committee referral,government document/legal analysis,H.R. 2087 referred to House Energy and Commerce and Natural Resources Committees; S.1033 referred to Senate Judiciary; 2024 predecessor bill's Senate Judiciary hearing criticized as one-sided with no industry witnesses,https://www.congress.gov/bill/119th-congress/house-bill/2087/text,
ch16-014,ch16,2026-09-10,2026,iGaming Future,Seeking To Turn Back Sports Gaming US SAFE Bet Act Revived,trade press,Industry framing of SAFE Bet Act as an intrusion on state regulatory authority; sentiment paraphrased rather than directly quoted since full page was blocked by proxy,https://igamingfuture.com/seeking-to-turn-back-sports-gaming-us-safe-bet-act-revived/,Page blocked by proxy; used only the search-result summary, and claim is paraphrased in the chapter rather than quoted directly because the exact wording could not be independently verified
ch16-015,ch16,2026-09-10,2025,ZwillGen (gaming law practice blog),The SAFE Bet Act: Not-So-Safe from Tenth Amendment Issues,law firm blog,Legal argument that a federal approval regime for state sports betting markets is in tension with the anti-commandeering doctrine Murphy v. NCAA relied on in 2018,https://www.zwillgen.com/gaming/the-safe-bet-act-not-so-safe-from-tenth-amendment-issues/,Page blocked by proxy; used only the search-result summary describing the constitutional argument
ch16-016,ch16,2026-09-10,2023-01,The Statehouse News Bureau / Front Office Sports,Sports betting companies face penalties for breaking Ohio law in ads / Three Sportsbooks Accused of Advertising Violations in Ohio,news,Ohio Adm. Code 3775-16-09(D) bans "free" or "risk-free" language in promotions requiring the bettor's own money first; three operators fined $150,000-$350,000 for violations,https://www.statenews.org/government-politics/2023-01-05/sports-betting-companies-face-penalties-for-breaking-ohio-law-in-ads,
ch16-017,ch16,2026-09-10,2023,CBS News Boston / gamingtoday.com,Massachusetts fines Penn Sports Interactive over Can't Lose Parlay ad / Sports Betting Ads Subject To Spectrum Of State Marketing Rules,news,Massachusetts fined Penn Sports Interactive $25,000 over a misleading "risk-free" style promotion in 2023; comparison of Ohio, Massachusetts, and New York's differing ad-disclosure regimes,https://www.gamingtoday.com/news/sports-betting-ads-state-marketing-rules/,
ch17-001,ch17,2026-09-10,2018-05,CNBC,Market for illegal sports betting in US is not really a $150 billion business,news,Pre-2018 illegal market size estimate origin and economist skepticism about precision of the $150B figure,https://www.cnbc.com/2018/05/16/market-illegal-sports-betting-in-us-not-really-150-billion-business.html,
ch17-002,ch17,2026-09-10,2025-08,American Gaming Association,Sizing the Illegal and Unregulated Gaming Markets in the United States,industry research report,Current estimate of remaining illegal/unregulated gaming market size (~$54-67B revenue range cited across AGA releases),https://www.americangaming.org/wp-content/uploads/2025/08/Illegal-Market-Research-Report.pdf,
ch17-003,ch17,2026-09-10,2025,Sportico,Prosecuting Mafia-Linked Sports Betting Crimes Is a Wager Itself,news,Organized crime's historical and continuing role in illegal bookmaking; modern mob prosecutions,https://www.sportico.com/law/analysis/2025/sports-betting-mafia-prosecutions-1234877180/,
ch17-004,ch17,2026-09-10,2023-09-11,Nevada Current,Nevada's lack of casino self-exclusion law par for state say experts,news,Nevada has no statewide in-person casino self-exclusion law despite decades of regulated sports betting; $0.40 per capita problem-gambling spend against $14.8B gaming revenue (2022),https://nevadacurrent.com/2023/09/11/nevadas-lack-of-casino-self-exclusion-law-par-for-state-say-experts/,
ch17-005,ch17,2026-09-10,2024,National Council on Problem Gambling,NGAGE 3.0 (2024) national survey,survey/nonprofit research,2018-2021-2024 trend data on risky gambling behavior prevalence; parlay participation rising 17% to 30% of bettors,https://www.ncpgambling.org/training/ngage-survey/ngage-3/,
ch17-006,ch17,2026-09-10,2024,NBER (Baker, Meer et al.),Sports Betting's Impact on Vulnerable Households (Working Paper 33108),academic working paper,Bankruptcy and debt-collection effects of online sports betting legalization,https://www.nber.org/system/files/working_papers/w33108/w33108.pdf,
ch17-007,ch17,2026-09-10,2025,Hollenbeck, Larsen, Proserpio,The Financial Consequences of Legalized Sports Gambling (Management Science),academic journal article,Credit-bureau study: bankruptcy, debt collections, auto-loan delinquency, credit score effects of legal online betting,https://pubsonline.informs.org/doi/10.1287/mnsc.2025.02515,
ch17-008,ch17,2026-09-10,2025,ScienceDirect / Journal of Gambling Studies authors,A longitudinal investigation of sports betting legalization's influence on problem gambling,academic journal article,Study finding no statistically significant increase in problem gambling severity post-legalization in a 112-bettor panel; inconclusive equivalence test,https://www.sciencedirect.com/science/article/abs/pii/S0306460325002096,Used as the strongest academic dissent from the harm consensus for the ch17 steelman
ch17-009,ch17,2026-09-10,2026,GamingToday,Problem Gambling: These States Spend the Most (and Least) to Prevent It,trade press,State-by-state problem-gambling funding as share of gaming revenue (NJ <0.1%, PA 0.2%, MI 0.3%, MA/CT >1%); NCPG's 1% recommended benchmark,https://www.gamingtoday.com/news/problem-gambling-highest-lowest-sports-betting-state-spend/,
ch17-010,ch17,2026-09-10,2026-04-04,NPR,After states legalize sports betting Americans see financial strain studies show,news,Synthesis of Baker et al. and Hollenbeck et al. findings; economist caveats about causal attribution,https://www.npr.org/2026/04/04/nx-s1-5773354/legal-sports-betting-research-credit-bankruptcy,
ch17-011,ch17,2026-09-10,2026,Nevada Gaming Control Board / trade press synthesis,Nevada sports betting history 1949-2018,reference,Nevada's 1949 legalization and 1992-2018 PASPA-era monopoly as precedent for manageable regulated operation,https://www.gaming.nv.gov/siteassets/content/about/press-release/ninth-circuit-rules-in-favor-of-nevada.pdf,
ch17-012,ch17,2026-09-10,2026,gaming.library.unlv.edu,Nevada Sports Betting Totals 1984-2025,government/university data archive,Nevada handle and revenue time series showing decades of stable, scandal-light regulated operation,https://gaming.library.unlv.edu/reports/NV_sportsbetting.pdf,
ch17-014,ch17,2026-09-10,2025-08-13,American Gaming Association / PR Newswire,New AGA Analysis Reveals Illegal Gaming Remains Nearly a Third of the U.S. Market,industry research report / press release,Americans wager $673.6B annually with illegal/unregulated operators generating $53.9B in revenue, 31.9% of total US gaming market, up 22% since 2022, costing states an estimated $15.3B in lost tax revenue,https://www.prnewswire.com/news-releases/new-aga-analysis-reveals-illegal-gaming-remains-nearly-a-third-of-the-us-market-302529007.html,
ch17-015,ch17,2026-09-10,2025-11-14,New Jersey Office of the Attorney General,Fourteen People Charged for Roles in Organized Crime Sports Betting Ring,government press release,November 2025 indictment of 14 people including Lucchese crime family soldier Joseph "Little Joe" Perna for an illegal bookmaking ring using offshore sites and recruiting college athletes; ~$2M in tracked transactions 2022-2024,https://www.njoag.gov/fourteen-people-charged-for-roles-in-organized-crime-sports-betting-ring/,
ch17-016,ch17,2026-09-10,2026,In Game / Progressive Policy Institute,New Study Challenges Common Negative Sports Betting Narrative,think tank report / trade press,PPI analysis of state-level bankruptcy data 2019-2024 finding a 40% bankruptcy decline in early-adopter legal betting states vs. 34% nationally, cited as a contrasting data point to the household-level credit-bureau studies,https://www.ingame.com/progressive-policy-institute-study/,Note: PPI is a center-left think tank without the peer-review standing of the NBER/Management Science studies; presented in the chapter with that caveat
ch17-017,ch17,2026-09-10,2026,CBS Sports / covers.com,Nevada sets state record with $1.1 billion in sports bets handled in October / Nevada Betting Revenue Tracker,trade press,Nevada's 2025 annual sports betting handle reached approximately $7.1 billion, illustrating decades of steady, non-scandal growth from its 1949/1992-era base,https://www.cbssports.com/general/news/nevada-sets-state-record-with-1-1-billion-in-sports-bets-handled-in-october,
ch18-001,ch18,2026-09-10,2026-08,Holland & Knight,Ninth Circuit Upholds State and Tribal Authority Over Sports-Related Event Contracts,law firm client alert,Ninth Circuit KalshiEX v. Assad ruling summary (Aug 28 2026, 3-0 against Kalshi),https://www.hklaw.com/en/insights/publications/2026/08/ninth-circuit-upholds-state-and-tribal-authority-over-sports-related,Page itself blocked by proxy; content drawn from search snippet plus corroborating outlets below
ch18-002,ch18,2026-09-10,2026-08-28,CNBC,U.S. appeals court rules against prediction markets sets up likely fight at Supreme Court,news,Ninth Circuit ruling detail and circuit-split framing pointing toward SCOTUS review,https://www.cnbc.com/2026/08/28/appeals-court-rules-against-prediction-markets-tees-up-scotus-fight.html,
ch18-003,ch18,2026-09-10,2026-08,The Hill,Appeals court ruling affirms state power to oversee prediction markets as gambling,news,Ninth Circuit KalshiEX v. Assad holding: CEA does not preempt Nevada gaming law,https://thehill.com/policy/technology/6058357-ninth-circuit-prediction-markets-kalshi-states-cftc/,
ch18-004,ch18,2026-09-10,2026-04-06,Paul, Weiss,A Divided Third Circuit Holds That the CFTC Has Exclusive Jurisdiction Over Sports-Related Event Contracts,law firm client alert,Third Circuit KalshiEX v. Flaherty (No. 25-1922) 2-1 ruling for Kalshi; Judges Porter/Chagares majority,https://www.paulweiss.com/insights/client-memos/a-divided-third-circuit-holds-that-the-cftc-has-exclusive-jurisdiction-over-sports-related-event-contracts,Page blocked by proxy; content corroborated via search snippet and Skadden alert below
ch18-005,ch18,2026-09-10,2026-04,Skadden Arps,Third Circuit Affirms Kalshi's Preliminary Injunction,law firm client alert,Confirms Third Circuit April 6 2026 ruling affirming injunction against New Jersey enforcement,https://www.skadden.com/insights/publications/2026/04/third-circuit-affirms-kalshis-preliminary-injunction,
ch18-006,ch18,2026-09-10,2026-09-02,Jersey Vindicator,New Jersey petitions Supreme Court to block Kalshi from sidestepping state gambling laws,news,New Jersey cert petition to Supreme Court following circuit split,https://jerseyvindicator.org/2026/09/02/new-jersey-petitions-supreme-court-to-block-kalshi-from-sidestepping-state-gambling-laws,
ch18-007,ch18,2026-09-10,2026-05,Source New Mexico,New Mexico pueblos sue Kalshi alleging prediction market violates tribal gaming sovereignty,news,Pojoaque, Sandia, Isleta pueblos and Mescalero Apache Tribe lawsuit against Kalshi under IGRA,https://sourcenm.com/2026/05/13/new-mexico-pueblos-sue-kalshi-alleging-prediction-market-violates-tribal-gaming-sovereignty/,
ch18-008,ch18,2026-09-10,2026,Tribal Business News,Tribal gaming exclusivity faces existential threat as prediction markets expand / Kalshi asks court to dismiss tribal challenge,trade press,Ho-Chunk Nation and California tribes' separate suits against Kalshi; court finding tribes' likelihood of success,https://tribalbusinessnews.com/sections/gaming/15482-tribal-gaming-exclusivity-faces-existential-threat-as-prediction-markets-expand,
ch18-009,ch18,2026-09-10,2025-09-03,CoinDesk,U.S. CFTC Gives Go-Ahead for Polymarket's New Exchange QCX,news,CFTC no-action letter/approval for Polymarket's QCX designated contract market,https://www.coindesk.com/policy/2025/09/03/u-s-cftc-gives-go-ahead-for-polymarket-s-new-exchange-qcx,
ch18-010,ch18,2026-09-10,2025-07-21,PR Newswire,Polymarket Acquires CFTC-Licensed Exchange and Clearinghouse QCEX for $112 Million,press release,Polymarket's $112M acquisition of QCEX enabling US re-entry; Nov 26 2025 Amended Order of Designation,https://www.prnewswire.com/news-releases/polymarket-acquires-cftc-licensed-exchange-and-clearinghouse-qcex-for-112-million-302509626.html,
ch18-011,ch18,2026-09-10,2026-03-27,Nevada Current,Problem gambling orgs join Nevada legal fight against prediction markets,news,Problem-gambling advocacy organizations filing amicus support for Nevada against Kalshi,https://nevadacurrent.com/2026/03/27/problem-gambling-orgs-join-nevada-legal-fight-against-prediction-markets%C2%A0/,
ch18-012,ch18,2026-09-10,2025-09-30,Sens. Cortez Masto and Curtis (via Senate letter),Letter to CFTC Acting Chair Caroline Pham on sports event contracts,government document,Bipartisan Senate letter warning the CFTC not to let federally regulated sports contracts supersede state and tribal gaming law,https://www.cortezmasto.senate.gov/wp-content/uploads/2025/09/2025-September-30-Cortez-Masto-Curtis-CFTC-Letter-Sports-Gaming-FINAL-SIGNED.pdf,
ch18-013,ch18,2026-09-10,2025-01,SBC Americas,Trump's Acting CFTC Chair Wants Political Betting Regulation,trade press,Caroline Pham's position as CFTC acting chair on event contracts and state prerogatives (quoted position that CFTC should not encroach on state gambling jurisdiction),https://sbcamericas.com/2025/01/22/acting-cftc-chair-political-contracts/,
ch18-014,ch18,2026-09-10,2026-02,Sidley Austin,U.S. CFTC Signals Imminent Rulemaking on Prediction Markets,law firm client alert,New CFTC Chair Michael Selig's January 2026 announcement that the agency would pursue formal prediction-markets rulemaking, a leadership change from acting chair Pham,https://www.sidley.com/en/insights/newsupdates/2026/02/us-cftc-signals-imminent-rulemaking-on-prediction-markets,
ch18-015,ch18,2026-09-10,2025-12-03,CoinDesk,Connecticut Orders Kalshi Robinhood Crypto.com to Cease Sports Betting,news,Connecticut cease-and-desist order against Kalshi, Robinhood, and Crypto.com; Robinhood's public defense that its contracts are CFTC-regulated; Kalshi's countersuit,https://www.coindesk.com/policy/2025/12/03/connecticut-orders-kalshi-robinhood-crypto-com-to-cease-sports-betting,
ch18-016,ch18,2026-09-10,2025-12,Gaming America,Maryland Lottery and Gaming orders stoppage of sports event contract offerings,trade press,Maryland as the sixth state (after New Jersey, Nevada, Ohio, Illinois, Montana) to issue cease-and-desist letters against Kalshi/Robinhood/Crypto.com-style sports event contracts; also Arizona,https://gamingamerica.com/news/12831/maryland-lottery-and-gaming-orders-stoppage-of-sports-event-contract-offerings,
ch19-001,ch19,2026-09-10,2019,House of Commons Library,Fixed odds betting terminals (briefing SN06946),government research briefing,FOBT stake reduced from £100 to £2 effective April 1 2019 under Gaming Machine (Miscellaneous Amendments and Revocation) Regulations 2018,https://commonslibrary.parliament.uk/research-briefings/sn06946/,
ch19-002,ch19,2026-09-10,2019,FJG LLP,Restrictions on Fixed-Odds Betting Terminals - Further Impacts on High Street,law firm blog,Bookmaker job-loss impact: William Hill (~700 shops/4,500 jobs threatened), Ladbrokes Coral/GVC (~900 shops/5,000 jobs), Betfred (~500 shops/2,500 jobs) after FOBT stake cut,https://www.fjg.co.uk/restrictions-on-fixed-odd-betting-terminals-further-impacts-high-street/,
ch19-003,ch19,2026-09-10,2019-05,UK Gambling Commission (cited via Parliament briefing),FOBT machine count and gross gambling yield statistics,government statistics,33,360 B2 (FOBT) machines in Great Britain; £1.5 billion gross gambling yield from B2 machines,https://commonslibrary.parliament.uk/research-briefings/sn06946/,
ch19-004,ch19,2026-09-10,2026,brightsideofnews.com,UK Gambling Commission Launches 2026 Affordability Check Rollout,trade press,2023 White Paper "High Stakes: Gambling Reform for the Digital Age"; £150 compulsory financial-vulnerability check from Feb 28 2025; Q1 2026 national rollout after 12-month pilot with Experian/Equifax/TransUnion; ~95% of Stage 1 checks frictionless; 22% drop in median losses among flagged players,https://brightsideofnews.com/gambling/news/uk-gambling-commission-launches-2026-affordability-check-rollout/,
ch19-005,ch19,2026-09-10,2026-08-21,SBC News,Australia gambling reform leaves neither side satisfied,trade press,Passage of the Interactive Gambling Amendment (Gambling Reform) Act 2026 and National Self-exclusion Register (Cost Recovery Levy) Amendment Act 2026 on August 19 2026,https://sbcnews.co.uk/marketing/2026/08/21/australia-gambling-advertising-reform,
ch19-006,ch19,2026-09-10,2023-06,Parliament of Australia (via APO/press synthesis),Murphy inquiry report on online gambling,government inquiry report,June 2023 Peta Murphy-chaired parliamentary inquiry recommendation for full ad ban and inducement prohibition,https://apo.org.au/node/333550,
ch19-007,ch19,2026-09-10,2026,bestaustraliancasinosites.com,Betting Inducements Ban Australia 2026: Rules Explained,trade press,Inducement marketing restrictions: 14-day ban after registration, 3-month ban after BetStop deregistration, indefinite ban for at-risk customers; affiliate/staff commission ban,https://www.bestaustraliancasinosites.com/betting-inducements-ban/,
ch19-008,ch19,2026-09-10,2023,Gambling with Lives,Our Story,charity/nonprofit organization page,Charity founded 2018 by Liz and Charles Ritchie after the 2017 gambling-related suicide of their son Jack, who began betting on fixed-odds betting terminals at age 16-17; parents awarded MBEs in 2023,https://www.gamblingwithlives.org/our-story/,
ch19-009,ch19,2026-09-10,2025-10,Australian Communications and Media Authority (ACMA),BetStop - the National Self-Exclusion Register statistics (Q1 2025-2026 and prior quarters),government statistics report,BetStop launched August 21 2023; cumulative registrations grew from 17,423 (Jan 2024) to 49,382 (Sept 30 2025), with 31,838 active exclusions as of Sept 30 2025,https://www.acma.gov.au/publications/2025-10/report/betstop-national-self-exclusion-register-statistics-q1-2025-2026,
ch19-010,ch19,2026-09-10,2026,brightsideofnews.com,Australia Gambling Advertising Reforms 2026,trade press,New law limits broadcast betting ads to no more than 3 per hour between 6am-8:30pm with a complete ban during live sport in that window,https://brightsideofnews.com/gambling/australia-gambling-advertising-reforms-2026/,
ch19-011,ch19,2026-09-10,2026-08-07,ABC News Australia / FARE,NRL and AFL saturated with gambling and alcohol sponsors report finds,news/nonprofit research report,Every NRL club and five AFL clubs carry gambling sponsorships worth an estimated $50M/year (NRL) and $30-40M/year (AFL) combined, illustrating the leagues' own financial stake in resisting a full ad ban,https://www.abc.net.au/news/2026-08-07/alcohol-gambling-sponsorships-in-nrl-afl-sport/107002762,
ch19-012,ch19,2026-09-10,2025-04-17,Malay Mail (AFP wire),Australian sports bodies gifted A$245,000 in tickets to politicians amid push to block online gambling ad ban,news,Sports bodies gave politicians roughly A$245,000 in event tickets and hospitality while lobbying to weaken the proposed advertising ban,https://malaymail.com/news/world/2025/04/17/australian-sports-bodies-gifted-a245000-in-tickets-to-politicians-amid-push-to-block-online-gambling-ad-ban/173425,
ch20-001,ch20,2026-09-10,2024,Justia (US Court of Appeals for DC Circuit),KalshiEX LLC v. CFTC No. 24-5205,court record,DC Circuit docket confirming CFTC appeal and administrative stay request in Kalshi election-contract case,https://law.justia.com/cases/federal/appellate-courts/cadc/24-5205/24-5205-2024-10-02.html,
ch20-002,ch20,2026-09-10,2024-09,DWT (Davis Wright Tremaine),District Court Vacates CFTC Prohibition on Trading Congressional Control Contracts Predicting Election Results,law firm client alert,Judge Jia Cobb's Sept 12 2024 summary judgment for Kalshi in KalshiEX v. CFTC,https://www.dwt.com/blogs/financial-services-law-advisor/2024/10/cftc-election-trading-event-contracts-ban-in-court,
ch20-003,ch20,2026-09-10,2024-09,Lowenstein Sandler,Place Your Bets For Now: Kalshi's Election Contract Market Goes Live After Court of Appeals Denies CFTC's Motion to Stay,law firm client alert,DC Circuit denial of CFTC's stay motion, allowing election contracts live before Nov 2024 election,https://www.lowenstein.com/news-insights/publications/client-alerts/place-your-bets-for-now-kalshi-s-election-contract-market-goes-live-after-court-of-appeals-denies-cftc-s-motion-to-stay-im,
ch20-004,ch20,2026-09-10,2024-09-12,Bloomberg,Elections Bets Go Live on Kalshi After CFTC's Court Loss,news,Confirms Sept 12 2024 ruling and immediate market launch,https://www.bloomberg.com/news/articles/2024-09-12/betting-on-us-congress-elections-outcome-green-lit-by-judge,
ch20-005,ch20,2026-09-10,2026,The Hill,Prediction market users spend nearly $200 million on midterm election bets: Report,news,~$197-200M traded on Kalshi/Polymarket 2026 midterm markets,https://thehill.com/policy/technology/5965133-kalshi-polymarket-midterm-predictions/,
ch20-006,ch20,2026-09-10,2026,NBC News,$197 million traded in Kalshi Polymarket midterm election markets,news,Corroborates 2026 midterm trading volume figure,https://www.nbcnews.com/tech/internet/kalshi-polymarket-midterm-election-markets-money-bet-invest-how-rcna352804,
ch20-007,ch20,2026-09-10,2024-11-01,Axios,Americans bet millions on presidential race,news,Polymarket 2024 presidential race volume ($3.3B) and platform comparison with Kalshi/Robinhood,https://www.axios.com/2024/11/01/election-betting-odds-president-robinhood-kalshi-polymarket,
