source_id,chapter,accessed_date,publication_date,author_or_institution,title,source_type,claim_or_use,url,notes
ch04-008,ch04,2026-09-10,,CBS News Philadelphia,Christie Endorses NJ Sports Betting Referendum,news,Christie's public comments backing the 2011 referendum,https://www.cbsnews.com/philadelphia/news/christie-endorses-nj-sports-betting-referendum/,
ch04-010,ch04,2026-09-10,,WHYY,2014 timeline of Atlantic City's decline,news/timeline,"Four Atlantic City casinos closed in 2014 (Atlantic Club Jan, Showboat Aug 31, Revel Sept 2, Trump Plaza Sept 16), roughly 8,000 jobs lost that year",https://whyy.org/articles/2014-timeline-of-atlantic-citys-decline/,
ch04-011,ch04,2026-09-10,2015-01-13,U.S. Department of Labor,"ETA News Release: Atlantic City casino workers to get nearly $30M in employment assistance",press release,"Federal National Emergency Grant (~$29.4M) for Atlantic City casino workers displaced by closures; Trump Taj Mahal closure added ~3,000 more job losses by 2016",https://www.dol.gov/newsroom/releases/eta/eta20150113,
ch04-012,ch04,2026-09-10,,CBS News Philadelphia,"Atlantic City Region Lost Nearly 10,000 Jobs Over 12 Months",news,Atlantic City metro area had the largest non-farm job loss of over 300 metro areas tracked by BLS during the casino-closure period; highest % job loss nationally,https://www.cbsnews.com/amp/philadelphia/news/atlantic-city-region-lost-9900-jobs-over-12-months,
ch04-013,ch04,2026-09-10,2018-06,Casino.org,Delaware First US State to Offer Post-SCOTUS PASPA Overturn Sports Betting,news,"Delaware Gov. John Carney placed the state's first legal sports bet June 5 2018 at Delaware Park, three weeks after the ruling and ahead of New Jersey",https://www.casino.org/news/delaware-first-us-state-to-offer-post-paspa-overturn-sports-betting/,
ch04-014,ch04,2026-09-10,2018-06,NBC News,New Jersey Gov. Murphy places state's first legal sports bets after landmark Supreme Court ruling,news,"Monmouth Park (partnered with William Hill US) opened NJ's first sportsbook June 14 2018, nine days after Delaware; Gov. Phil Murphy placed the first bet",https://www.nbcnews.com/politics/supreme-court/new-jersey-gov-murphy-places-state-s-first-legal-sports-n883121,
ch04-015,ch04,2026-09-10,2018-05-14,CBS News,"MLB, NFL, NBA react to Supreme Court decision on sports gambling",news,"League statements after the ruling: NFL called for a federal regulatory framework while citing 'unwavering commitment' to integrity; MLB warned of 'profound effects' and sought 'proper protections'; NBA/MLB lobbied states for an 'integrity fee' (~1% of handle) and exclusive data rights, mostly rejected by states",https://www.cbsnews.com/amp/news/supreme-court-decision-sports-betting-mlb-nfl-nba-react-2018-05-14/,
ch05-001,ch05,2026-09-10,2015-09-20,Forbes (Darren Heitner),An Abbreviated History Of FanDuel And DraftKings,news,"FanDuel launched July 21 2009 as a spinoff of Edinburgh-based Hubdub by founder Nigel Eccles; DraftKings founded Feb 2012 by Jason Robins, Matthew Kalish, Paul Liberman, former VistaPrint colleagues",https://www.forbes.com/sites/darrenheitner/2015/09/20/an-abbreviated-history-of-fanduel-and-draftkings/,
ch05-002,ch05,2026-09-10,,Wikipedia,Daily Fantasy Sports,encyclopedia,"UIGEA (signed Oct 13 2006) carved out season-long fantasy sports from its ban on financial processing for internet gambling; law was silent on daily-format contests since they did not yet exist; UIGEA author Rep. Jim Leach said carve-out was not meant to cover the present-day daily-fantasy industry",https://en.wikipedia.org/wiki/Daily_Fantasy_Sports,
ch05-003,ch05,2026-09-10,2015-10,PYMNTS,How One DraftKings Employee Sparked An 'Insider Trading' Scandal,news,"DraftKings mid-level employee Ethan Haskell accidentally published aggregate player-ownership data before locking his own lineup, then won $350,000 on FanDuel that week; New York Times broke story Oct 5 2015",https://www.pymnts.com/exclusive-series/2015/how-one-draftkings-employee-sparked-an-insider-trading-scandal/,
ch05-004,ch05,2026-09-10,2015-10-19,CNBC,DraftKings Says Employee Who Won $350K Didn't Use Insider Info,news,"Outside law firm review (Greenberg Traurig, led by former US attorney John Pappalardo) found Haskell received the data after his FanDuel lineup was locked; both companies banned employees from paid DFS play",https://www.cnbc.com/2015/10/19/draftkings-says-employee-who-won-350k-didnt-use-insider-info.html,
ch05-005,ch05,2026-09-10,2015-11-10,New York State Office of the Attorney General,A.G. Schneiderman Issues Cease-And-Desist Letters to FanDuel And DraftKings,press release,"NY AG Eric Schneiderman ordered DraftKings and FanDuel to stop taking NY wagers Nov 10 2015, calling DFS 'clearly placing bets on events outside of their control'",https://ag.ny.gov/press-release/2015/ag-schneiderman-issues-cease-and-desist-letters-fanduel-and-draftkings-demanding,Primary regulator source.
ch05-006,ch05,2026-09-10,2015-12-11,TechCrunch,Judge orders DraftKings and FanDuel to cease operations in New York,news,NY Supreme Court judge ordered both companies to halt NY operations Dec 11 2015; court treated DFS as 'risking something of value' under state gambling statute,https://techcrunch.com/2015/12/11/judge-orders-draftkings-and-fanduel-to-cease-operations-in-new-york,
ch05-007,ch05,2026-09-10,2015-11-11,Sports Illustrated,Examining the implications of New York's severe blow to DFS companies,news/analysis,Fallout and stakes of the New York DFS crackdown,https://www.si.com/fantasy/2015/11/11/daily-fantasy-sports-new-york-schneiderman-fanduel-draftkings,
ch05-008,ch05,2026-09-10,2017,Federal Trade Commission,"DraftKings, Inc. / FanDuel Limited, In the Matter of",agency case record,"FTC and CA/DC attorneys general sued in June 2017 to block DraftKings-FanDuel merger (announced Nov 2016), alleging the combined firm would control 90%+ of paid DFS in violation of Clayton Act Sec. 7 / FTC Act Sec. 5",https://www.ftc.gov/legal-library/browse/cases-proceedings/161-0174-draftkings-inc-fanduel-limited-matter,Primary regulator source.
ch05-009,ch05,2026-09-10,2017-07-13,Sports Illustrated,DraftKings-FanDuel merger off after antitrust lawsuit,news,Companies abandoned the merger July 13 2017 and FTC dismissed its complaint,https://www.si.com/media/2017/07/13/draftkings-fanduel-merger-canceled-antitrust,
ch05-010,ch05,2026-09-10,2020-06-16,The Motley Fool,This Acquisition by FanDuel's Parent Company Is Creating an Online Gambling Monster,news/analysis,Flutter (formerly Paddy Power Betfair) increased FanDuel stake to ~95% for $4.2 billion,https://www.fool.com/investing/2020/06/16/acquisition-fanduel-parent-online-gambling-flutter.aspx,
ch05-011,ch05,2026-09-10,,BettingUSA,FanDuel Merger With BetFair And Paddy Power Parent Company,news,Paddy Power Betfair paid $158 million in 2018 for an initial 58% stake in FanDuel after the DraftKings merger collapsed,https://www.bettingusa.com/fanduel-strikes-deal-with-paddy-power-betfair-to-merge-us-businesses/,
ch05-012,ch05,2026-09-10,2018-04,ESPN Chalk,"MLB, NBA discuss divesting financial interests in DraftKings, FanDuel",news,"MLB had invested in DraftKings since 2013 and named it 'official daily fantasy game' via 2015 sponsorship; NBA took an ownership stake in FanDuel in November 2014",https://www.espn.com/chalk/story/_/id/23249204/mlb-nba-discuss-divesting-financial-interests-draftkings-fanduel,
ch05-013,ch05,2026-09-10,2015-10-08,GeekWire / CNN Money data,"Daily fantasy football craze: DraftKings, FanDuel spend combined $27M on advertising this week",news,"DraftKings and FanDuel combined national TV ad spend of $205.9M Jan-Oct 5 2015 ($131.4M DraftKings across 40,283 airings; $74.5M FanDuel across 21,545 airings); ~$27M combined in one mid-September week; outspent the beer industry around NFL kickoff",https://www.geekwire.com/2015/daily-fantasy-football-craze-draftkings-fanduel-spend-combined-27m-on-advertising-this-week/,
ch05-014,ch05,2026-09-10,2015-10,CNN Money,DraftKings and FanDuel ads seem to be everywhere on TV because they are,news,DraftKings spent ~$20 million on ads in NFL Week One 2015 alone making it TV's single biggest advertiser that week,https://money.cnn.com/2015/10/08/media/fanduel-draftkings-commercials/index.html,
ch05-015,ch05,2026-09-10,,Saturday Down South / Velawood tracker,Daily Fantasy Sports Legislation and History,legal tracker,"Virginia became first state to pass DFS-specific legalization/regulation law (March 2016); NY legalized DFS via legislature June 2016; ~18 states had DFS regulatory frameworks by end of 2017 (Ohio Dec 2017 among the last); Pennsylvania formalized in 2018",https://www.saturdaydownsouth.com/dfs/legislation-and-history/,
ch05-016,ch05,2026-09-10,2015-12-23,Sports Illustrated,"DraftKings, FanDuel declared illegal gambling in Illinois",news,Illinois AG opinion (Dec 2015) concluded DFS was illegal gambling under state law (later reversed by Illinois Supreme Court after legislative action),https://www.si.com/fantasy/2015/12/23/daily-fantasy-sports-draftkings-fanduel-illinois-illegal-gambling,
ch05-017,ch05,2026-09-10,2016-01-19,ESPN,Texas says daily fantasy is gambling and therefore illegal,news,"Texas AG advisory opinion (Jan 19 2016): 'it is prohibited gambling in Texas if you bet on the performance of a participant in a sporting event and the house takes a cut'",https://www.espn.com/chalk/story/_/id/14603096/texas-declares-daily-fantasy-games-illegal-saying-prohibited-gambling,
ch05-018,ch05,2026-09-10,2015-10,Legal Sports Report / Nevada Gaming Control Board,Nevada DFS ruling,regulatory record,Nevada Gaming Control Board declared paid DFS contests illegal without a Nevada gaming license (Oct 2015),https://www.legalsportsreport.com/dfs-sites/legal-states/,
ch06-001,ch06,2026-09-10,,Sherwood News,"DraftKings crushed sales, but it has a marketing reliance problem",news/analysis,DraftKings' heavy dependence on sales-and-marketing spend relative to revenue in its growth years,https://sherwood.news/snacks/draftkings-crushed-sales-but-it-has/,
