source_id,chapter,accessed_date,publication_date,author_or_institution,title,source_type,claim_or_use,url,notes
ch08-002,8,2026-09-06,1843-07-17,National Park Service,Ionia Hosts a Demonstration of One of Cyrus McCormick's Mechanical Reapers,Primary-source transcription,"Contemporaneous 1843 report of machine use, labor savings, acreage cut, and field performance",https://www.nps.gov/grsp/learn/historyculture/ionia-hosts-a-demonstration-of-one-of-cyrus-mccormick-s-mechanical-reapers-1843.htm,"Contemporaneous testimonial may be promotional; use as evidence of claims and adoption, not neutral productivity measurement."
ch09-001,9,2026-09-06,,National Park Service,The United States Military Railroad,Government historical synthesis,"USMRR role at Petersburg; 21 miles of track; locomotives, rolling stock, train frequency, and supply mission",https://www.nps.gov/articles/the-united-states-military-railroad.htm,"Useful primary-park synthesis of logistics scale."
ch09-002,9,2026-09-06,,National Park Service,Railroads in the Siege,Government historical synthesis,"Railroads as Confederate and Union supply lines around Petersburg; USMRR agency established 1862",https://www.nps.gov/pete/learn/historyculture/railroads-in-the-siege.htm,"Use for system context and competing rail lines."
ch10-001,10,2026-09-06,,National Museum of American History,Barbed Wire,Museum object history,"Glidden, Haish, and Ellwood 1874 developments; cheap substitute for scarce wood/stone; rural geographic reconfiguration",https://americanhistory.si.edu/collections/object/nmah_856978,"Institutional synthesis."
ch10-002,10,2026-09-06,,National Museum of American History,Transforming Agriculture,Museum exhibition synthesis,"Barbed wire, disputed open range, Glidden patent model and machine for attaching barbs",https://www.americanhistory.si.edu/explore/exhibitions/american-enterprise/online/corporate-era/transforming-agriculture,"Use with land-law and Indigenous-history sources during publication edit."
ch11-001,11,2026-09-06,2022,Library of Congress,Who is credited with inventing the telephone?,Institutional research explainer,"Bell's March 7, 1876 patent and March 10 successful speech transmission; priority dispute context",https://www.loc.gov/everyday-mysteries/technology/item/who-is-credited-with-inventing-the-telephone/,"Use Bell Family Papers for primary details."
ch11-002,11,2026-09-06,,Library of Congress,1870 to 1879: Alexander Graham Bell Timeline,Archival timeline,"1876 patent and demonstrations; 1877 Bell Telephone Company formation; 1878-79 litigation context",https://www.loc.gov/collections/alexander-graham-bell-papers/articles-and-essays/timeline/1870-to-1879/,"First-party archival chronology."
ch12-001,12,2026-09-06,2014,United States Department of Energy,The War of the Currents: AC vs. DC Power,Government historical synthesis,"Transformer advantage for changing voltage; 1893 World's Fair; Niagara contract context",https://www.energy.gov/articles/war-currents-ac-vs-dc-power,"Use as orientation; expand with primary Westinghouse/Tesla/Niagara records for publication."
ch13-001,13,2026-09-06,2010-12-18,National Museum of American History,Race to the Museum: Oldsmobile curved-dash runabout, 1903,Museum historical essay,"1901-1905 Curved Dash as early volume-production automobile; early assembly methods and mass-market context",https://americanhistory.si.edu/explore/stories/race-museum-oldsmobile-curved-dash-runabout-1903,"Useful to separate early volume production from Ford's later moving line."
ch13-002,13,2026-09-06,,Historic American Engineering Record,REO Motor Car Company Plant,Government engineering history,"Olds production, early low-price automobile market, supplier/assembly methods and production volumes",https://tile.loc.gov/storage-services/master/pnp/habshaer/mi/mi0000/mi0006/data/mi0006data.pdf,"HAER report with secondary historical citations."
ch14-001,14,2026-09-06,2024,National Park Service,Labor History in the United States: A National Historic Landmarks Theme Study,Government historical study,"Highland Park, precision machinery, assembly-line production, labor and mass-production context",https://www.nps.gov/subjects/nationalhistoriclandmarks/upload/Labor_History_in_US-Theme_Study-Final-revised.pdf,"Follow cited scholarship by Hounshell, Meyer, and Lichtenstein during publication edit."
ch14-002,14,2026-09-06,1913,National Park Service / National Archives,Workers on the first moving assembly line at Ford's Highland Park,Primary image record,"1913 moving-assembly-line visual and archival identification",https://www.nps.gov/media/photo/view.htm?id=20E66BFA-E155-4C26-B389-EE88ACE712EC,"Image metadata only; not sufficient for quantitative production claims."
ch15-001,15,2026-09-06,1928,Federal Communications Commission historical archive,Radio (1928),Government historical document,"KDKA 1920 election broadcast; early broadcasting business-model and regulatory context",https://docs.fcc.gov/public/attachments/DOC-302496A1.pdf,"Use for chronology and contemporaneous institutional framing."
ch16-001,16,2026-09-06,,National Museum of American History,Keeping your (food) cool: From ice harvesting to electric refrigeration,Museum historical essay,"GE Monitor Top introduced 1927; transition from iceboxes to electric refrigerators; New Deal-era adoption context",https://americanhistory.si.edu/explore/stories/keeping-your-food-cool-ice-harvesting-electric-refrigeration,"Institutional synthesis of household adoption."
ch16-002,16,2026-09-06,,National Museum of American History,Refrigerators: Object Project videos,Museum exhibition,"Monitor Top chronology; leftovers, household time, electric refrigerator adoption",https://americanhistory.si.edu/explore/exhibitions/object-project/online/refrigerators/videos,"Use for household-use context; source is interpretive."
ch17-001,17,2026-09-06,2026,National Park Service,Manhattan Project Timeline,Government historical chronology,"1942 Chicago Pile construction and criticality; Oak Ridge, Los Alamos, Hanford approvals; 1943-45 production milestones",https://home.nps.gov/mapr/learn/historyculture/timeline.htm,"Authoritative park chronology; pair with DOE archival histories for detailed project statistics."
ch17-002,17,2026-09-06,2025,National Park Service,About Oak Ridge,Government historical synthesis,"Oak Ridge uranium enrichment beginning 1942; Y-12, K-25, S-50 and X-10 facilities; project headquarters",https://www.nps.gov/mapr/about-oak-ridge.htm,"Use for site architecture and parallel enrichment approaches."
ch18-001,18,2026-09-06,,Computer History Museum,1947: Invention of the Point-Contact Transistor,Museum technical history,"December 1947 Bardeen-Brattain transistor action; Shockley group context; 1948 public announcement",https://www.computerhistory.org/siliconengine/invention-of-the-point-contact-transistor/,"Includes references to lab notebooks, Physical Review paper, patents, and oral histories."
ch18-002,18,2026-09-06,,National Museum of American History,Regency Model TR-1 Transistor Radio,Museum object history,"First transistor demonstration date; Bell licensing; early hearing-aid and portable-radio applications",https://americanhistory.si.edu/collections/object/nmah_713528,"Use to ground transition from military/technical market to consumer portability."
ch19-001,19,2026-09-06,,Computer History Museum,The Silicon Engine Timeline,Museum technical chronology,"Kilby 1958 solid circuit; Hoerni 1959 planar process; Noyce 1959 monolithic IC concept; photolithography and oxide masking precursors",https://www.computerhistory.org/siliconengine/timeline/,"Good chronology with links to milestone pages and references."
ch19-002,19,2026-09-06,2012,Computer History Museum,The Relics of 'St. Bob',Museum archival essay,"Noyce notebook and use of Hoerni planar process for integrated interconnections",https://computerhistory.org/blog/the-relics-of-st-bob/,"Archival context; do not use devotional title tone in manuscript."
ch20-001,20,2026-09-06,,U.S. Maritime Administration / Historic American Engineering Record,American Racer: Containerization,Government engineering history,"Break-bulk handling; labor/time costs; McLean's intermodal model; rapid transoceanic adoption in 1960s",https://www.maritime.dot.gov/sites/marad.dot.gov/files/docs/about-us/history/vessels-maritime-administration/856/americanracerhaerreport.pdf,"Use report's cited sources for publication-grade quantitative claims."
ch20-002,20,2026-09-06,1972-12-02,International Maritime Organization,International Convention for Safe Containers,Intergovernmental primary/official source,"Rapid 1960s growth of freight containers; 1967 IMO study; uniform international safety rules and corner-fitting scope",https://www.imo.org/en/about/conventions/pages/international-convention-for-safe-containers-%28csc%29.aspx,"Useful for standardization and international-system context."
ch20-003,20,2026-09-06,2019,Naval History and Heritage Command,The Daybook: Containerization and Vietnam,Government historical publication,"Sea-Land Vietnam service; military container logistics; 1956 Ideal X context; 1967-69 expansion",https://www.history.navy.mil/content/dam/museums/hrnm/VietnamPhotos/VietnamDaybooks/DaybookVol21Iss2_23SEP19b.pdf,"Secondary Navy museum publication; verify specific throughput figures against underlying MSTS records if quoted."
ch21-001,21,2026-09-06,,Smithsonian Institution,Apple II Microcomputer,Museum object history,"1977 Apple II introduction; 6502 CPU; expansion slots; VisiCalc as important application; sales context",https://www.si.edu/object/apple-ii-personal-computer%3Anmah_334638,"Object history useful for early PC ecosystem."
ch21-002,21,2026-09-06,,IBM,The IBM PC,Company historical archive,"August 1981 IBM 5150; open/off-the-shelf architecture; software/peripheral ecosystem and compatible-clone effects",https://www.ibm.com/history/personal-computer,"First-party corporate history; cross-check competitive claims with independent histories."
ch22-001,22,2026-09-06,2026,U.S. National Science Foundation,Birth of the Commercial Internet,Government historical synthesis,"NSFNET launched 1986; research backbone expansion; role in foundation of commercial internet",https://www.nsf.gov/impacts/internet,"Primary institution account of NSFNET role; use independent networking histories for contested causal weighting."
ch22-002,22,2026-09-06,,Computer History Museum,Networking & The Web: Timeline of Computer History,Museum technical history,"Mosaic popularization; Web commercialization; open standards and early online commerce context",https://www.computerhistory.org/timeline/networking-the-web/,"Institutional synthesis; pair with CERN and IETF primary documents in publication edit."
ch23-001,23,2026-09-06,,GPS.gov,Selective Availability,Government first-party source,"May 2000 end of Selective Availability; timing and policy details; permanent policy context",https://www.gps.gov/selective-availability,"Primary U.S. government source for SA chronology."
ch23-002,23,2026-09-06,2021-11-01,National Institute of Standards and Technology,An Evaluation of Dependencies of Critical Infrastructure Timing Systems on GPS,Government technical report,"GPS timing dependencies in U.S. financial, telecommunications, and electric-power infrastructure",https://www.nist.gov/publications/evaluation-dependencies-critical-infrastructure-timing-systems-global-positioning,"NIST TN 2189; supports 'GPS is a clock' and systemic-dependency argument."
ch24-001,24,2026-09-06,2007-01-09,Apple,Apple Reinvents the Phone with iPhone,Company primary announcement,"Original iPhone product framing; multi-touch interface; phone/iPod/internet convergence; U.S. release details",https://www.apple.com/newsroom/2007/01/09Apple-Reinvents-the-Phone-with-iPhone/,"Primary launch source; marketing claims are not neutral evidence of historical primacy."
ch24-002,24,2026-09-06,2015-04-01,Pew Research Center,U.S. Smartphone Use in 2015,Survey research,"Nearly two-thirds U.S. adult smartphone ownership; smartphone dependence and use across life activities",https://www.pewresearch.org/internet/2015/04/01/us-smartphone-use-in-2015/,"Survey definitions and dates should be preserved when quoting adoption figures."
ch24-003,24,2026-09-06,2011-07-11,Pew Research Center,Overview of Smartphone Adoption,Survey research,"35% of U.S. adults classified as smartphone owners in May 2011",https://www.pewresearch.org/internet/2011/07/11/overview-of-smartphone-adoption/,"Provides baseline for rapid 2011-2015 adoption comparison."
ch25-001,25,2026-09-06,2017-06-12,Vaswani et al.,Attention Is All You Need,Primary research paper,"Transformer architecture based on attention; parallelizability; original machine-translation results",https://arxiv.org/abs/1706.03762,"Primary architecture paper; do not project later capabilities backward into 2017."
ch25-002,25,2026-09-06,2025-02-04,Brynjolfsson; Li; Raymond,Generative AI at Work,Peer-reviewed research,"Study of 5,172 customer-support agents; 15% average productivity increase with strong heterogeneity by experience/skill",https://academic.oup.com/qje/article/140/2/889/7990658,"Single firm and task setting; manuscript explicitly preserves generalization limits."
ch25-003,25,2026-09-06,2026-05-26,U.S. Census Bureau,Large Firms With at Least 20 Employees Biggest AI Users,Official statistical summary,"2025-26 BTOS business AI use levels and firm-size differences; adoption remains uneven",https://www.census.gov/library/stories/2026/05/ai-use-businesses.html,"Post-decade evidence used only to assess whether 2016-2025 adoption claims survived into 2026."
ch25-004,25,2026-09-06,2023-12-08,U.S. Food and Drug Administration,FDA Approves First Gene Therapies to Treat Patients with Sickle Cell Disease,Regulatory primary source,"Casgevy as first FDA-approved treatment using novel genome-editing technology; CRISPR rival case",https://www.fda.gov/news-events/press-announcements/fda-approves-first-gene-therapies-treat-patients-sickle-cell-disease,"Use as evidence that CRISPR moved from laboratory platform toward approved therapy during the interval."
ch25-005,25,2026-09-06,2021-08-23,U.S. Food and Drug Administration,FDA Approves First COVID-19 Vaccine,Regulatory primary source,"Full FDA approval of Pfizer-BioNTech mRNA COVID-19 vaccine; mRNA platform rival case",https://www.fda.gov/news-events/press-announcements/fda-approves-first-covid-19-vaccine,"Emergency authorization preceded full approval; keep chronology distinct."
ch25-006,25,2026-09-06,2024-08-05,U.S. Department of Energy,Electric Vehicle Battery Pack Costs for a Light-Duty Vehicle in 2023 Are 90% Lower than in 2008,Government technical/economic summary,"DOE estimate of 90% decline in modeled EV lithium-ion pack cost from 2008 to 2023; battery rival case",https://www.energy.gov/cmei/vehicles/articles/fotw-1354-august-5-2024-electric-vehicle-battery-pack-costs-light-duty,"Cost is modeled production-at-scale estimate in constant 2023 dollars, not an observed universal transaction price."
