id,year,author_or_institution,title,source_type,book_use,url
fao-sofi-2025,2025,FAO; IFAD; UNICEF; WFP; WHO,The State of Food Security and Nutrition in the World 2025,UN flagship report,"Chapter 8: food-price inflation hunger food insecurity malnutrition and affordability of healthy diets",https://www.fao.org/publications/fao-flagship-publications/the-state-of-food-security-and-nutrition-in-the-world/
census-new-housing-2025,2026,U.S. Census Bureau,Characteristics of New Housing — 2025 Highlights,Government statistics,"Chapter 9: median price of new U.S. single-family homes sold in 2025",https://www.census.gov/construction/chars/highlights.html
oecd-housing-responsiveness-2019,2019,OECD,How responsive are housing markets in the OECD? National level estimates,OECD working paper,"Chapter 9: relationship between restrictive land-use regulation and weaker housing-supply responsiveness",https://www.oecd.org/en/publications/how-responsive-are-housing-markets-in-the-oecd-national-level-estimates_4777e29a-en.html
oecd-housing-2026,2026,OECD,Restoring Public Finances — Housing,OECD policy analysis,"Chapter 9: zoning density limits permitting and structural housing-supply pressure",https://www.oecd.org/en/publications/restoring-public-finances_fbcf9161-en/full-report/housing_ce593155.html
world-bank-lpi-2023,2023,World Bank,World Bank Releases Logistics Performance Index 2023,Multilateral logistics report,"Chapter 11: reliability infrastructure border processes tracking timeliness and logistics-service quality",https://www.worldbank.org/en/news/press-release/2023/04/21/world-bank-releases-logistics-performance-index-2023
oecd-digital-markets-2026,2026,OECD,Competition and consumer policy in digital markets,OECD policy paper,"Chapters 12 and 15: lock-in autonomy privacy trust competition and consumer harms not captured by zero money prices",https://www.oecd.org/en/publications/competition-and-consumer-policy-in-digital-markets_042c0c49-en.html
alaska-pfd-2025,2025,State of Alaska Department of Revenue,Department of Revenue Announces 2025 Permanent Fund Dividend Amount,Government primary source,"Chapter 13: 2025 Alaska Permanent Fund Dividend amount and eligibility framing",https://dor.alaska.gov/department-of-revenue/news-detail/2025/09/22/department-of-revenue-announces-2025-permanent-fund-dividend-amount
nber-alaska-pfd-2018,2018,Damon Jones; Ioana Marinescu,The Labor Market Impacts of Universal and Permanent Cash Transfers: Evidence from the Alaska Permanent Fund,NBER working paper,"Chapters 13 and 14: no significant aggregate employment decline and increased part-time work in the Alaska study",https://www.nber.org/papers/w24312
nbim-h1-2026,2026,Norges Bank Investment Management,Record high krone return in the first half of the year,Sovereign wealth fund primary source,"Chapter 13: Government Pension Fund Global value portfolio composition and institutional precedent for long-duration public financial ownership",https://www.nbim.no/en/news-and-insights/the-press/press-releases/2026/record-high-krone-return-in-the-first-half-of-the-year/
oecd-ai-labour-policy-2026,2026,OECD,Recent policy developments on AI in the labour market,OECD AI policy paper,"Chapter 14: policy responses across adoption skills privacy nondiscrimination safety transparency and accountability",https://www.oecd.org/en/publications/recent-policy-developments-on-ai-in-the-labour-market_c0ffced7-en.html
world-inequality-report-2026,2026,World Inequality Lab,World Inequality Report 2026 — Executive Summary,Global inequality research report,"Chapters 16 and 18: concentration of global wealth and the distinction between material abundance and political-economic power",https://wir2026.wid.world/insight/executive-summary/
iea-critical-minerals-2026,2026,International Energy Agency,Global Critical Minerals Outlook 2026,Multilateral technical report,"Chapters 16 19 and 21: supply concentration export restrictions and scenario-based gaps for minerals central to grids batteries AI and manufacturing",https://www.iea.org/reports/global-critical-minerals-outlook-2026
freedom-net-2025,2025,Freedom House,Freedom on the Net 2025: An Uncertain Future for the Global Internet,Civil-society monitoring report,"Chapters 17 and 19: surveillance censorship and digital-rights risks relevant to intelligent public infrastructure",https://freedomhouse.org/article/new-report-persistent-authoritarian-repression-and-backsliding-democracies-drive-15th
freedom-net-policy-2025,2025,Freedom House,Freedom on the Net 2025 — Policy Recommendations,Civil-society policy analysis,"Chapter 19: privacy encryption proportional surveillance independent oversight and limits on sensitive-data collection",https://freedomhouse.org/report/freedom-net/2025/uncertain-future-global-internet/policy-recommendations
undp-hdr-2025,2025,United Nations Development Programme,Human Development Report 2025: A matter of choice — People and possibilities in the age of AI,UN flagship report,"Chapters 17 18 and 20: human capability agency and choice as the relevant development frame for AI",https://hdr.undp.org/content/human-development-report-2025
itu-idi-2026,2026,International Telecommunication Union,ICT Development Index 2026,Multilateral index,"Chapter 18: cross-country differences in affordability use and connectivity quality",https://www.itu.int/itu-d/reports/statistics/idi2026/
sdg7-energy-access-2026,2026,World Bank; IEA; IRENA; UNSD; WHO,655 Million People Still Without Electricity Underscore Urgent Need to Deliver Universal Energy Access,Joint SDG7 release,"Chapter 18: 2024 electricity and clean-cooking access gaps and sub-Saharan Africa concentration",https://www.worldbank.org/en/news/press-release/2026/06/16/accelerating-universal-energy-access
