id,year,author_or_institution,title,source_type,book_use,url
"nist-phase-transitions-2025","2025","National Institute of Standards and Technology","Phase Transition Temperatures of the Solid Elements at Atmospheric Pressure","technical note","Chapters 1 and 4 physical phase transitions and state change","https://doi.org/10.6028/NIST.TN.2312"
"ipcc-ar6-wg1-ch1-2021","2021","Intergovernmental Panel on Climate Change","Climate Change 2021: The Physical Science Basis — Chapter 1","assessment report","Chapters 4 and 17 tipping-point definition and uncertainty","https://www.ipcc.ch/report/ar6/wg1/chapter/chapter-1/"
"ipcc-ar6-wg2-ch16-2022","2022","Intergovernmental Panel on Climate Change","Climate Change 2022: Impacts Adaptation and Vulnerability — Chapter 16","assessment report","Chapter 4 compounding risk critical thresholds and climate impacts","https://www.ipcc.ch/report/ar6/wg2/chapter/chapter-16/"
"epa-rfd","1993","U.S. Environmental Protection Agency","Reference Dose (RfD): Description and Use in Health Risk Assessments","government guidance","Chapter 7 dose-response distinctions reference doses and uncertainty","https://www.epa.gov/iris/reference-dose-rfd-description-and-use-health-risk-assessments"
"epa-pesticide-human-health","2026","U.S. Environmental Protection Agency","Assessing Human Health Risk from Pesticides","government guidance","Chapter 7 dose-response and exposure framing","https://www.epa.gov/pesticide-science-and-assessing-pesticide-risks/assessing-human-health-risk-pesticides"
"statpearls-action-potential","2023","National Center for Biotechnology Information","Physiology, Action Potential","reference chapter","Chapter 6 graded membrane potential and action-potential threshold","https://www.ncbi.nlm.nih.gov/books/NBK538143/"
"whitehall-social-gradient-review-2013","2013","Michael Marmot et al.","Work and its role in shaping the social gradient in health","journal review","Chapter 11 Whitehall findings work status and graded health outcomes","https://pmc.ncbi.nlm.nih.gov/articles/PMC3704567/"
"social-rank-health-2015","2015","Michael Daly; Christopher Boyce; Alex Wood","A Social Rank Explanation of How Money Influences Health","journal article","Chapter 11 rank-based interpretations of health gradients","https://pmc.ncbi.nlm.nih.gov/articles/PMC4507513/"
"rose-sick-individuals-1985","1985","Geoffrey Rose","Sick Individuals and Sick Populations","journal article","Chapter 8 population risk distributions and prevention","https://doi.org/10.1093/ije/14.1.32"
"stevens-1957","1957","S. S. Stevens","On the Psychophysical Law","journal article","Chapter 2 nonlinear relationship between stimulus intensity and perceived magnitude","https://doi.org/10.1037/h0046162"
