id,year,author_or_institution,title,source_type,book_use,url
S011,n.d.,Norbert Wiener,Cybernetics (1948),book,Feedback and control foundations; Chapters: 4; Caveat: Use conceptually; social systems are not reducible to engineered controllers,https://mitpress.mit.edu/9780262730099/cybernetics/
S012,n.d.,W. Ross Ashby,An Introduction to Cybernetics (1956),book,"Requisite variety and regulation; Chapters: 4,20; Caveat: Formal results depend on stated assumptions",https://ashby.info/Ashby-Introduction-to-Cybernetics.pdf
S013,n.d.,Roger C. Conant and W. Ross Ashby,Every Good Regulator of a System Must Be a Model of That System (1970),article,Model-based regulation under formal conditions; Chapters: 4; Caveat: Frequently overquoted; preserve theorem's conditions,https://doi.org/10.1080/00207727008920220
S014,n.d.,John D. Sterman,Modeling Managerial Behavior: Misperceptions of Feedback in a Dynamic Decision Making Experiment (1989),article,"Delayed feedback; inventory dynamics; poor dynamic decisions; Chapters: 4; Caveat: Laboratory simulation, not direct proof for every organization",https://doi.org/10.1287/mnsc.35.3.321
S015,n.d.,John D. Sterman,Misperceptions of Feedback in Dynamic Decision Making (1989),article,Feedback misperception across dynamic settings; Chapters: 4; Caveat: Related 1989 experimental program; avoid double-counting as independent evidence,https://doi.org/10.1016/0749-5978(89)90041-1
S016,n.d.,Jay W. Forrester,Industrial Dynamics (1961),book,"Delays, feedback, oscillation in industrial systems; Chapters: 4; Caveat: Foundational system-dynamics work; historical modeling assumptions",https://archive.org/details/industrialdynami0000forr
S017,n.d.,Donella H. Meadows,Thinking in Systems (2008),book,"Stocks, flows, delays, feedback and leverage; Chapters: 4,17; Caveat: Posthumous trade synthesis; use alongside primary system-dynamics work",https://www.chelseagreen.com/product/thinking-in-systems/
S018,n.d.,James G. March,Exploration and Exploitation in Organizational Learning (1991),article,"Short-run exploitation versus long-run exploration; learning cadence; Chapters: 6,20; Caveat: Formal models are stylized",https://doi.org/10.1287/orsc.2.1.71
S019,n.d.,Michael Tushman and Charles O'Reilly,Ambidextrous Organizations (1996),article,"Simultaneous evolutionary and revolutionary change; Chapters: 6,20; Caveat: Management research; not a universal organizational recipe",https://doi.org/10.2307/41165852
S020,n.d.,Carliss Y. Baldwin and Kim B. Clark,"Design Rules, Vol. 1 (2000)",book,"Modularity and parallel experimentation; Chapters: 6,17,20; Caveat: Computer-industry emphasis; analogies should be bounded",https://doi.org/10.7551/mitpress/2366.001.0001
S021,n.d.,Carliss Y. Baldwin,"Design Rules, Vol. 2 (2024)",book,"Technology architecture shaping organization; Chapters: 6; Caveat: Recent synthesis; use for architecture, not speed determinism",https://mitpress.mit.edu/9780262049337/design-rules-volume-2/
S022,n.d.,Ron Sanchez and Joseph T. Mahoney,"Modularity, Flexibility, and Knowledge Management (1996)",article,"Modular product and organization design; Chapters: 17; Caveat: Strategic-management context; Architecture that isolates change; Chapters: 17,19; Caveat: Duplicate topical use of S022; do not count as independent source; Legacy duplicate metadata: Sanchez and Mahoney 1996 modularity article — Sanchez and Mahoney 1996 modularity article; Legacy duplicate source id: S058",https://doi.org/10.1002/smj.4250171107
S023,n.d.,DORA research program,DORA research program,research-program,"Small batches, fast feedback, delivery throughput and stability; Chapters: 6,17,20; Caveat: Observational industry research; definitions evolve over time",https://dora.dev/research/
S024,n.d.,DORA Accelerate State of DevOps Report 2024,DORA Accelerate State of DevOps Report 2024,report,"Throughput versus stability; rework; delivery metrics; Chapters: 6,17; Caveat: Survey-based; software context",https://dora.dev/research/2024/dora-report/2024-dora-accelerate-state-of-devops-report.pdf
S025,n.d.,CrowdStrike Preliminary Post Incident Review,July 24 2024,incident-primary,"Timing and mechanism of July 19 2024 outage; Chapters: 1,7,11,17; Caveat: Company's own incident report; pair with Microsoft and later RCA",https://www.crowdstrike.com/en-us/blog/falcon-content-update-preliminary-post-incident-report/
S026,n.d.,CrowdStrike Channel File 291 Root Cause Analysis notice,Aug. 6 2024,incident-primary,"Later root-cause findings and mitigation; Chapters: 1,7,11; Caveat: Company source; distinguishes causal defects from pace interpretation",https://www.crowdstrike.com/en-us/blog/channel-file-291-rca-available/
S027,n.d.,Microsoft,"Helping our customers through the CrowdStrike outage, July 20 2024",incident-primary,"8.5 million device estimate; interconnected impact; Chapters: 1,7; Caveat: Estimate from Microsoft, not a census",https://blogs.microsoft.com/blog/2024/07/20/helping-our-customers-through-the-crowdstrike-outage/
S028,n.d.,Charles Perrow,"Normal Accidents, updated ed. (1999)",book,"Complex interactions and tight coupling; Chapters: 7,11,19; Caveat: Contested safety thesis; do not claim inevitability in all complex systems",https://www.jstor.org/stable/j.ctt7srgf
S029,n.d.,Sidney Dekker,Drift into Failure (2011),book,"Emergent failure from local decisions in complex systems; Chapters: 7,11; Caveat: Systems-safety perspective; not every failure is drift",https://www.routledge.com/Drift-into-Failure-From-Hunting-Broken-Components-to-Understanding-Complex/Dekker/p/book/9781409422211
S030,n.d.,Karl E. Weick and Kathleen M. Sutcliffe,"Managing the Unexpected, 3rd ed. (2015)",book,"High-reliability organizing and sensitivity to operations; Chapters: 7,10,11,19,20; Caveat: Case-based organizational synthesis",https://doi.org/10.1002/9781119175834
S031,n.d.,Amy Edmondson,Psychological Safety and Learning Behavior in Work Teams (1999),article,"Conditions supporting team learning and speaking up; Chapters: 10,15; Caveat: 51-team field study; psychological safety is not synonymous with trust",https://doi.org/10.2307/2666999
S032,n.d.,Mayer,"Davis, Schoorman, An Integrative Model of Organizational Trust (1995)",article,"Ability, benevolence, integrity and willingness to be vulnerable; Chapters: 10; Caveat: Conceptual model; do not assign universal build times",https://doi.org/10.5465/amr.1995.9508080335
S033,n.d.,Tom R. Tyler,"Why People Obey the Law, 2nd ed. (2006)",book,"Procedural justice and legitimacy; Chapters: 10,19; Caveat: Legal/social context; not a claim that procedure always beats outcomes",https://press.princeton.edu/books/paperback/9780691126739/why-people-obey-the-law
S034,n.d.,Sheila Jasanoff,Technologies of Humility: Citizen Participation in Governing Science (2003),article,"Governance under uncertainty; limits of prediction and control; Chapters: 9,19; Caveat: Normative governance argument",https://doi.org/10.1023/A:1025557512320
S035,n.d.,Avinash Dixit and Robert Pindyck,Investment Under Uncertainty (1994),book,"Option value of waiting under uncertainty and irreversibility; Chapters: 9,17,19; Caveat: Economic model; waiting loses value when reversibility is high or delay costly",https://www.jstor.org/stable/j.ctt7sncv
S036,n.d.,John D. C. Little,A Proof for the Queuing Formula L = λW (1961),article,"Formal relationship among work in process, throughput and time; Chapters: 18; Caveat: Do not apply literally to human cognition or organizations",https://doi.org/10.1287/opre.9.3.383
S037,n.d.,John D. C. Little,Little's Law as Viewed on Its 50th Anniversary (2011),article,Practical uses and boundary of Little's Law; Chapters: 18; Caveat: Queueing theorem; analogy must remain explicit,https://doi.org/10.1287/opre.1110.0940
S038,n.d.,Wallace J. Hopp and Mark L. Spearman,Factory Physics (1996/2011),book,"Work-in-process, variability, cycle time, bottlenecks; Chapters: 18; Caveat: Manufacturing context; organizational extrapolation is analogical",https://books.google.com/books?id=TfcWAAAAQBAJ
S039,n.d.,Sophie Leroy,Why Is It So Hard to Do My Work? Attention Residue (2009),article,"Incomplete-task switching and attention residue; Chapters: 13,18; Caveat: Experimental/task context; not a universal measure of switching cost",https://doi.org/10.1016/j.obhdp.2009.04.002
S040,n.d.,Susanne Diekelmann and Jan Born,The Memory Function of Sleep (2010),review,"Sleep-dependent memory consolidation; Chapters: 13,15; Caveat: Review article; mechanisms vary by memory type and conditions",https://doi.org/10.1038/nrn2762
S041,n.d.,Daniel Kahneman and Gary Klein,Conditions for Intuitive Expertise (2009),article,"Regular environments and opportunity to learn as conditions for skilled intuition; Chapters: 13,15; Caveat: Does not imply all stable environments generate expertise",https://doi.org/10.1037/a0016755
S042,n.d.,K. Anders Ericsson,"Ralf Krampe, Clemens Tesch-Römer, The Role of Deliberate Practice in the Acquisition of Expert Performance (1993)",article,"Practice, feedback and expert performance; Chapters: 8,13,15; Caveat: Later literature disputes strong interpretations; avoid '10,000 hours' simplification",https://doi.org/10.1037/0033-295X.100.3.363
S043,n.d.,Jean Lave and Etienne Wenger,Situated Learning (1991),book,Learning through participation and communities of practice; Chapters: 15; Caveat: Theory and case-based work,https://www.cambridge.org/core/books/situated-learning/6915ABD21C8E4619F750A4D4ACA616CD
S044,n.d.,David Autor,"Frank Levy, Richard Murnane, The Skill Content of Recent Technological Change (2003)",article,"Task framework for computerization and labor demand; Chapters: 8,14; Caveat: Period-specific evidence; technology has evolved",https://doi.org/10.1162/003355303322552801
S045,n.d.,David Autor,Why Are There Still So Many Jobs? (2015),article,"Automation, task substitution and complementarity; Chapters: 14; Caveat: Pre-generative-AI synthesis; use for task logic, not current forecasts",https://doi.org/10.1257/jep.29.3.3
S046,n.d.,Daron Acemoglu and Pascual Restrepo,Automation and New Tasks (2019),article,"Displacement versus reinstatement of labor tasks; Chapters: 8,14; Caveat: Macro task framework; empirical magnitudes debated",https://doi.org/10.1257/jep.33.2.3
S047,n.d.,Claudia Goldin,Career and Family (2021),book,"Career timing, household constraints, greedy work; Chapters: 14,16; Caveat: U.S. professional-labor emphasis",https://press.princeton.edu/books/hardcover/9780691201788/career-and-family
S048,n.d.,Arlie Russell Hochschild with Anne Machung,The Second Shift (1989),book,Household labor and adaptation burden; Chapters: 16; Caveat: Historical U.S. households; patterns vary across groups and time,https://www.penguinrandomhouse.com/books/80911/the-second-shift-by-arlie-hochschild-with-anne-machung/
S049,n.d.,Thomas S. Kuhn,The Structure of Scientific Revolutions (1962),book,Paradigms and conceptual change; Chapters: 12; Caveat: Science-history argument; use cautiously outside science,https://press.uchicago.edu/ucp/books/book/chicago/S/bo13179781.html
S050,n.d.,Karl E. Weick,Sensemaking in Organizations (1995),book,"Organizational interpretation and retrospective sensemaking; Chapters: 12,20; Caveat: Conceptual/organizational theory",https://us.sagepub.com/en-us/nam/sensemaking-in-organizations/book4988
S051,n.d.,Sheila Jasanoff and Sang-Hyun Kim,sociotechnical imaginaries program,article,Collective visions shaping technology and institutions; Chapters: 12; Caveat: Broad STS framework; not a speed metric,https://press.uchicago.edu/ucp/books/book/chicago/D/bo20836025.html
S052,n.d.,Romanelli and Tushman,Organizational Transformation as Punctuated Equilibrium,article,Discontinuous organizational transformation; Chapters: 5; Caveat: Industry-specific empirical setting,https://doi.org/10.5465/256669
S053,n.d.,Stephen Jay Gould and Niles Eldredge,punctuated equilibrium work,book,Analogy for episodic versus smooth change; Chapters: 5; Caveat: Biological theory; organizational use is metaphorical unless separately evidenced,https://www.nature.com/articles/366223a0
S054,n.d.,Meir M. Lehman,"Programs, Life Cycles, and Laws of Software Evolution (1980)",article,Software evolution and continuing change; Chapters: 11; Caveat: Historical software engineering context,https://doi.org/10.1109/PROC.1980.11805
S055,n.d.,Ward Cunningham,The WyCash Portfolio Management System (1992),conference,Origin of technical-debt metaphor; Chapters: 11; Caveat: Metaphor has expanded beyond original meaning,https://c2.com/doc/oopsla92.html
S056,n.d.,Gene Kim,"Jez Humble, Patrick Debois, John Willis, The DevOps Handbook, 2nd ed.",book,"Small batches, feedback and deployment practices; Chapters: 17; Caveat: Practitioner synthesis; use DORA for empirical claims",https://itrevolution.com/product/the-devops-handbook-second-edition/
S057,n.d.,Jez Humble and David Farley,Continuous Delivery (2010),book,"Deployment pipeline, automation and staged release; Chapters: 17; Caveat: Software-practice source",https://www.pearson.com/en-us/subject-catalog/p/continuous-delivery/P200000009239/9780321670250
S059,n.d.,U.S. FDA,Drug Development Process,primary-guidance,Staged evidence and review in drug development; Chapters: 19; Caveat: Regulatory stages change over time and differ by pathway,https://www.fda.gov/patients/learn-about-drug-and-device-approvals/drug-development-process
S060,n.d.,U.S. Constitution,Article III and amendments; due process context,primary-law,Institutional friction and procedural protections; Chapters: 19; Caveat: Legal interpretation requires care; manuscript remains general,https://constitution.congress.gov/
S061,n.d.,National Academies,governance and responsible innovation reports,report,"Technology governance and evidence under uncertainty; Chapters: 9,19; Caveat: Use specific report when making a specific factual claim",https://www.nationalacademies.org/topics/technology-and-society
S062,n.d.,Bent Flyvbjerg and Dan Gardner,How Big Things Get Done (2023),book,"Long physical-project cycles; modularity and delivery; Chapters: 3,7; Caveat: Trade synthesis; pair with project-data papers for quantitative claims",https://www.penguinrandomhouse.com/books/672118/how-big-things-get-done-by-bent-flyvbjerg-and-dan-gardner/
S063,n.d.,Bent Flyvbjerg,What You Should Know About Megaprojects and Why (2014),article,"Megaproject risk, time and cost; Chapters: 7; Caveat: Project sample and definitions matter",https://doi.org/10.1002/pmj.21409
S064,n.d.,Vaclav Smil,How the World Really Works (2022),book,"Physical infrastructure, energy and material constraints; Chapters: 3,7; Caveat: Broad trade synthesis; verify quantitative claims separately",https://www.penguinrandomhouse.com/books/643565/how-the-world-really-works-by-vaclav-smil/
S065,n.d.,IEA,electricity grids and secure energy transitions,report,"Grid investment, long-lived infrastructure and transition constraints; Chapters: 3,7; Caveat: Current estimates date-sensitive",https://www.iea.org/reports/electricity-grids-and-secure-energy-transitions
S066,n.d.,OECD Skills Outlook,OECD Skills Outlook,report,"Skills, adult learning and labor-market transitions; Chapters: 8,14; Caveat: Country comparability and publication-year differences",https://www.oecd.org/education/oecd-skills-outlook/
S067,n.d.,ILO,World Employment and Social Outlook,report,"Labor transitions and job quality; Chapters: 14,16; Caveat: Current estimates date-sensitive",https://www.ilo.org/publications/flagship-reports/world-employment-and-social-outlook
S068,n.d.,Dirks and Ferrin,Trust in Leadership meta-analysis (2002),article,Trust relationships and organizational outcomes; Chapters: 10; Caveat: Meta-analysis of heterogeneous studies,https://doi.org/10.1037/0021-9010.87.4.611
S069,n.d.,Colquitt et al.,Justice at the Millennium meta-analysis (2001),article,Procedural and distributive justice; Chapters: 10; Caveat: Organizational settings; not equivalent to political legitimacy,https://doi.org/10.1037/0021-9010.86.3.425
S070,n.d.,Rubinstein,"Meyer, Evans, Executive Control of Cognitive Processes in Task Switching (2001)",article,Task-switching costs and executive control; Chapters: 13; Caveat: Laboratory tasks; avoid translating milliseconds into workplace claims,https://doi.org/10.1037/0096-1523.27.4.763
S071,n.d.,Daniel Kahneman,"Thinking, Fast and Slow (2011)",book,Judgment under uncertainty; bounded cognition; Chapters: 13; Caveat: Use primary papers for specific experimental claims,https://us.macmillan.com/books/9780374533557/thinkingfastandslow
S072,n.d.,Donald Schön,The Reflective Practitioner (1983),book,Professional reflection and learning from practice; Chapters: 15; Caveat: Conceptual/practice-oriented,https://www.routledge.com/The-Reflective-Practitioner-How-Professionals-Think-In-Action/Schon/p/book/9781138458284
S073,n.d.,Chris Argyris and Donald Schön,Organizational Learning II (1996),book,Single- and double-loop organizational learning; Chapters: 15; Caveat: Conceptual and case-based,https://www.pearson.com/en-us/subject-catalog/p/organizational-learning-ii/P200000006152
S074,n.d.,Vakola and Petrou,organizational change / employee reactions literature,article,Change burden and employee response; Chapters: 18; Caveat: Book-level research collection; use specific studies for quantitative claims,https://doi.org/10.4324/9781315386089
S075,n.d.,Bernerth,"Walker, Harris, Change fatigue and organizational change research",article,Repeated change and employee strain; Chapters: 18; Caveat: Terminology and measures vary; avoid universal thresholds,https://doi.org/10.1016/j.hrmr.2011.11.001
S076,n.d.,Eliyahu M. Goldratt and Jeff Cox,The Goal (1984),book,Bottlenecks and flow as practitioner illustration; Chapters: 18; Caveat: Business novel; do not use as primary scientific evidence,https://www.toc-goldratt.com/en/product/the-goal-a-process-of-ongoing-improvement-book
S077,n.d.,Andrew H. Van de Ven et al.,The Innovation Journey (1999),book,Nonlinear innovation processes and temporal development; Chapters: 20; Caveat: Case-rich organizational research,https://global.oup.com/academic/product/the-innovation-journey-9780195139761
S078,n.d.,Kathleen Eisenhardt and Donald Sull,strategy as simple rules literature,book,Adaptive strategy under fast-moving conditions; Chapters: 20; Caveat: Practitioner-facing article; pair with academic work where needed,https://hbr.org/2001/01/strategy-as-simple-rules
S079,n.d.,Kathleen Eisenhardt,Making Fast Strategic Decisions in High-Velocity Environments (1989),article,Fast decision processes can be comprehensive and evidence-rich; Chapters: 20; Caveat: Small industry sample; high-velocity context,https://doi.org/10.2307/256434
S080,n.d.,Bourgeois and Eisenhardt,Strategic Decision Processes in High Velocity Environments (1988),article,"Decision speed, politics, information and performance; Chapters: 20; Caveat: Computer-industry setting",https://doi.org/10.1287/mnsc.34.7.816
