source_id,chapter,accessed_date,publication_date,author_or_institution,title,source_type,claim_or_use,url,notes
ch06-002,6,2026-09-06,,National Park Service Springfield Armory NHS,"The Federal Armories",Government historical article,"Harpers Ferry's innovative M1819 and the differing manufacturing cultures of the two federal armories",https://www.nps.gov/spar/learn/historyculture/federal-armories.htm,"Useful comparative institutional context."
ch07-001,7,2026-09-06,,Smithsonian Institution,"Colt Holster Model Paterson Revolver (No. 5)",Museum primary-object record,"Paterson manufacture, patent-office provenance, five-shot .36-caliber configuration, Texas association",https://www.si.edu/object/colt-holster-model-paterson-revolver-no-5%3Anmah_1313407,"Object record supports dates and physical design, not the full business-failure thesis."
ch07-002,7,2026-09-06,,Texas State Historical Association,"Colt Revolvers",Scholarly encyclopedia article,"Paterson production, Republic of Texas purchases, enterprise failure in 1842, and Texas Ranger adoption",https://www.tshaonline.org/handbook/entries/colt-revolvers,"Useful synthesis with Texas emphasis; verify individual quantities against primary procurement records when used precisely."
ch07-003,7,2026-09-06,,The Metropolitan Museum of Art,"Colt Paterson Percussion Revolver No. 5",Museum object record,"Patents in 1835–36; Paterson factory operated 1836–42; later Hartford production from 1847",https://www.metmuseum.org/art/collection/search/24841,"Use for chronology and industrial transition."
ch08-001,8,2026-09-06,,Smithsonian National Museum of American History,"Colt Walker Revolver",Museum primary-object record,"Walker-Colt collaboration, Ordnance purchase, physical scale, and cylinder-failure problems",https://americanhistory.si.edu/collections/object/nmah_1153457,"Museum record is useful for design and procurement facts."
ch08-002,8,2026-09-06,,Texas State Historical Association,"Colt Revolvers",Scholarly encyclopedia article,"Samuel Walker's 1846 negotiations, 1,000-revolver order, design requirements, and Colt's commercial revival",https://www.tshaonline.org/handbook/entries/colt-revolvers,"Use to connect Paterson failure to Walker-era revival; Texas-centered account."
ch09-001,9,2026-09-06,,National Park Service National Historic Landmarks Program,"Plymouth Church NHL documentation",Government historic-site documentation,"Henry Ward Beecher's pledge for Sharps rifles, Bible-crate anecdote, and growth of the Beecher's Bibles phrase",https://npgallery.nps.gov/NRHP/GetAsset/NHLS/66000525_text,"Historical-property documentation; useful for provenance but preserve uncertainty around literal labeling of every shipment."
ch09-002,9,2026-09-06,,National Park Service National Register of Historic Places,"Beecher Rifle Colony documentation",Government historic-site documentation,"Records 25 Sharps rifles and Bibles associated with antislavery settlers going to Kansas",https://npgallery.nps.gov/NRHP/GetAsset/8c692483-3d46-4767-a445-77abd502d3d1,"Use for specific migration/supply episode, not as evidence every antislavery shipment followed the same pattern."
ch10-001,10,2026-09-06,,Smithsonian National Museum of American History,"Model 1861 U.S. Rifle Musket",Museum object record,"Standard infantry arm; twenty private contractors; roughly one million Model 1861-type rifle muskets made during the war",https://www.americanhistory.si.edu/collections/object/nmah_414389,"Strong high-level production source; type count includes variants and contractor production."
ch10-002,10,2026-09-06,,Smithsonian National Museum of American History,"Soldiers in Blue and Gray",Museum exhibition history,"Model 1861 standardization and roughly one million wartime Model 1861-type muskets from Springfield and contractors",https://www.americanhistory.si.edu/explore/exhibitions/price-of-freedom/online/civil-war/soldiers-blue-and-gray,"Useful public-history synthesis."
ch10-003,10,2026-09-06,,Smithsonian National Museum of American History,"Colt Model 1861 Special Musket",Museum object record,"Colt alone produced approximately 100,000 .58-caliber rifle muskets under government contract; rejected arms entered civilian market",https://americanhistory.si.edu/collections/object/nmah_417404,"Concrete example of private wartime contracting and inspection."
ch11-001,11,2026-09-06,,National Park Service Springfield Armory NHS,"Production Trapdoors",Government museum reference,"Model 1873 .45-70 adoption, production scale, and service in western campaigns",https://home.nps.gov/spar/learn/historyculture/production-trapdoors.htm,"Use for production and armory context."
ch11-002,11,2026-09-06,,Smithsonian National Museum of American History,"Springfield Model 1873 Rifle",Museum object record,"7th Cavalry receipt chronology and Model 1873 association with Little Bighorn",https://americanhistory.si.edu/collections/object/nmah_1201811,"Do not infer Custer's defeat from the rifle; use as material context only."
ch12-001,12,2026-09-06,,National Park Service,"Winchester Model 1873 Rifle Found and Preserved",Government historical article,"Production totals, commercial prevalence, and later gun-that-won-the-West lore",https://home.nps.gov/articles/000/winchester-model-1873-rifle-found-and-preserved.htm,"Useful because it treats the slogan as lore rather than literal causal history."
ch12-002,12,2026-09-06,,National Park Service Fort Smith NHS,"1873 Winchester Rifle and Carbine",Government museum article,"Popular association of the Model 1873 with the phrase gun that won the West",https://home.nps.gov/fosm/learn/historyculture/1873-winchester-rifle-and-carbine.htm,"Use as evidence of cultural memory, not proof of conquest."
ch12-003,12,2026-09-06,2026-07-30,Buffalo Bill Center of the West,"Firearm of the Mountains: The Hawken Rifle and the American West",Museum historical article,"Counterevidence that many working cowboys likely could not afford iconic Winchester/Colt arms and often used surplus firearms",https://centerofthewest.org/2026/07/30/firearm-of-the-mountains-the-hawken-rifle-and-the-american-west/,"Useful corrective to consumer-culture mythology; recent interpretive article rather than primary source."
ch13-001,13,2026-09-06,,National Park Service Springfield Armory NHS,"The 1903 Springfield Rifle: Lessons of War",Government historical article,"Krag deficiencies exposed by Spanish Mauser performance and the institutional path toward the M1903",https://www.nps.gov/spar/learn/historyculture/the-1903-springfield-rifle.htm,"Best institutional source for the comparison; avoid implying rifle design alone explained Spanish-American War combat."
ch13-002,13,2026-09-06,,Smithsonian Institution,"Krag-Jorgensen Rifle",Museum exhibition object record,"Krag as modern service rifle but slower individual loading compared with Mauser stripper clips",https://1898exhibition.si.edu/node/166,"Use for comparative mechanism and period modernization."
ch14-001,14,2026-09-06,,Naval History and Heritage Command,"Holland I (Submarine No. 1)",Official naval ship history,"U.S. purchase on April 11, 1900; commissioning; training and experimental role",https://www.history.navy.mil/research/histories/ship-histories/danfs/h/holland-i.html,"Official vessel chronology."
ch14-002,14,2026-09-06,,Naval History and Heritage Command,"Submarines",Official naval community history,"Development of the U.S. submarine force and the institutional significance of early boats",https://www.history.navy.mil/browse-by-topic/communities/submarines.html,"Broad service-level context."
ch15-001,15,2026-09-06,,U.S. Army,"Arming the Army: John M. Browning",Official military historical article,"May 1917 Browning tests, acceptance, production scale, and wartime mobilization",https://www.army.mil/article/15705/arming_the_army_john_m_browning,"Institutional account; check specific production totals against CMH where numerical precision matters."
ch15-002,15,2026-09-06,,U.S. Army Center of Military History,"The U.S. Army in the World War, 1917–1919 / armament history",Official military history,"Automatic-weapons shortages, reliance on allied systems, manufacturing ramp, and late arrival of U.S. Browning weapons",https://history.army.mil/portals/143/Images/Publications/catalog/77-3.pdf,"Large official volume; use page-specific notes during final copyedit."
ch16-001,16,2026-09-06,,Smithsonian National Museum of American History,"Thompson Model 1921AC Submachine Gun",Museum object record,"Thompson conception for World War I trench use and postwar production context",https://americanhistory.si.edu/collections/object/nmah_416040,"Object record; does not establish prevalence in organized crime by itself."
ch16-002,16,2026-09-06,,Smithsonian National Museum of American History,"Bootlegging",Museum exhibition history,"Organized crime, Prohibition-era violence, and the Thompson's place in 1920s/1930s public imagery",https://www.americanhistory.si.edu/explore/exhibitions/american-enterprise/online/corporate-era/bootlegging,"Use carefully: cultural visibility exceeded actual frequency of Thompson use."
ch17-001,17,2026-09-06,,National Park Service Springfield Armory NHS,"John C. Garand",Government historical article,"Garand development chronology and 1936 adoption of the eight-shot M1",https://www.nps.gov/spar/learn/historyculture/john-c-garand.htm,"Useful institutional biography."
ch17-002,17,2026-09-06,,National Park Service Springfield Armory NHS,"U.S. M1 Garand Rifle Production",Government production reference,"Year-by-year production growth from the late 1930s into wartime mobilization",https://home.nps.gov/spar/learn/historyculture/u-s-m1-garand-rifle-production.htm,"Use to show preparedness as a process rather than a post-Pearl Harbor invention."
ch17-003,17,2026-09-06,,National Park Service Springfield Armory NHS,"Springfield Armory History",Government historical monograph,"Production engineering after adoption, prewar funding, and the armory's transition to wartime mass manufacture",https://www.nps.gov/parkhistory/online_books/spar/spfld_armory_history.pdf,"Long institutional history; page-specific citation needed for publication endnotes."
ch18-001,18,2026-09-06,,U.S. Department of Energy Office of Legacy Management,"Manhattan Project Background Information and Preservation Work",Government historical overview,"Approximately 130,000 workers, about $2.2 billion wartime cost, major sites, and big-science institutional legacy",https://www.energy.gov/lm/manhattan-project-background-information-and-preservation-work,"Use for scale and site network; does not resolve the decision-to-use debate."
ch18-002,18,2026-09-06,,Harry S. Truman Presidential Library,"Decision to Drop the Atomic Bomb",Primary-document collection,"Contemporary memoranda, statements, petitions, military and diplomatic records relevant to Hiroshima/Nagasaki decision-making",https://www.trumanlibrary.gov/library/online-collections/decision-to-drop-atomic-bomb,"Source collection rather than a single interpretation; use to preserve competing arguments."
ch18-003,18,2026-09-06,1945-08-06,Harry S. Truman Presidential Library,"Statement by the President Announcing the Use of the A-Bomb at Hiroshima",Primary source,"Official public rationale and contemporary American framing immediately after Hiroshima",https://www.trumanlibrary.gov/library/public-papers/93/statement-president-announcing-use-bomb-hiroshima,"Primary political statement, not neutral adjudication of alternatives or casualty projections."
ch19-001,19,2026-09-06,,U.S. Department of Energy,"October 31, 1952: Mike Test",Government historical article,"Ivy Mike thermonuclear test, cryogenic design, and approximately 10.4-megaton yield",https://www.energy.gov/management/october-31-1952-mike-test,"Use for test facts and scale."
ch19-002,19,2026-09-06,,Defense Threat Reduction Agency,"Compilation of Local Fallout Data from Test Detonations 1945–1962",Government technical report,"Castle Bravo approximately 15-megaton yield and fallout documentation",https://www.dtra.mil/Portals/61/Documents/NTPR/4-Rad_Exp_Rpts/40_DNA-1251-2-EX_Compilation_Fallout_Data_Oceanic.pdf,"Technical retrospective; pair with human-health and Marshall Islands sources."
ch19-003,19,2026-09-06,,U.S. Department of Energy EHSS,"Marshall Islands Program",Government program page,"Continuing medical/environmental monitoring and care connected to U.S. nuclear testing and Bravo exposure",https://www.energy.gov/ehss/marshall-islands-program,"Useful for long-tail obligations; U.S. government institutional perspective."
ch20-001,20,2026-09-06,2022-03-01,Army University Press,"The M16 Rifle: A Case Study in Procurement and Institutional Failure",Professional military history,"Powder, cyclic rate, fouling, corrosion, maintenance, and caution against a single-cause explanation of the Vietnam-era failures",https://www.armyupress.army.mil/Journals/Military-Review/English-Edition-Archives/March-April-2022/Durham/,"Retrospective professional-military synthesis; use congressional record for period accountability."
ch20-002,20,2026-09-06,1967-10-01,U.S. Congress / Government Publishing Office,"Congressional Record discussion of the M16 rifle investigation",Primary government record,"Ichord subcommittee findings, excessive malfunction complaints, ammunition and chamber recommendations",https://www.govinfo.gov/content/pkg/GPO-CRECB-1967-pt24/pdf/GPO-CRECB-1967-pt24-7-1.pdf,"Period record; distinguish floor debate from the full committee report."
ch21-001,21,2026-09-06,,National Museum of the United States Air Force,"Getting Closer: Precision Guided Weapons in the Southeast Asia War",Official museum history,"BOLT-117 combat use in 1968, Paveway development, 1972 bridge strikes, accuracy gains and operational limits",https://www.nationalmuseum.af.mil/Visit/Museum-Exhibits/Fact-Sheets/Display/Article/195858/getting-closer-precision-guided-weapons-in-the-southeast-asia-war/,"Key source for Southeast Asia combat chronology; official U.S. Air Force interpretation."
ch22-001,22,2026-09-06,,National Museum of the United States Air Force,"Lockheed F-117A Nighthawk",Official museum fact sheet,"1981 first flight, 1983 operational capability, Panama debut, Desert Storm sortie totals, production quantity",https://www.nationalmuseum.af.mil/Visit/Museum-Exhibits/Fact-Sheets/Display/Article/198056/lockheed-f-117a-nighthawk/fbclid/USAFmuseum/lockheed-f-117a-nighthawk/,"Use for chronology and service statistics; avoid treating official mission-success language as complete performance assessment."
ch22-002,22,2026-09-06,2018-04-20,U.S. Air Force,"Remembering the F-117 Nighthawk",Official service history,"Program secrecy, operational history, precision-strike role, and low-observable legacy",https://www.af.mil/News/Features/Article/1499939/remembering-the-f-117-nighthawk/,"Retrospective commemorative source; use as service perspective rather than neutral cost-effectiveness analysis."
ch23-001,23,2026-09-06,,U.S. Air Force,"Joint Direct Attack Munition GBU-31/32/38",Official fact sheet,"GPS/INS tail-kit architecture, all-weather guidance, 1999 combat debut, Allied Force employment, indicative kit cost",https://www.af.mil/About-Us/Fact-Sheets/Display/Article/104572/joint-direct-attack-munition-gbu-313238/,"Cost is year- and configuration-specific; never present as a timeless current price."
ch23-002,23,2026-09-06,1999-06-17,U.S. Department of State,"Oral Presentation to the Chinese Government Regarding the Accidental Bombing of the PRC Embassy in Belgrade",Primary government explanation,"Wrong target location, outdated/incomplete databases, review failures, and confirmation that five JDAMs accurately struck assigned coordinates",https://1997-2001.state.gov/policy_remarks/1999/990617_pickering_emb.html,"Official U.S. account and admission; use as evidence of the targeting-chain failure, not the sole diplomatic perspective."
ch24-001,24,2026-09-06,,Air Force Historical Support Division,"2001: Operation Enduring Freedom",Official service history,"Armed MQ-1 Predator employment in the opening of Operation Enduring Freedom",https://www.afhistory.af.mil/FAQs/Fact-Sheets/Article/458975/2001-operation-enduring-freedom/,"Use for first wartime armed-employment chronology; CIA operations require separate sourcing."
ch24-002,24,2026-09-06,,Council on Foreign Relations,"Targeted Killings and Signature Strikes",Policy analysis,"November 2002 Yemen Predator strike and development of U.S. targeted-killing practice outside conventional fronts",https://www.cfr.org/articles/targeted-killings-and-signature-strikes,"Secondary policy source; distinguish CIA and military authorities and changing legal frameworks."
ch25-001,25,2026-09-06,2016-04-14,U.S. Government Accountability Office,"F-35 Sustainment: DOD Needs a Plan to Address Risks Related to Its Central Logistics System",Government audit,"ALIS data, connectivity, deployability, maintenance, and readiness risks",https://www.gao.gov/products/gao-16-439,"Independent congressional audit source; key evidence that software/logistics are part of combat capability."
ch25-002,25,2026-09-06,2019-04-25,U.S. Government Accountability Office,"F-35 Aircraft Sustainment: DOD Needs to Address Substantial Supply Chain Challenges",Government audit,"Global spare-parts pool and aircraft non-mission-capable time caused by parts shortages",https://www.gao.gov/products/gao-19-321,"Use for 2010s readiness evidence and supply-chain dependence."
ch25-003,25,2026-09-06,2019-11-13,U.S. Government Accountability Office,"F-35 Joint Strike Fighter: Action Needed to Improve Reliability and Prepare for Modernization Efforts",Government testimony/audit,"Fleet scale, reliability, spare-parts and information-system problems at decade end",https://www.gao.gov/products/gao-20-234t,"Useful endpoint for the decade; later improvements should not be projected backward."
ch26-001,26,2026-09-06,2025-01-09,U.S. Department of Defense,"Fact Sheet on Efforts of Ukraine Defense Contact Group National Armaments Directors",Government fact sheet,"GMLRS production increased from roughly 833 to 1,167 rockets per month; HIMARS launcher production capacity expanded",https://www.defense.gov/News/Releases/Release/Article/4026238/fact-sheet-on-efforts-of-ukraine-defense-contact-group-national-armaments-direc/,"Production-capacity snapshot; distinguish capacity from actual deliveries and stockpile levels."
ch26-002,26,2026-09-06,2022-08-08,U.S. Department of Defense,"$1 Billion Support Package for Ukraine Largest Yet",Government news article,"Ukrainian HIMARS use against command-and-control, logistics, sustainment, and radar targets forced Russian displacement/adaptation",https://www.defense.gov/News/News-Stories/Article/Article/3120645/1-billion-support-package-for-ukraine-largest-yet/,"Contemporaneous U.S. defense assessment; supplement with non-U.S. and adversary evidence in final research."
ch26-003,26,2026-09-06,2026-04-24,Australian Department of Defence,"First firing of Australian-made missiles a success",Allied government primary source,"First successful firing of domestically manufactured Australian GMLRS to U.S. standards",https://www.defence.gov.au/news-events/news/2026-04-24/first-firing-australian-made-missiles-success,"Evidence of allied industrial dispersion; not evidence of full-rate production yet."
ch26-004,26,2026-09-06,2026-08-18,Defense News,"US Army requests 133,000 GMLRS rockets by 2034",Defense trade press,"Army sources-sought request for potential future production of 133,014 GMLRS through 2034 and planned annual-rate ambition",https://www.defensenews.com/news/your-military/2026/08/18/us-army-requests-133000-gmlrs-rockets-by-2034/,"This is a request for industry information / planning signal, not a signed procurement contract; manuscript must preserve that distinction."
ch26-005,26,2026-09-06,2026-03-04,Australian Department of Defence,"Missiles made in Australia",Allied government news article,"Australian GMLRS manufacturing facility and stated goal of up to 4,000 rockets per year by 2029",https://www.defence.gov.au/news-events/news/2026-03-04/missiles-made-australia,"Policy/industrial target rather than realized 2029 output; cite as planned capacity only."}
