id,year,author_or_institution,title,source_type,book_use,url
rec-espr-001,2024,European Union,"Regulation (EU) 2024/1781 establishing a framework for the setting of ecodesign requirements for sustainable products",Regulation,"Chapters 4, 14, 25, 26, and 27: framework can address durability, reusability, upgradability, reparability, remanufacturing, recycling, resource efficiency and Digital Product Passports for product groups brought under delegated requirements.",https://eur-lex.europa.eu/eli/reg/2024/1781/oj
rec-dpp-001,2026,European Commission,"Digital Product Passport (DPP) — harmonised standards",Official implementation page,"Chapters 14, 25, and 26: current 2026 standardization work on identifiers, data carriers, access, interoperability and exchange for the ESPR Digital Product Passport infrastructure; use as current implementation evidence.",https://single-market-economy.ec.europa.eu/single-market/goods/european-standards/harmonised-standards/digital-product-passport-dpp_en
rec-espr-002,2024,European Commission,"Sustainable products to be the norm for consumers as new regulation enters into force",Official policy explainer,"Chapters 4 and 14: official summary of ESPR coverage including durability, reusability, upgradability, reparability, remanufacturing, recycling and product information.",https://environment.ec.europa.eu/news/sustainable-products-be-norm-consumers-new-regulation-2024-07-19_en
rec-battery-001,2023,European Union,"Regulation (EU) 2023/1542 concerning batteries and waste batteries",Regulation,"Chapters 7, 14, 17, 26, and 27: battery passport applicability from 18 February 2027 for specified EV, LMT, and larger industrial batteries, with model/individual information and differentiated access relevant to repair, remanufacturing, repurposing and recycling.",https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32023R1542
rec-repair-001,2024,Council of the European Union,"Circular economy: Council gives final approval to right-to-repair directive",Official legislative announcement,"Chapters 4 and 24: EU adoption of common repair rules in 2024; use for the legal direction toward repair services, parts/tools/information under covered categories and applicable requirements.",https://www.consilium.europa.eu/en/press/press-releases/2024/05/30/circular-economy-council-gives-final-approval-to-right-to-repair-directive/
rec-repair-002,2026,Council of the European Union,"Right to repair products",Official policy status page,"Chapters 4 and 24: directive entered into force 30 July 2024 with Member State transposition due by 31 July 2026; use for current implementation timing, not to imply identical coverage across all products.",https://www.consilium.europa.eu/en/policies/right-to-repair-products/
rec-nist-001,2025,National Institute of Standards and Technology,"Circular Economy Manufacturing Models",Government technical model,"Chapters 2, 3, 12, 14, 25, and 26: distinguishes reuse, repair/remanufacturing, recycling and related manufacturing activities; grounds the book's treatment of circularity as a set of different state transitions rather than one loop.",https://pages.nist.gov/circular-economy-manufacturing-models/index.html
rec-nist-002,2025,National Institute of Standards and Technology,"Reuse — Circular Economy Manufacturing Models",Government technical model,"Chapters 2 and 12: inspection/testing and qualification are central to reuse routing; supports the claim that high-value circularity is information and assurance intensive.",https://pages.nist.gov/circular-economy-manufacturing-models/pce/pce/dgmA531COLON_Reuse7871.html
rec-nist-003,2025,National Institute of Standards and Technology,"Remanufacture — Circular Economy Manufacturing Models",Government technical model,"Chapters 12 and 15: remanufacturing can involve inspection, cleaning, refurbishment/replacement, reassembly and testing to return a product to a defined state.",https://pages.nist.gov/circular-economy-manufacturing-models/pce/pce/dgmA533COLON_Remanufacture7985.html
rec-nist-004,2011,National Institute of Standards and Technology,"An information model for disassembly for reuse, recycling, and remanufacturing",Government research publication,"Chapters 4, 12, 14, 25, and 26: early formal evidence that afterlife information and disassembly knowledge are manufacturing-system inputs.",https://www.nist.gov/publications/information-model-disassembly-reuse-recycle-and-remanufacturing
rec-iea-recycle-001,2024,International Energy Agency,"Recycling of Critical Minerals — Executive summary",Intergovernmental technical report,"Chapters 7 and 17: long-run recycled supply can make significant contributions to lithium, nickel, cobalt, copper and other demand if collection and recovery improve; preserve the report's timing constraint that growing stocks still require primary supply.",https://www.iea.org/reports/recycling-of-critical-minerals/executive-summary
rec-iea-2026-001,2026,International Energy Agency,"Global Critical Minerals Outlook 2026 — Executive summary",Intergovernmental outlook,"Chapter 17: current 2026 project and demand scenarios continue to identify potential deficits and concentration risks for key minerals including copper and lithium; treat as scenario evidence, not certainty.",https://www.iea.org/reports/global-critical-minerals-outlook-2026/executive-summary
rec-epr-001,2025,U.S. Environmental Protection Agency,"Extended Battery Producer Responsibility (EPR) Framework",Government policy framework,"Chapters 4, 9, 13, 20, and 26: producer responsibility can extend financial and/or physical responsibility into post-consumer stages; supports the design-feedback argument while preserving that EPR design varies by program.",https://www.epa.gov/electronics-batteries-management/extended-battery-producer-responsibility-epr-framework
rec-far-001,2026,U.S. General Services Administration / Acquisition.gov,"Federal Acquisition Regulation Part 11 — Describing Agency Needs",Federal acquisition regulation,"Chapters 12, 15, and 16: current definitions distinguish reconditioned and remanufactured supplies; supports performance-category procurement rather than treating all non-new goods as undifferentiated used goods.",https://www.acquisition.gov/far/part-11
rec-far-002,2026,U.S. General Services Administration / Acquisition.gov,"Federal Acquisition Regulation Subpart 52.2 — Text of Provisions and Clauses",Federal acquisition regulation,"Chapters 12 and 16: applicable clauses can allow offers of new, reconditioned, or remanufactured supplies under specified solicitation conditions; do not generalize to every federal procurement.",https://www.acquisition.gov/far/subpart-52.2
rec-water-001,2026,U.S. Environmental Protection Agency,"Water Reuse",Government guidance,"Chapter 11: EPA defines water reuse as reclaiming water from varied sources, treating it, and reusing it for beneficial purposes; supports fit-for-purpose framing.",https://www.epa.gov/waterreuse
rec-water-002,2026,U.S. Environmental Protection Agency,"Water Reuse Action Plan 2.0",Government program page,"Chapter 11: EPA launched Water Reuse Action Plan 2.0 on 16 April 2026; use for current U.S. reuse-policy context, not as evidence that every reuse pathway is environmentally superior.",https://www.epa.gov/waterreuse/water-reuse-action-plan-20
rec-food-001,2025,U.S. Environmental Protection Agency,"Wasted Food Scale",Government guidance,"Chapter 10: prevention, donation and upcycling rank above lower pathways such as composting, anaerobic digestion, sewer disposal, incineration and landfill; supports the higher-use principle for food.",https://www.epa.gov/sustainable-management-food/wasted-food-scale
rec-food-002,2024,United Nations Environment Programme,"Food Waste Index Report 2024",UN statistical report,"Chapter 10: global food-waste measurement framework and 2022 estimates; use with UNEP's published methodological boundaries.",https://www.unep.org/resources/publication/food-waste-index-report-2024
rec-food-003,2024,United Nations Environment Programme,"World squanders over 1 billion meals a day — UN report",UN press summary,"Chapter 10: summarizes the 2022 estimate of 1.05 billion tonnes of food waste at household, food-service and retail levels, roughly one-fifth of food available to consumers.",https://www.unep.org/news-and-stories/press-release/world-squanders-over-1-billion-meals-day-un-report
