id,year,author_or_institution,title,source_type,book_use,url
organic-intelligence-029,2025,US Food and Drug Administration,FDA Announces Plan to Phase Out Animal Testing Requirement for Monoclonal Antibodies and Other Drugs,Regulatory announcement,"Ch 16: 2025 roadmap encouraging NAM data including organoid toxicity testing",https://www.fda.gov/news-events/press-announcements/fda-announces-plan-phase-out-animal-testing-requirement-monoclonal-antibodies-and-other-drugs
organic-intelligence-030,2025,US Food and Drug Administration,Roadmap to Reducing Animal Testing in Preclinical Safety Studies,Regulatory roadmap,"Ch 16: stepwise validation and adoption of human-relevant NAMs",https://www.fda.gov/media/186092/download?attachment=
organic-intelligence-031,2026,US Food and Drug Administration,General Considerations for the Use of New Approach Methodologies in Drug Development,Draft regulatory guidance,"Ch 16: validation framework and reporting expectations for NAMs",https://www.fda.gov/regulatory-information/search-fda-guidance-documents/general-considerations-use-new-approach-methodologies-drug-development
organic-intelligence-032,2026,US Food and Drug Administration,FDA Achieves Year 1 Goals in Reducing Animal Testing in Drug Development,Regulatory progress report,"Ch 16: first-year implementation of the 2025 roadmap",https://www.fda.gov/news-events/press-announcements/fda-achieves-year-1-goals-reducing-animal-testing-drug-development
organic-intelligence-033,2026,US Food and Drug Administration,Monoclonal Antibodies: Streamlined Nonclinical Safety Studies,Draft regulatory guidance,"Ch 16: example of regulatory reduction of unnecessary animal studies in a defined drug class",https://www.fda.gov/regulatory-information/search-fda-guidance-documents/monoclonal-antibodies-streamlined-nonclinical-safety-studies
organic-intelligence-034,2025,National Institutes of Health,NIH to prioritize human-based research technologies,Federal research policy announcement,"Ch 16: NIH initiative elevating organoids tissue chips computational models and real-world data",https://www.nih.gov/news-events/news-releases/nih-prioritize-human-based-research-technologies
organic-intelligence-035,2025,National Institutes of Health,NIH establishes nation's first dedicated organoid development center to reduce reliance on animal modeling,Federal research announcement,"Ch 8 and Ch 16: $87 million first-three-year Standardized Organoid Modeling Center and reproducibility mission",https://www.nih.gov/news-events/news-releases/nih-establishes-nations-first-dedicated-organoid-development-center-reduce-reliance-animal-modeling
organic-intelligence-036,2026,National Institutes of Health,When Are Alternatives to Animals Used in Research?,Federal policy page,"Ch 16: current NIH framing of complementary and alternative human-based research approaches",https://grants.nih.gov/policy-and-compliance/policy-topics/air/alternatives
organic-intelligence-037,2026,NIEHS,Alternatives to Animal Testing,Federal science overview,"Ch 16: New Approach Methodologies and the 3Rs framework",https://www.niehs.nih.gov/health/topics/science/sya-iccvam
organic-intelligence-038,2025,International Society for Stem Cell Research,Guidelines for Stem Cell Research and Clinical Translation,Professional guidelines,"Ch 17 and Ch 18: organoid oversight and current statement that no biological evidence supports consciousness or pain concerns warranting specialized review",https://www.isscr.org/guidelines
organic-intelligence-039,2024,Shlobin Savulescu and Baum,The ethical landscape of human brain organoids and a mindful innovation framework,Academic perspective,"Ch 17 and Ch 18: consent commercialization moral status uncertainty and responsible innovation",https://www.nature.com/articles/s44222-024-00211-3
organic-intelligence-040,2024,Kataoka et al.,The Donation of Human Biological Material for Brain Organoid Research: The Problems of Consciousness and Consent,Academic bioethics article,"Ch 17: donor consent under uncertain future organoid capabilities",https://link.springer.com/article/10.1007/s11948-024-00471-7
organic-intelligence-041,2024,Nature Reviews Bioengineering,Ethics need to keep up with human brain organoid research,Editorial,"Ch 17 and Ch 18: pace of research commercialization and need for ethical/legal frameworks",https://www.nature.com/articles/s44222-024-00236-8
organic-intelligence-042,2024,Sawai and colleagues,Human Brain Organoid Research and Applications: Where and How to Meet Legal Challenges?,Academic legal review,"Ch 17 and Ch 18: consciousness legal status consent ownership and transplantation issues",https://link.springer.com/article/10.1007/s11673-024-10349-9
organic-intelligence-043,2026,Cortical Labs,CL1,Company product page,"Ch 7 Ch 13 Ch 15 and Ch 19: code-deployable neuronal platform closed-loop interface life support and claimed six-month viability",https://www.corticallabs.com/cl1.html
organic-intelligence-044,2026,Cortical Labs,Cortical Cloud,Company platform page,"Ch 7 Ch 15 and Ch 19: remote deployment to living neurons without owning local wet-lab hardware",https://corticallabs.com/cloud.html
organic-intelligence-045,2026,Cortical Labs,Company homepage,Company page,"Ch 7 and Ch 13: commercial positioning of CL1 and Cortical Cloud",https://corticallabs.com/
organic-intelligence-046,2025,IEEE Spectrum,Human Brain Cells on a Chip for Sale,Technology journalism,"Ch 15: reported $35000 CL1 price initial shipment plans rack pricing and wetware-as-a-service offer",https://spectrum.ieee.org/biological-computer-for-sale
organic-intelligence-047,2025,Reuters,World's first computer running on living human brain cells,News/video report,"Ch 13 and Ch 15: public CL1 launch and company statement that near-term uses include life sciences personalized medicine and drug discovery",https://www.reutersconnect.com/item/worlds-first-computer-running-on-living-human-brain-cells/dGFnOnJldXRlcnMuY29tLDIwMjU6bmV3c21sX0xWQTAwMTYxMjUwNDAzMjAyNVJQMQ
organic-intelligence-048,2024,Gentili Zurlo and Stano,Neuromorphic engineering in wetware: the state of the art and its perspectives,Academic opinion/review,"Ch 14: broader wetware-neuromorphic landscape beyond neural organoids",https://www.frontiersin.org/journals/neuroscience/articles/10.3389/fnins.2024.1443121/full
organic-intelligence-049,2024,Hartung and Smirnova,Brain organoids and organoid intelligence from ethical legal and social points of view,Academic review,"Ch 17 and Ch 18: consciousness donor interests governance and legal questions",https://www.frontiersin.org/journals/artificial-intelligence/articles/10.3389/frai.2023.1307613/full
organic-intelligence-050,2026,Frontiers in Artificial Intelligence,Organoid Intelligence section,Journal field page,"Ch 19 and Epilogue: evidence of an institutionalized OI research community and 2026 accepted research",https://www.frontiersin.org/journals/artificial-intelligence/sections/organoid-intelligence
organic-intelligence-051,2026,NIH Grants and Funding,Alternatives and NAMs,Federal policy resource,"Ch 16: current NIH resource map for Complement-ARIE SOM Center and human-based methods",https://grants.nih.gov/policy-and-compliance/policy-topics/animal-welfare/compliance-topics/alternatives-nams
organic-intelligence-052,2025,NIH Research Matters,Scientists create organoids with specialized blood vessels,Federal research summary,"Ch 3 and Ch 8: vascularization as a persistent organoid engineering constraint and research frontier",https://www.nih.gov/news-events/nih-research-matters/scientists-create-organoids-specialized-blood-vessels
organic-intelligence-053,2023,Frontiers in Science,Brain organoids: are they for real?,Scientific commentary,"Ch 3 and Ch 13: expectations and limitations around organoid intelligence and biocomputing",https://www.frontiersin.org/journals/science/articles/10.3389/fsci.2023.1148127/full
organic-intelligence-054,2024,Frontiers editors,Intersection between the biological and digital: synthetic biological intelligence and organoid intelligence,Research-topic editorial,"Ch 14 and Ch 19: convergence of SBI OI neuroscience and AI",https://www.frontiersin.org/journals/cellular-neuroscience/articles/10.3389/fncel.2024.1542629/full
organic-intelligence-055,2025,Nature Reviews Drug Discovery,Human brain organoids identify glioma inhibitors,Research highlight,"Ch 8 and Ch 11: commercial/translation opportunity bounded by heterogeneity and reproducibility",https://www.nature.com/articles/d41573-025-00007-z
